"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.883842709E0,-1.495755911E-1,4.047026634E0,1.031655073E0
1.893592918E0,8.121559024E-1,4.332157135E0,-2.683758736E-3
1.903343022E0,3.091294765E0,5.549631119E0,-1.492971897E0
1.913093230E0,4.465482712E0,6.473277092E0,-2.661954880E0
1.922843334E0,3.658632755E0,5.558844566E0,-4.438904762E0
1.932593543E0,7.953827381E-1,5.061607361E0,-5.897621632E0
1.942343751E0,-1.816590548E0,5.645115852E0,-4.143880367E0
1.952093855E0,-2.659048557E0,6.416531563E0,5.393610001E-1
1.961843959E0,-2.507622004E0,7.816621780E0,6.607662201E0
1.971594168E0,-7.033083439E-1,1.005808544E1,8.936281204E0
1.981344272E0,2.498177052E0,1.234387207E1,5.780444145E0
1.991094480E0,4.172764778E0,1.297705746E1,1.697486997E0
2.000844584E0,3.724976063E0,1.209097385E1,-1.478281975E0
2.010594793E0,2.075213194E0,1.032701206E1,-4.323931694E0
2.020344897E0,1.325272560E0,8.773418427E0,-5.564067841E0
2.030095105E0,1.425973654E0,8.300992966E0,-5.436426640E0
2.039845209E0,4.641528726E-1,7.907938957E0,-4.314422607E0
2.049595418E0,-1.558064342E0,6.810346603E0,-1.601873636E0
2.059345522E0,-2.037933826E0,6.113604546E0,2.845418930E0
2.069095730E0,-1.212949514E0,5.949061394E0,5.272331715E0
2.078845834E0,-2.453428209E-1,6.129485130E0,5.677158356E0
2.088596043E0,1.202886939E0,6.088068962E0,3.966962099E0
2.098346043E0,1.712957025E0,5.848861694E0,1.390581846E0
2.108096355E0,1.865563273E0,5.546787262E0,-4.913353920E-1
2.117846459E0,2.310248613E0,5.493885994E0,-1.350764871E0
2.127596668E0,1.920469642E0,5.258635521E0,-2.007158279E0
2.137346772E0,1.185889244E0,4.748037338E0,-2.086658001E0
2.147096980E0,1.364202976E0,3.927511215E0,-1.046284199E0
2.156847084E0,1.086679339E0,3.124463081E0,1.193049073E0
2.166597189E0,-6.113549471E-1,2.134764671E0,2.112686634E0
2.176347397E0,-2.752530575E0,1.331776619E0,1.811766505E0
2.186097501E0,-2.748881578E0,1.029017448E0,1.676002979E0
2.195847709E0,-1.939533114E0,6.143951416E-1,3.773253441E0
2.205597814E0,-2.904761136E-1,7.131872177E-1,5.539287567E0
2.215348022E0,1.612170339E0,1.065270424E0,5.967766762E0
2.225098126E0,1.629541874E0,1.305619240E0,5.420997620E0
2.234848334E0,1.286692142E0,1.343101501E0,4.045650005E0
2.244598439E0,1.556624889E0,1.403497696E0,9.809028506E-1
2.254348543E0,7.904847264E-1,1.422462463E0,-2.933758259E0
2.264098751E0,-1.690027714E0,1.285722733E0,-5.947545052E0
2.273848855E0,-3.658282518E0,1.082626343E0,-7.391060352E0
2.283599064E0,-3.928977966E0,1.089337349E0,-6.116194725E0
2.293349168E0,-2.315742731E0,7.264432907E-1,-2.605036736E0
2.303099272E0,-1.509412527E0,4.787521362E-1,6.465643644E-1
2.312849480E0,-1.011717319E-2,2.097625732E-1,3.698139906E0
2.322599584E0,2.143155098E0,1.760196686E-2,4.723084927E0
2.332349793E0,3.115874529E0,3.316659927E-1,4.091702461E0
2.342099897E0,2.746160030E0,6.580629349E-1,1.651817918E0
2.351850105E0,1.795902014E0,4.793558121E-1,-6.874269843E-1
2.361600209E0,4.806763232E-1,3.453845978E-1,-2.806308985E0
