"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.245999520E-1,1.066875339E0,-1.442557216E0,4.717403352E-1
8.343502640E-1,1.168889761E0,-1.739437461E0,7.124210596E-1
8.441006810E-1,1.231197953E0,-1.781587124E0,8.895718455E-1
8.538510980E-1,1.096196890E0,-1.592218995E0,9.744820595E-1
8.636014100E-1,7.522799969E-1,-1.284954071E0,9.604321718E-1
8.733518270E-1,3.546070158E-1,-1.023503900E0,7.545707226E-1
8.831021390E-1,-3.573558852E-2,-8.304706812E-1,3.990474045E-1
8.928525560E-1,-3.772090077E-1,-7.180715203E-1,-4.123337101E-3
9.026028690E-1,-6.160571575E-1,-5.928442478E-1,-3.657552898E-1
9.123532850E-1,-6.930260658E-1,-3.955349326E-1,-5.557342172E-1
9.221037020E-1,-6.062833071E-1,-4.856374860E-2,-5.416843295E-1
9.318540140E-1,-3.979783952E-1,4.120282829E-1,-4.256200492E-1
9.416044310E-1,-1.432477981E-1,9.306524992E-1,-2.564104795E-1
9.513547440E-1,1.206457913E-1,1.182328820E0,-8.903354406E-2
9.611051600E-1,2.721402645E-1,8.151990771E-1,8.689551800E-2
9.708554730E-1,3.625482321E-1,-6.872228533E-2,3.513999581E-1
9.806058890E-1,6.313287616E-1,-1.050992846E0,5.951350331E-1
9.903563060E-1,9.489784241E-1,-1.684459686E0,6.305651665E-1
1.000106619E0,1.088866472E0,-1.719889760E0,4.363101721E-1
1.009857035E0,8.793398738E-1,-1.087033868E0,8.994983882E-2
1.019607348E0,3.210094273E-1,4.123337194E-2,-2.936732471E-1
1.029357764E0,-2.813032269E-1,1.135292172E0,-5.331322551E-1
1.039108077E0,-5.855138898E-1,1.732717991E0,-5.642863512E-1
1.048858389E0,-5.225948095E-1,1.707672477E0,-3.804160357E-1
1.058608806E0,-2.348775119E-1,1.174998403E0,-3.283398226E-2
1.068359223E0,1.805105358E-1,3.136790693E-1,3.526217043E-1
