"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.625722930E-1,-6.017018110E-2,-3.817904741E-2,-4.199695215E-2
7.723225010E-1,1.374445762E-2,-2.474002354E-2,-3.772090003E-2
7.820727090E-1,5.283980444E-2,-1.985310577E-2,-2.733619884E-2
7.918229180E-1,4.428769648E-2,-6.078104675E-2,-4.123337101E-3
8.015731260E-1,5.803215317E-3,-1.102610901E-1,1.175914705E-2
8.113233340E-1,-6.414080039E-3,-1.524107605E-1,2.519817278E-2
8.210735430E-1,4.184423760E-2,-1.731801629E-1,3.741546720E-2
8.308236470E-1,1.707367003E-1,-1.572976857E-1,6.123919412E-2
8.405738550E-1,3.937023580E-1,-8.582650125E-2,8.445205539E-2
8.503240640E-1,6.166679859E-1,-3.359756200E-3,1.156061590E-1
8.600742720E-1,7.461713552E-1,1.740964688E-2,1.400407553E-1
8.698244800E-1,7.583886385E-1,-5.100720748E-2,1.296560466E-1
8.795746890E-1,6.643154621E-1,-1.377500147E-1,9.911280870E-2
8.893248970E-1,4.938841760E-1,-1.640172005E-1,6.246092543E-2
8.990751050E-1,2.696968019E-1,-1.096502244E-1,2.641990222E-2
9.088252090E-1,2.718348242E-2,5.803215317E-3,-8.399390616E-3
9.185754180E-1,-1.853974611E-1,1.658497900E-1,-4.627300799E-2
9.283256260E-1,-3.423897028E-1,3.142899275E-1,-8.292489499E-2
9.380758340E-1,-3.906480372E-1,3.723220825E-1,-1.079703495E-1
9.478260430E-1,-2.800815105E-1,4.218021333E-1,-1.232419685E-1
9.575762510E-1,-7.299833745E-2,4.688387215E-1,-1.067486182E-1
9.673263550E-1,1.334739476E-1,3.973675370E-1,-4.321868345E-2
9.770765640E-1,2.910770774E-1,1.811214089E-1,4.291325063E-2
9.868267720E-1,3.869828284E-1,-1.169806048E-1,1.156061590E-1
9.965769800E-1,4.028653204E-1,-4.688387215E-1,1.516471803E-1
1.006327189E0,3.326158822E-1,-7.761036754E-1,1.382081509E-1
1.016077397E0,2.244928032E-1,-9.385937452E-1,1.278234571E-1
1.025827501E0,1.371391416E-1,-1.003956318E0,1.577558219E-1
1.035577709E0,2.290742844E-2,-1.050992846E0,2.243400961E-1
1.045327918E0,-5.406153202E-2,-1.077260017E0,3.190241456E-1
1.055078126E0,2.596175298E-2,-1.031445146E0,3.532325625E-1
1.064828334E0,2.165515572E-1,-7.987056971E-1,3.257436454E-1
1.074578439E0,4.065304995E-1,-4.957167804E-1,2.866483033E-1
1.084328647E0,4.841103256E-1,-3.387245238E-1,2.426660359E-1
1.094078855E0,3.497200906E-1,-2.696968019E-1,1.443168074E-1
1.103829064E0,2.474002354E-2,-1.053741723E-1,-2.290742937E-3
1.113579272E0,-2.226602137E-1,1.389717311E-1,-1.171333194E-1
1.123329376E0,-2.177732885E-1,4.266890585E-1,-1.128572673E-1
1.133079584E0,2.138026757E-3,7.174606919E-1,3.817904973E-3
1.142829793E0,2.299905866E-1,8.958331943E-1,1.149952933E-1
1.152580001E0,3.350593448E-1,8.573487401E-1,2.023489624E-1
1.162330105E0,3.509418070E-1,6.600393653E-1,2.701549530E-1
1.172080314E0,3.460549116E-1,4.291325212E-1,3.013090491E-1
1.181830522E0,2.360992432E-1,2.739728391E-1,2.585485280E-1
1.191580730E0,4.612028971E-2,1.658497900E-1,1.492037177E-1
1.201330834E0,-1.408043355E-1,1.029307172E-1,2.275471389E-2
1.211081043E0,-2.580903769E-1,2.306014597E-1,-4.566214234E-2
1.220831251E0,-1.731801629E-1,4.780016840E-1,-3.894263133E-2
1.230581459E0,5.528326333E-2,7.107411623E-1,2.458730713E-2
1.240331564E0,2.360992432E-1,6.960803866E-1,1.235474050E-1
1.250081772E0,3.173442483E-1,3.484983444E-1,2.243400961E-1
1.259831980E0,2.709185183E-1,-1.853974611E-1,3.300196826E-1
1.269582084E0,1.701258421E-1,-7.180715203E-1,4.411970973E-1
1.279332293E0,1.200349256E-1,-1.116966248E0,4.247037470E-1
1.289082501E0,1.313359290E-2,-1.211650252E0,2.127336562E-1
1.298832709E0,-1.182023361E-1,-8.194751143E-1,-6.032289565E-2
1.308582814E0,-8.277218044E-2,-1.212566569E-1,-1.996000707E-1
1.318333022E0,7.849612087E-2,4.205803871E-1,-1.464548260E-1
1.328083230E0,2.403752953E-1,7.180715203E-1,1.359174121E-2
1.337833334E0,3.014617562E-1,8.426879644E-1,1.699731201E-1
1.347583543E0,1.768453568E-1,8.103121519E-1,2.353356630E-1
1.357333751E0,-1.646280587E-1,5.146535635E-1,1.656970680E-1
1.367083959E0,-5.061014891E-1,-4.734202102E-2,8.093958721E-3
1.376834064E0,-6.276635528E-1,-6.227766275E-1,-7.070759684E-2
1.386584272E0,-4.505127668E-1,-9.508110285E-1,-5.726857483E-2
1.396334480E0,-9.010255337E-2,-8.720094562E-1,-5.726857483E-2
1.406084584E0,3.546070158E-1,-4.004218578E-1,-3.649916872E-2
1.415834793E0,7.974839807E-1,3.228420317E-1,5.696314201E-2
1.425584897E0,1.066875339E0,9.288198948E-1,2.383899838E-1
1.435335105E0,7.889318466E-1,1.017395258E0,3.636172712E-1
1.445085314E0,1.896735132E-1,6.679806113E-1,2.915352285E-1
1.454835522E0,-2.086103261E-1,1.169806048E-1,1.577558219E-1
1.464585626E0,-2.605338395E-1,-5.665770769E-1,9.117157012E-2
1.474335834E0,-1.191186346E-2,-1.234863162E0,6.246092543E-2
1.484085939E0,3.448331654E-1,-1.812741280E0,2.397644334E-2
1.493836147E0,6.233875155E-1,-2.131001711E0,2.397644334E-2
1.503586355E0,8.921679854E-1,-2.160323381E0,1.229365394E-1
1.513336459E0,1.138346553E0,-2.030209064E0,3.245218992E-1
1.523086668E0,1.244026065E0,-1.966679215E0,5.242747068E-1
1.532836876E0,1.096807718E0,-1.876271129E0,6.348412037E-1
1.542586980E0,6.899717450E-1,-1.660635948E0,6.739365458E-1
1.552337189E0,1.059850380E-1,-1.247080445E0,5.945241451E-1
1.562087397E0,-4.773908257E-1,-6.887500286E-1,3.257436454E-1
1.571837501E0,-9.789108038E-1,-1.365282834E-1,-1.403461844E-1
1.581587709E0,-1.239139199E0,2.415970266E-1,-5.606211424E-1
1.591337814E0,-1.128572702E0,5.396990180E-1,-7.548761368E-1
1.601088022E0,-7.938187718E-1,8.347467184E-1,-7.829759121E-1
1.610838230E0,-3.631591201E-1,1.219591498E0,-7.176133990E-1
1.620588334E0,1.621845961E-1,1.916588187E0,-6.149880886E-1
1.630338439E0,7.095194459E-1,2.677725792E0,-4.408916533E-1
1.640088647E0,8.268054724E-1,2.914130449E0,-3.181078434E-1
1.649838855E0,2.800815105E-1,2.382067204E0,-3.669770062E-1
1.659588959E0,-4.535670877E-1,1.440113664E0,-5.374082923E-1
1.669339168E0,-7.870992422E-1,4.615083337E-1,-5.856665969E-1
1.679089376E0,-5.763509274E-1,-2.263254076E-1,-3.077231348E-1
1.688839480E0,-1.078176349E-1,-4.285216331E-1,8.704823442E-3
1.698589689E0,3.863719702E-1,-3.087921441E-1,8.323032409E-2
1.708339793E0,7.663298845E-1,2.098320574E-1,6.872228812E-3
1.718090001E0,1.106581569E0,1.010675788E0,-1.250745654E-1
1.727840209E0,1.278234601E0,1.628260016E0,-2.008218020E-1
1.737590314E0,8.744529486E-1,1.664301038E0,-2.496909797E-1
1.747340522E0,2.214384824E-1,7.626646757E-1,-1.690568328E-1
1.757090626E0,1.191186346E-2,-5.916225314E-1,1.266017258E-1
1.766840834E0,3.069595397E-1,-1.713781118E0,3.483456373E-1
1.776590939E0,7.400626540E-1,-2.237292290E0,3.556760252E-1
1.786341147E0,1.192102671E0,-2.006385326E0,1.290451884E-1
1.796091355E0,1.618486285E0,-1.102305532E0,-3.712530732E-1
1.805841459E0,1.694844365E0,-2.495382577E-1,-8.061888218E-1
1.815591668E0,1.308777809E0,1.120936871E-1,-8.776599765E-1
1.825341772E0,7.107411623E-1,6.750056148E-2,-5.771145225E-1
1.835091980E0,2.666424811E-1,-9.132428467E-2,-2.148716897E-1
1.844842084E0,-9.132428467E-2,-1.047633067E-1,2.458730713E-2
1.854592293E0,-4.572322965E-1,5.283980444E-2,2.463312149E-1
1.864342397E0,-6.942478418E-1,1.707367003E-1,4.130973220E-1
1.874092605E0,-6.930260658E-1,3.802633286E-1,5.138899684E-1
1.883842709E0,-5.390881896E-1,7.718276381E-1,6.299542785E-1
1.893592918E0,-4.657844007E-1,1.039997339E0,5.933024287E-1
1.903343022E0,-6.111702323E-1,1.141400814E0,2.750418782E-1
1.913093230E0,-9.886846542E-1,1.116966248E0,-1.928805560E-1
1.922843334E0,-1.656970739E0,9.172134399E-1,-5.019781590E-1
1.932593543E0,-2.361908674E0,4.505127668E-1,-5.154171586E-1
1.942343751E0,-2.598313332E0,-5.406153202E-2,-1.983783394E-1
1.952093855E0,-2.184147120E0,-3.451386094E-2,3.104720116E-1
1.961843959E0,-1.154839873E0,8.445205688E-1,8.602503538E-1
1.971594168E0,-2.748891478E-3,1.787695765E0,1.136361241E0
1.981344272E0,7.956513762E-1,2.106567144E0,1.013577342E0
1.991094480E0,1.131016135E0,1.850003958E0,5.737547278E-1
2.000844584E0,1.151174664E0,1.135292172E0,2.092211880E-2
2.010594793E0,9.599739909E-1,2.415970266E-1,-3.333794475E-1
2.020344897E0,6.331613660E-1,-5.934551358E-1,-4.702131748E-1
2.030095105E0,2.837466896E-1,-1.323438525E0,-4.243983030E-1
2.039845209E0,9.804379940E-2,-1.939801097E0,-1.837175786E-1
2.049595418E0,2.629773021E-1,-2.266613722E0,2.267835438E-1
2.059345522E0,7.400626540E-1,-2.129169226E0,5.933024287E-1
2.069095730E0,1.212261200E0,-1.788917542E0,7.386882305E-1
2.078845834E0,1.471267819E0,-1.361312151E0,7.105884552E-1
2.088596043E0,1.408959627E0,-9.379828572E-1,5.444332361E-1
2.098346043E0,1.084590435E0,-4.975493550E-1,3.611738086E-1
2.108096355E0,6.808087826E-1,-5.894844979E-2,1.944077164E-1
2.117846459E0,3.240637779E-1,2.648098767E-1,3.497200832E-2
2.127596668E0,1.740964688E-2,2.794706225E-1,-5.360338464E-2
2.137346772E0,-1.841757298E-1,-5.894844979E-2,-9.941824526E-2
2.147096980E0,-1.346956789E-1,-6.899717450E-1,-2.191477418E-1
2.156847084E0,1.108719558E-1,-1.490815520E0,-3.688096106E-1
2.166597189E0,3.087921441E-1,-2.349080563E0,-3.614792228E-1
2.176347397E0,3.118464649E-1,-3.033859968E0,-2.362519503E-1
2.186097501E0,1.456912458E-1,-3.189630508E0,-1.421787739E-1
2.195847709E0,-1.679878123E-2,-2.481027365E0,-1.450803876E-2
2.205597814E0,-9.437860548E-2,-1.142622590E0,5.635227636E-2
2.215348022E0,-1.750127524E-1,3.271180987E-1,5.039634649E-3
2.225098126E0,-2.220493406E-1,1.629481792E0,-2.794706449E-2
2.234848334E0,-1.267544478E-1,2.372904301E0,-1.232419685E-1
2.244598439E0,-1.108719558E-1,2.479805470E0,-3.101665974E-1
2.254348543E0,-3.442223072E-1,1.964846611E0,-4.567741454E-1
2.264098751E0,-7.321214676E-1,1.118188024E0,-3.871355653E-1
2.273848855E0,-1.223867536E0,2.073885947E-1,-1.366809905E-1
2.283599064E0,-1.612377644E0,-5.745183229E-1,1.003345400E-1
2.293349168E0,-1.705229044E0,-1.058323264E0,2.408334464E-1
2.303099272E0,-1.477987289E0,-1.073594809E0,3.422369957E-1
2.312849480E0,-9.990693331E-1,-5.824595690E-1,3.501782417E-1
2.322599584E0,-4.657844007E-1,7.635809947E-3,1.766926348E-1
2.332349793E0,-6.078104675E-2,5.067123175E-1,-3.955349326E-2
2.342099897E0,9.254601598E-2,7.211259007E-1,-2.454149276E-1
2.351850105E0,-2.718348242E-2,7.993165851E-1,-3.846921027E-1
2.361600209E0,-4.334085584E-1,7.565560341E-1,-4.824304581E-1
2.371350314E0,-1.057712317E0,4.957167804E-1,-5.410735011E-1
2.381100522E0,-1.607490659E0,2.232710719E-1,-4.237874448E-1
2.390850626E0,-1.862221241E0,1.872300506E-1,-1.360701323E-1
2.400600834E0,-1.821293354E0,3.197877109E-1,1.699731201E-1
2.410350939E0,-1.575725675E0,4.743365049E-1,3.794997334E-1
2.420101043E0,-1.160948515E0,5.842921734E-1,3.831649423E-1
2.429851251E0,-7.247910500E-1,6.429351568E-1,2.554942071E-1
2.439601355E0,-4.114174247E-1,6.533198953E-1,1.669187993E-1
2.449351459E0,-2.318231910E-1,6.233875155E-1,7.345648855E-2
2.459101668E0,-1.414151937E-1,5.427533388E-1,-6.215549260E-2
2.468851772E0,-1.536324918E-1,4.462367296E-1,-1.898262352E-1
2.478601876E0,-3.106247485E-1,3.436114490E-1,-2.832885385E-1
2.488352084E0,-4.254673123E-1,2.886336148E-1,-3.327685893E-1
2.498102189E0,-4.034761786E-1,3.063486814E-1,-2.936732471E-1
2.507852397E0,-2.721402645E-1,2.715294063E-1,-2.698495090E-1
2.517602501E0,3.359756200E-3,2.660316229E-1,-2.869537175E-1
2.527352605E0,3.430005610E-1,2.165515572E-1,-2.961167097E-1
2.537102814E0,6.050615907E-1,6.505709887E-2,-2.967275679E-1
2.546852918E0,7.308996916E-1,-1.499672979E-1,-2.851211429E-1
2.556603022E0,6.771436334E-1,-2.709185183E-1,-2.203694731E-1
2.566353230E0,4.853320718E-1,-1.786779463E-1,-9.025526792E-2
2.576103334E0,3.417788446E-1,1.496618707E-2,1.003345400E-1
2.585853439E0,4.010327160E-1,1.908952445E-1,2.536616027E-1
2.595603647E0,6.380482912E-1,3.582721949E-1,2.292270064E-1
2.605353751E0,9.618065953E-1,5.415316224E-1,5.940660089E-2
2.615103855E0,1.202487350E0,5.781835318E-1,-1.049160287E-1
2.624854064E0,1.188437462E0,3.735437989E-1,-2.167042792E-1
2.634604168E0,9.080504775E-1,3.695731983E-2,-2.655734718E-1
2.644354272E0,5.458076596E-1,-2.525925934E-1,-2.661843300E-1
2.654104480E0,2.104429156E-1,-4.230238497E-1,-2.423606068E-1
2.663854584E0,-4.245510325E-2,-4.303542376E-1,-2.264781147E-1
2.673604689E0,-2.275471240E-1,-3.014617562E-1,-2.069304436E-1
2.683354897E0,-4.364628792E-1,3.970621154E-3,-1.696676910E-1
2.693105001E0,-6.166679859E-1,4.114174247E-1,-1.244636998E-1
2.702855105E0,-6.618719697E-1,8.469640017E-1,-1.342375278E-1
2.712605314E0,-6.594285369E-1,1.115133643E0,-1.983783394E-1
2.722355418E0,-6.520981789E-1,1.087644696E0,-2.319758981E-1
2.732105522E0,-6.068941355E-1,8.170316219E-1,-2.331976295E-1
2.741855730E0,-4.957167804E-1,3.692677617E-1,-2.118173689E-1
2.751605834E0,-3.210094273E-1,-5.467239767E-2,-1.574503928E-1
2.761355939E0,-1.591302752E-1,-2.849684060E-1,-7.070759684E-2
2.771106147E0,-1.084285006E-1,-3.216203153E-1,2.092211880E-2
2.780856251E0,-1.762344837E-1,-1.841757298E-1,1.204930767E-1
2.790606355E0,-3.362810612E-1,3.084867075E-2,1.693622619E-1
2.800356459E0,-5.085449219E-1,2.861901522E-1,1.485928595E-1
2.810106668E0,-6.038398147E-1,5.396990180E-1,6.551524997E-2
2.819856772E0,-5.965094566E-1,6.618719697E-1,-7.131846249E-2
2.829606876E0,-5.311469436E-1,6.282744408E-1,-2.478583902E-1
2.839357084E0,-4.615083337E-1,4.920515716E-1,-3.914116025E-1
2.849107189E0,-3.973675370E-1,2.813032269E-1,-3.908007443E-1
2.858857293E0,-2.990183234E-1,8.949168772E-2,-3.126100600E-1
2.868607397E0,-1.414151937E-1,-3.359756200E-3,-1.574503928E-1
2.878357605E0,-2.718348242E-2,-9.010255337E-2,7.223475724E-2
2.888107709E0,-3.268126398E-2,-1.597411335E-1,2.707658112E-1
2.897857814E0,-1.191186346E-2,-1.102610901E-1,3.556760252E-1
2.907608022E0,8.765909821E-2,-2.779434808E-2,3.178023994E-1
2.917358126E0,1.505781710E-1,1.130099874E-2,1.467602700E-1
2.927108230E0,1.884517819E-1,3.512472659E-2,-5.910116807E-2
2.936858334E0,2.758054435E-1,-3.054323897E-4,-2.038761228E-1
2.946608543E0,5.342012644E-1,-9.926552325E-2,-2.252563834E-1
2.956358647E0,7.956513762E-1,-1.994473487E-1,-7.437278330E-2
2.966108751E0,7.724385262E-1,-3.472766280E-1,1.595884264E-1
2.975858855E0,4.902189970E-1,-5.109884143E-1,3.709476292E-1
2.985609064E0,1.169806048E-1,-5.794052482E-1,4.405862093E-1
2.995359168E0,-2.868010104E-1,-6.441569328E-1,2.658788860E-1
3.005109272E0,-5.225948095E-1,-6.435460448E-1,-1.079703495E-1
3.014859376E0,-4.218021333E-1,-5.415316224E-1,-4.421133697E-1
3.024609584E0,-3.084867075E-2,-3.570504785E-1,-6.443096399E-1
3.034359689E0,4.908298552E-1,-1.915061027E-1,-6.950113773E-1
3.044109793E0,9.923498631E-1,-9.621120244E-2,-6.229293346E-1
3.053859897E0,1.370475173E0,-5.955931544E-2,-5.141954422E-1
3.063610105E0,1.522580504E0,-4.856374860E-2,-3.920224607E-1
3.073360209E0,1.435837626E0,-8.888082206E-2,-2.600756884E-1
3.083110314E0,1.190880895E0,-1.310304999E-1,-1.598938555E-1
3.092860418E0,9.263764620E-1,-7.788526267E-2,-9.208786488E-2
3.102610626E0,7.180715203E-1,5.283980444E-2,-4.566214234E-2
3.112360730E0,5.665770769E-1,2.251036763E-1,-1.328630932E-2
3.122110834E0,3.930914998E-1,3.906480372E-1,6.551524997E-2
3.131860939E0,2.079994529E-1,4.786125422E-1,1.864664704E-1
3.141611043E0,3.817904741E-2,5.360338688E-1,3.043633699E-1
3.151361251E0,-1.169806048E-1,5.836812854E-1,3.672824502E-1
3.161111355E0,-1.939495653E-1,5.500837564E-1,3.843866587E-1
3.170861459E0,-2.244928032E-1,4.480693042E-1,3.483456373E-1
3.180611564E0,-2.244928032E-1,3.094030023E-1,2.976438701E-1
3.190361668E0,-1.890626550E-1,2.806923687E-1,2.512181401E-1
3.200111876E0,-1.591302752E-1,3.118464649E-1,1.803578287E-1
3.209861980E0,-1.963930279E-1,4.004218578E-1,1.174387559E-1
3.219612084E0,-2.654207349E-1,4.902189970E-1,8.078686893E-2
3.229362189E0,-2.428187430E-1,5.922334194E-1,5.879573524E-2
3.239112293E0,-6.627883017E-2,6.673697829E-1,3.741546720E-2
3.248862501E0,1.805105358E-1,6.123919487E-1,2.458730713E-2
3.258612605E0,3.656025827E-1,4.321868420E-1,4.841103405E-2
3.268362709E0,4.413498044E-1,1.517999023E-1,9.544762224E-2
3.278112814E0,4.499019086E-1,-1.298087686E-1,1.314886510E-1
3.287862918E0,4.572322965E-1,-3.417788446E-1,1.547015011E-1
3.297613126E0,4.651735425E-1,-4.266890585E-1,1.779143661E-1
3.307363230E0,4.511236250E-1,-3.503309488E-1,2.011272311E-1
3.317113334E0,4.046979249E-1,-1.725693047E-1,1.980729103E-1
3.326863439E0,3.430005610E-1,3.084867075E-2,1.828012913E-1
3.336613543E0,2.635881603E-1,2.067777216E-1,1.681405306E-1
3.346363647E0,1.365282834E-1,2.770271897E-1,1.577558219E-1
3.356113855E0,-4.245510325E-2,2.202167511E-1,1.046105921E-1
3.365863959E0,-2.434296161E-1,1.175914705E-1,-1.679878100E-3
3.375614064E0,-4.028653204E-1,3.970621154E-3,-1.476765573E-1
3.385364168E0,-5.335903764E-1,-8.643736690E-2,-3.016144931E-1
3.395114272E0,-6.001746655E-1,-9.987638891E-2,-4.066832364E-1
3.404864376E0,-5.830704570E-1,-8.949168772E-2,-4.476111531E-1
3.414614480E0,-5.256491303E-1,-1.127045527E-1,-4.317286909E-1
3.424364689E0,-4.932733178E-1,-1.695149690E-1,-3.791943192E-1
3.434114793E0,-5.519163013E-1,-3.570504785E-1,-3.156643808E-1
3.443864897E0,-7.009673119E-1,-6.527090073E-1,-2.710712552E-1
3.453615001E0,-8.298597932E-1,-9.489784241E-1,-2.838993967E-1
3.463365105E0,-8.378010392E-1,-1.019227862E0,-3.321577311E-1
3.473115209E0,-6.459894776E-1,-6.960803866E-1,-3.113883138E-1
3.482865418E0,-4.071413875E-1,-1.145371497E-1,-2.503018379E-1
3.492615522E0,-2.519817352E-1,5.873464942E-1,-2.448040545E-1
3.502365626E0,-1.780670881E-1,1.190880895E0,-2.881754637E-1
3.512115730E0,-2.477056682E-1,1.424842119E0,-3.205513060E-1
3.521865834E0,-4.309650958E-1,1.164613724E0,-3.229947388E-1
3.531615939E0,-5.427533388E-1,5.775726438E-1,-2.948949635E-1
3.541366043E0,-4.908298552E-1,-1.566868126E-1,-2.539670467E-1
3.551116251E0,-4.053087831E-1,-7.925970554E-1,-1.983783394E-1
3.560866355E0,-2.868010104E-1,-1.219591498E0,-1.104138121E-1
3.570616459E0,-8.460476995E-2,-1.288008332E0,1.114828233E-2
3.580366564E0,1.291978955E-1,-1.070540547E0,1.125518382E-1
3.590116668E0,2.965748608E-1,-7.040216327E-1,1.498145908E-1
3.599866772E0,3.399462402E-1,-3.130682111E-1,1.137735620E-1
3.609616876E0,2.703076601E-1,1.291978955E-1,2.519817278E-2
3.619366980E0,1.676823795E-1,5.219839811E-1,-3.100138716E-2
3.629117084E0,5.650499091E-2,6.759218574E-1,2.825249545E-2
3.638867293E0,-1.618791744E-2,5.335903764E-1,1.687513888E-1
3.648617397E0,5.192350596E-3,1.872300506E-1,2.780961990E-1
3.658367397E0,7.605266571E-2,-2.739728391E-1,3.153589368E-1
3.668117605E0,2.428187430E-1,-6.533198953E-1,3.171915412E-1
3.677867709E0,4.346303046E-1,-7.925970554E-1,3.043633699E-1
3.687617814E0,5.158752799E-1,-7.333431840E-1,2.787070572E-1
3.697367918E0,3.998109996E-1,-5.476402640E-1,2.903134823E-1
3.707118022E0,1.401934624E-1,-3.045161068E-1,3.605629504E-1
3.716868126E0,-1.701258421E-1,-1.127045527E-1,4.656316638E-1
