"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.468313060E-1,9.805519879E-2,-1.275715828E0,-1.259350300E0
3.565816190E-1,-8.805379272E-2,-1.925079346E0,-1.161232829E0
3.663320350E-1,-2.666721642E-1,-2.437571526E0,-1.070909977E0
3.760824520E-1,-3.667481840E-1,-2.810758591E0,-1.048328400E0
3.858328690E-1,2.150701135E-1,-2.896959305E0,4.043084383E-2
3.955831810E-1,1.176071525E0,-2.955367565E0,1.399972558E0
4.053335980E-1,1.810683370E0,-3.234534264E0,1.373085022E0
4.150840140E-1,1.493893743E0,-4.379141808E0,-5.220532417E-2
4.248343270E-1,3.075057864E-1,-5.333323479E0,-1.074890375E0
4.345847440E-1,-8.922353387E-1,-4.896034241E0,-5.126723647E-1
4.443351600E-1,-1.083893895E0,-3.218236446E0,7.823029757E-1
4.540854730E-1,-5.165461898E-1,-1.060719490E0,1.818731546E0
4.638358890E-1,-5.201422572E-1,9.746990204E-1,1.322244883E0
4.735863060E-1,-9.023016691E-1,2.530918121E0,-1.098106146E0
4.833367230E-1,-1.105442166E0,4.299253464E0,-5.230420589E0
4.930870350E-1,-2.063996643E-1,6.985907555E0,-7.444422722E0
5.028374520E-1,6.512281895E-1,9.648759842E0,-5.492590427E0
5.125877640E-1,9.658075571E-1,1.095761013E1,-6.813422441E-1
5.223381810E-1,1.689906359E0,1.079006290E1,4.645046234E0
5.320885980E-1,3.848897815E-1,9.915739059E0,9.121801376E0
5.418390140E-1,-7.084375620E-1,9.960956573E0,8.889809608E0
5.515893270E-1,-3.153113723E-1,1.135049534E1,4.589869499E0
5.613397440E-1,-6.192997098E-3,1.323561192E1,6.388682127E-1
5.710900560E-1,-1.316548586E-1,1.302686501E1,-4.846029282E-1
5.808404730E-1,-7.460888028E-1,1.106714058E1,7.576071024E-1
5.905908890E-1,-1.428169012E0,8.775685310E0,2.936097622E0
6.003412020E-1,-1.552653551E0,6.370944023E0,4.433666706E0
6.100916190E-1,-1.815690994E0,3.858004570E0,4.820021152E0
6.198420350E-1,-2.126936197E0,1.582774162E0,4.455203056E0
6.295923480E-1,-2.546734333E0,-1.978530884E-1,3.454001188E0
6.393427640E-1,-2.737968683E0,-1.162793159E0,1.225137472E0
6.490930770E-1,-1.763063550E0,-1.413419724E0,-5.666804314E-1
6.588434940E-1,3.768512309E-1,-1.450838089E0,-5.375747681E-1
6.685939100E-1,2.657465458E0,-1.710260391E0,6.849557161E-1
6.783443270E-1,4.207525730E0,-1.993643761E0,1.395437002E0
6.880946390E-1,4.817082405E0,-2.423538208E0,8.250204325E-1
6.978450560E-1,4.561056614E0,-3.631855965E0,-4.179850221E-1
7.075953690E-1,3.881446362E0,-5.954388142E0,-8.061296940E-1
7.173457850E-1,2.706986904E0,-8.532396317E0,-8.906211257E-1
7.270962020E-1,1.170885563E0,-1.051718044E1,-7.646525502E-1
7.368465140E-1,-4.709407687E-2,-1.145832825E1,-4.755809903E-1
7.465969310E-1,-6.497950554E-1,-1.155702019E1,-2.860203683E-1
7.563473480E-1,-9.415578246E-1,-1.154889584E1,-6.623828411E-1
7.660976600E-1,-1.133392811E0,-1.161448765E1,-1.166025400E0
7.758480770E-1,-8.058595657E-1,-1.140563679E1,-9.292294979E-1
7.855983890E-1,-4.460602999E-1,-1.103702164E1,-5.266789794E-1
7.953488060E-1,-3.433422744E-1,-1.058868980E1,-4.051826596E-1
8.050992230E-1,-1.977324784E-1,-9.973700523E0,-1.286931157E0
8.148495350E-1,-3.270832300E-1,-9.616182327E0,-2.340644360E0
8.245999520E-1,-1.039766550E0,-9.798509598E0,-2.319437981E0
8.343502640E-1,-1.733541727E0,-1.008132362E1,-1.269797325E0
8.441006810E-1,-1.902884483E0,-9.680099487E0,1.034233496E-1
8.538510980E-1,-1.403814077E0,-9.198311806E0,8.269159794E-1
8.636014100E-1,-7.208224535E-1,-8.831074715E0,7.887355685E-1
8.733518270E-1,4.771146178E-1,-7.803857803E0,6.223633885E-1
8.831021390E-1,1.749433398E0,-6.500443459E0,3.514193892E-1
8.928525560E-1,2.909678459E0,-5.430150032E0,3.399774432E-4
9.026028690E-1,3.489031553E0,-4.708292007E0,4.023637474E-1
9.123532850E-1,3.053092957E0,-4.624030113E0,1.227061868E0
9.221037020E-1,1.801605582E0,-4.621209145E0,2.128848791E0
9.318540140E-1,2.298120409E-1,-3.503707886E0,2.700676918E0
9.416044310E-1,-1.378867865E0,-9.851074219E-1,2.391292095E0
9.513547440E-1,-2.292746305E0,2.233549118E0,7.747099400E-1
9.611051600E-1,-2.485740423E0,5.989525795E0,-2.927500248E0
9.708554730E-1,-2.496944666E0,9.970356941E0,-6.166559219E0
9.806058890E-1,-2.590877056E0,1.459662247E1,-5.976403713E0
9.903563060E-1,-2.110392094E0,1.921490097E1,-3.467839956E0
1.000106619E0,-7.355688810E-1,2.237677574E1,-8.635973930E-2
1.009857035E0,4.895744622E-1,2.404852104E1,3.191593409E0
1.019607348E0,8.079976439E-1,2.393960190E1,4.732947350E0
1.029357764E0,-1.740943789E-1,2.218301201E1,4.245005131E0
1.039108077E0,-1.557893753E0,1.973167801E1,2.780834913E0
1.048858389E0,-2.482322216E0,1.617984772E1,4.076490998E-1
1.058608806E0,-3.386317015E0,1.203186893E1,-2.345009327E0
1.068359223E0,-3.820145607E0,8.373216629E0,-4.734057903E0
1.078109535E0,-3.019679070E0,5.761784554E0,-5.021063805E0
1.087859952E0,-1.732516766E0,3.520464897E0,-3.598948717E0
1.097610369E0,-7.264946401E-2,7.514181137E-1,-1.167671919E0
1.107360681E0,1.309354067E0,-1.698637009E0,1.409733772E0
1.117111098E0,1.731249690E0,-3.382233620E0,3.589804649E0
1.126861410E0,2.609663725E0,-4.299808025E0,5.009036541E0
1.136611827E0,3.355176687E0,-4.731988430E0,5.797438145E0
1.146362139E0,3.232041836E0,-5.386315346E0,4.853108406E0
1.156112556E0,2.499798298E0,-6.504283428E0,2.783580780E0
1.165862869E0,1.261654377E0,-7.931781769E0,1.152436256E0
1.175613285E0,-1.910877526E-1,-9.225235939E0,-1.954167336E-2
1.185363598E0,-1.818041801E0,-1.033481503E1,-1.411700964E0
1.195114014E0,-3.030673027E0,-1.104016209E1,-2.401961803E0
1.204864327E0,-3.278138161E0,-1.138074589E1,-2.769298792E0
1.214614744E0,-2.396246433E0,-1.161089897E1,-1.778097987E0
1.224365056E0,-9.063191414E-1,-1.149819183E1,4.161961973E-1
1.234115473E0,8.670711517E-2,-1.097381496E1,1.872990608E0
1.243865785E0,7.547183037E-1,-1.008610344E1,1.761481047E0
1.253616202E0,1.208296537E0,-9.403140068E0,7.133852243E-1
1.263366514E0,9.438407421E-1,-9.348687172E0,-5.681535006E-1
1.273116931E0,4.616950154E-1,-9.640135765E0,-1.361320257E0
1.282867244E0,4.698958099E-1,-9.590517044E0,-9.699628353E-1
1.292617660E0,7.963467836E-1,-9.401153564E0,8.557385206E-2
1.302367973E0,1.109475136E0,-9.343313217E0,2.288426876E0
1.312118389E0,1.525062442E0,-9.143096924E0,4.553983212E0
1.321868702E0,1.568868399E0,-8.914196968E0,5.364698410E0
1.331619119E0,1.090782642E0,-8.883486748E0,4.310459137E0
1.341369431E0,5.823897719E-1,-8.513137817E0,1.304762363E0
1.351119744E0,6.304945946E-1,-7.049597740E0,-1.670958042E0
1.360870160E0,1.520092726E0,-4.568188667E0,-2.876120806E0
1.370620473E0,2.441579580E0,-1.616627693E0,-2.805439711E0
1.380370889E0,2.418345451E0,1.464899063E0,-3.574241877E0
1.390121202E0,1.207275867E0,4.428092957E0,-5.761494637E0
1.399871619E0,-8.364002705E-1,7.168128014E0,-6.750701904E0
1.409621931E0,-3.270544052E0,1.019615459E1,-5.666718483E0
1.419372348E0,-5.071841717E0,1.370466232E1,-3.590739012E0
1.429122660E0,-5.148328304E0,1.815542030E1,-6.819006205E-1
1.438873077E0,-2.575059891E0,2.324812126E1,2.138613701E0
1.448623389E0,1.931195974E0,2.813635254E1,4.910798073E0
1.458373702E0,4.753642082E0,3.061747551E1,5.442258358E0
1.468124119E0,4.033351421E0,2.909524918E1,2.742442369E0
1.477874431E0,2.788576365E0,2.452318192E1,-4.901232719E-1
1.487624848E0,1.568561435E0,1.800498962E1,-1.993596673E0
1.497375160E0,4.018111825E-1,1.213405895E1,-1.589894533E0
1.507125577E0,-5.499882102E-1,8.049049377E0,-1.903546095E0
1.516875889E0,-1.327461243E0,5.303349495E0,-2.329977512E0
1.526626306E0,-1.142649293E0,3.838388443E0,-2.171665192E0
1.536376619E0,-3.484513164E-1,1.993255615E0,-1.403852820E0
1.546126931E0,2.146515548E-1,-7.032842636E-1,-9.325277805E-1
1.555877348E0,9.079411030E-1,-3.630344391E0,-4.131537676E-1
1.565627660E0,1.492219806E0,-6.372684956E0,6.957023144E-1
1.575378077E0,1.659840584E0,-8.712412834E0,2.513655663E0
1.585128389E0,1.306794167E0,-1.046624184E1,4.017853737E0
1.594878806E0,2.937904000E-1,-1.136188412E1,3.952472448E0
1.604629119E0,-6.267334819E-1,-1.117677975E1,1.745215654E0
1.614379431E0,-9.341175556E-1,-1.036823273E1,-6.828627586E-1
1.624129848E0,-7.513929605E-1,-1.000718498E1,-2.918681383E0
1.633880160E0,-1.607329696E-1,-1.004665375E1,-4.210328579E0
1.643630577E0,8.727394342E-1,-1.014317894E1,-4.540191650E0
1.653380889E0,1.508098483E0,-1.020864391E1,-3.084273100E0
1.663131202E0,1.058851004E0,-1.086718178E1,-5.878616571E-1
1.672881619E0,-4.138046503E-2,-1.186774158E1,1.858008862E0
1.682631931E0,-9.003565907E-1,-1.217656040E1,3.531784058E0
1.692382348E0,-1.163970113E0,-1.114159679E1,3.847144604E0
1.702132660E0,-5.879315138E-1,-9.039888382E0,3.391819715E0
1.711882973E0,4.323790669E-1,-7.172411442E0,2.435697317E0
1.721633389E0,1.285440922E0,-6.325512409E0,1.587293625E0
1.731383702E0,1.219162583E0,-6.751884937E0,1.655282140E0
1.741134014E0,-9.616342187E-2,-8.214881897E0,2.307796240E0
1.750884431E0,-1.649640799E0,-9.611867905E0,3.243692398E0
1.760634744E0,-2.271869659E0,-1.018038082E1,3.644025326E0
1.770385160E0,-1.782704949E0,-9.730564117E0,3.059611797E0
1.780135473E0,-7.715696096E-1,-8.143953323E0,1.030288935E0
1.789885785E0,5.285691023E-1,-6.092295647E0,-7.695457339E-1
1.799636202E0,1.456696749E0,-4.560512543E0,-1.649227858E0
1.809386514E0,1.206293464E0,-4.029085636E0,-1.428323150E0
1.819136931E0,1.747096479E-1,-3.700834274E0,-3.835870028E-1
1.828887244E0,-4.222482145E-1,-2.745489120E0,-5.336248875E-1
1.838637556E0,-8.414208889E-1,-4.247856140E-1,-3.526041269E0
1.848387973E0,-6.831388474E-1,5.868952751E0,-8.806246758E0
1.858138285E0,9.174204469E-1,1.422250175E1,-9.399332047E0
1.867888598E0,3.528531790E0,2.113432503E1,-3.835181713E0
1.877639014E0,4.358206272E0,2.441012955E1,2.799551249E0
1.887389327E0,2.957427502E0,2.501823807E1,5.669963360E0
1.897139639E0,2.141652584E0,2.564559555E1,4.797107220E0
1.906890056E0,1.846782923E0,2.452848434E1,1.227712035E0
1.916640369E0,1.208151460E0,2.215011978E1,-3.596764803E0
1.926390681E0,5.992523432E-1,1.949293709E1,-6.907656193E0
1.936141098E0,-4.203799069E-1,1.554817581E1,-9.503734589E0
1.945891410E0,-1.389682531E0,1.200401497E1,-9.372395515E0
1.955641723E0,-2.007244825E0,9.304881096E0,-5.863978386E0
1.965392139E0,-1.756101012E0,8.313537598E0,-2.037938833E-1
1.975142452E0,-6.125956178E-1,8.295817375E0,6.306118011E0
1.984892764E0,2.829698324E-1,8.472891808E0,1.182575512E1
1.994643181E0,5.601234436E-1,7.369473457E0,1.481388569E1
2.004393494E0,5.460594893E-1,4.099106789E0,1.484802532E1
2.014143806E0,8.773428202E-2,-7.228565216E-2,1.178092098E1
2.023894223E0,-6.669208407E-1,-4.128155708E0,6.810712337E0
2.033644535E0,-2.067813873E0,-8.416773796E0,2.637511492E0
2.043394848E0,-3.527448416E0,-1.207418060E1,-2.882192731E-1
2.053145264E0,-3.850726604E0,-1.373695469E1,-2.229363918E0
2.062895577E0,-2.660457373E0,-1.358603096E1,-4.115977287E0
2.072645889E0,-1.149823308E0,-1.382920170E1,-6.383109093E0
2.082396306E0,1.504230499E-1,-1.456577301E1,-6.934468269E0
2.092146619E0,5.898959041E-1,-1.484324837E1,-5.016613960E0
2.101896931E0,-1.519614905E-1,-1.439184856E1,-2.173134804E0
2.111647348E0,-1.962603092E0,-1.377712440E1,-2.785355449E-1
2.121397660E0,-3.133233309E0,-1.330405998E1,-5.862596631E-2
2.131147973E0,-3.005584717E0,-1.300295830E1,-1.383114755E-1
2.140898285E0,-1.692391992E0,-1.231576920E1,-2.031139135E-1
2.150648702E0,1.011349559E0,-1.093730164E1,7.087037563E-1
2.160399014E0,2.456366301E0,-9.424160004E0,1.344655991E0
2.170149327E0,2.928172112E0,-8.050593376E0,2.214908600E-2
2.179899744E0,2.878305912E0,-6.999155045E0,-1.833721876E0
2.189650056E0,2.134603500E0,-6.585851669E0,-3.049922228E0
2.199400369E0,1.272014141E0,-6.642048836E0,-2.034515142E0
2.209150785E0,1.970376372E-1,-7.264801979E0,1.714395642E0
2.218901098E0,-6.038451195E-1,-8.623061180E0,6.053012371E0
2.228651410E0,-8.879871368E-1,-9.141233444E0,9.008858681E0
2.238401723E0,-5.484240055E-1,-7.501994133E0,9.511330605E0
2.248152139E0,-1.063682884E-1,-4.859661579E0,5.722254276E0
2.257902452E0,-4.937601089E-1,-1.427882195E0,-8.134829402E-1
2.267652764E0,-1.830527186E0,1.798176765E0,-6.154984951E0
2.277403181E0,-2.458640337E0,4.286053658E0,-9.272686005E0
2.287153494E0,-2.025298595E0,6.269257545E0,-8.343023300E0
2.296903806E0,-4.777422845E-1,9.120767593E0,-1.807329059E0
2.306654119E0,4.146235585E-1,1.470227242E1,6.906143188E0
2.316404535E0,1.440333128E0,2.150319672E1,1.245146370E1
2.326154848E0,2.736587763E0,2.672671509E1,1.350332165E1
2.335905160E0,3.635159492E0,3.070392799E1,1.083272743E1
2.345655473E0,2.739449024E0,3.232293701E1,3.135087729E0
2.355405785E0,1.937876940E0,3.041357994E1,-3.277959585E0
2.365156202E0,7.727746367E-1,2.581193924E1,-6.130856514E0
2.374906514E0,3.065318167E-1,2.054096603E1,-7.191265583E0
2.384656827E0,-3.492444158E-1,1.440121841E1,-6.045243740E0
2.394407244E0,-1.428544164E0,8.036569595E0,-5.315517902E0
2.404157556E0,-3.306324959E0,2.472943306E0,-5.783832550E0
2.413907869E0,-4.787729740E0,-1.176505089E0,-6.619650841E0
2.423658181E0,-3.790406466E0,-3.257072449E0,-4.910003662E0
2.433408598E0,-2.252584934E0,-5.401359558E0,-1.159763813E0
2.443158910E0,8.762186766E-2,-6.625605106E0,3.307370663E0
2.452909223E0,3.331614971E0,-6.645257473E0,7.158021450E0
2.462659535E0,4.777574539E0,-7.363027573E0,8.584876060E0
2.472409952E0,4.730315685E0,-8.690974236E0,6.695644379E0
2.482160264E0,3.180085897E0,-1.010687351E1,3.610808611E0
2.491910577E0,1.274769783E0,-1.075227737E1,4.698047936E-1
2.501660889E0,1.696260571E-1,-1.103276062E1,-2.974488258E0
2.511411306E0,-6.165530682E-1,-1.142670155E1,-5.594648361E0
2.521161619E0,-1.131548524E0,-1.185115337E1,-6.640311718E0
2.530911931E0,-1.570478439E0,-1.251225376E1,-6.064991474E0
2.540662244E0,-1.586167812E0,-1.344427490E1,-4.296498299E0
2.550412660E0,-2.101058006E0,-1.426232052E1,-1.443613291E0
2.560162973E0,-1.838533878E0,-1.392459202E1,2.220142603E0
2.569913285E0,-2.999533117E-1,-1.206777096E1,4.859848976E0
2.579663598E0,6.165894270E-1,-9.895419121E0,4.794521809E0
2.589413910E0,9.424376488E-1,-8.491376877E0,2.071867943E0
2.599164327E0,7.285954952E-1,-8.074357033E0,-1.509205699E0
2.608914639E0,8.610166907E-1,-8.434149742E0,-4.128553867E0
2.618664952E0,1.485764027E0,-9.623638153E0,-4.689053535E0
2.628415264E0,-6.239590645E-1,-1.040019703E1,-2.054994106E0
2.638165577E0,-3.462991714E0,-1.128602314E1,1.834338784E0
2.647915994E0,-3.993451118E0,-1.128816128E1,4.595245361E0
2.657666306E0,-2.233713150E0,-9.504705429E0,4.776375294E0
2.667416619E0,7.321160436E-1,-6.142239571E0,2.472072601E0
2.677166931E0,2.308266640E0,-2.074774742E0,-8.880286217E-1
2.686917348E0,3.843838215E0,2.395083427E0,-1.533551455E0
2.696667660E0,5.011028290E0,4.150046349E0,-1.485713482E0
2.706417973E0,2.024211407E0,2.654461861E0,-9.842469692E-1
2.716168285E0,-5.267906785E-1,4.321545601E0,-2.386802435E-2
2.725918598E0,-3.738969564E0,9.117984772E0,9.859014153E-1
2.735668910E0,-2.895320177E0,1.590409470E1,1.072489858E0
2.745419327E0,-4.945511520E-1,2.222777176E1,-5.405946970E-1
2.755169639E0,-1.541103721E-1,2.628099823E1,-1.073076010E0
2.764919952E0,-1.613523483E0,2.677347183E1,2.983670235E-1
2.774670264E0,-6.765124798E-1,2.581637573E1,4.795676708E0
2.784420577E0,9.877072573E-1,2.431889343E1,7.602402210E0
2.794170994E0,2.591370106E0,2.252934837E1,3.292467833E0
2.803921306E0,3.216123581E0,2.018292999E1,-2.840130806E0
2.813671619E0,4.023634911E0,1.821657753E1,-6.026854515E0
2.823421931E0,5.259829044E0,1.605841064E1,-6.294034004E0
2.833172244E0,4.599773407E0,1.238740730E1,-5.169944763E0
2.842922556E0,2.691116333E0,7.512512207E0,-2.655763626E0
2.852672973E0,1.332948089E0,3.345344543E0,2.057588577E0
2.862423285E0,1.822591722E-1,-7.658872604E-1,7.151373386E0
2.872173598E0,-8.401958942E-1,-3.972130299E0,1.063910675E1
2.881923910E0,-1.622799397E0,-6.411002636E0,1.026552105E1
2.891674223E0,-1.961600184E0,-8.489546776E0,6.152129173E0
2.901424535E0,-2.099045753E0,-9.963846207E0,2.090425491E0
2.911174952E0,-2.066958189E0,-1.124459648E1,-3.736217618E-1
2.920925264E0,-1.844799519E0,-1.206105042E1,-1.819436073E0
2.930675577E0,-1.754156113E0,-1.274384308E1,-2.912131310E0
2.940425889E0,-1.791778088E0,-1.357713699E1,-3.803500891E0
2.950176202E0,-2.135615587E0,-1.420021248E1,-4.231124401E0
2.959926514E0,-2.404281855E0,-1.431782246E1,-3.723129272E0
2.969676827E0,-2.545669794E0,-1.373338890E1,-2.258383512E0
2.979427244E0,-1.955073237E0,-1.216542053E1,-5.062060356E-1
2.989177556E0,-7.268550992E-1,-1.002546120E1,1.492911875E-1
2.998927869E0,9.045362473E-1,-8.069784164E0,4.639033675E-1
3.008678181E0,2.406936407E0,-6.730021000E0,6.013901234E-1
3.018428494E0,2.686487675E0,-6.228277206E0,-5.701815486E-1
3.028178806E0,2.038333178E0,-6.448692799E0,-2.313633680E0
3.037929223E0,1.268670797E0,-7.368036270E0,-2.478882551E0
3.047679535E0,3.119972646E-1,-8.982640266E0,-6.094068289E-1
3.057429848E0,-9.979032874E-1,-1.078729057E1,1.423866034E0
3.067180160E0,-1.797442913E0,-1.149780083E1,2.545099020E0
3.076930473E0,-1.760197878E0,-1.104615974E1,3.022015095E0
3.086680785E0,-1.232727051E0,-1.024817944E1,2.598076105E0
3.096431098E0,-8.213102818E-1,-9.579001427E0,1.104772568E0
3.106181410E0,1.065727770E-1,-8.442829132E0,-7.302322984E-1
3.115931827E0,9.381102324E-1,-7.114130020E0,-2.551686764E0
3.125682139E0,1.302037597E0,-5.910323143E0,-3.648801565E0
3.135432452E0,1.443382502E0,-5.196226120E0,-3.590740919E0
3.145182764E0,1.525361300E0,-4.584808350E0,-2.804234266E0
3.154933077E0,5.930089951E-1,-3.371273518E0,-1.657263994E0
3.164683389E0,-5.221967101E-1,-1.105122566E0,-5.572484732E-1
3.174433702E0,-6.521317959E-1,3.232722282E0,-6.941478252E-1
3.184184014E0,-3.823669553E-1,9.643366814E0,-2.990058899E0
3.193934327E0,1.302643657E0,1.766607285E1,-4.950642586E0
3.203684744E0,2.665154219E0,2.548249435E1,-2.919310093E0
3.213435056E0,3.349771023E0,2.896776962E1,2.037285805E0
3.223185369E0,2.941239119E0,2.738097763E1,9.927345276E0
3.232935681E0,1.858756185E0,2.465509796E1,1.646525002E1
3.242685994E0,1.449431777E0,2.249887466E1,1.547684669E1
3.252436306E0,1.024586678E0,2.195000267E1,7.463922977E0
3.262186619E0,3.330108821E-1,2.109624290E1,-3.739211321E0
3.271936931E0,-6.247636080E-1,2.082136345E1,-1.242832279E1
3.281687244E0,-1.022110343E0,1.978834915E1,-1.317607212E1
3.291437556E0,-1.083710790E0,1.655372620E1,-8.132866859E0
3.301187973E0,-1.252617240E0,1.130834293E1,-3.159984827E0
3.310938181E0,-2.054012299E0,4.468770027E0,1.278450251E0
3.320688598E0,-2.806298733E0,-2.164131165E0,5.050515652E0
3.330438910E0,-3.742683649E0,-6.439147949E0,7.056781769E0
3.340189223E0,-3.780149460E0,-7.651917934E0,6.988244534E0
3.349939535E0,-2.497468710E0,-7.412636280E0,5.300318241E0
3.359689848E0,-1.304439902E0,-7.539563179E0,3.997543573E0
3.369440160E0,-7.076759934E-1,-8.473432541E0,3.862399101E0
3.379190473E0,-6.188980341E-1,-9.956363678E0,3.955637217E0
3.388940785E0,-7.272216082E-1,-1.169754028E1,3.071920872E0
3.398691098E0,-5.959327221E-1,-1.312532043E1,1.616470218E0
3.408441410E0,-1.137083888E0,-1.462235641E1,-4.556127787E-1
3.418191827E0,-2.927454948E0,-1.574523735E1,-4.308879852E0
3.427942139E0,-3.609672785E0,-1.514957619E1,-6.078496456E0
3.437692348E0,-3.679800034E0,-1.412271690E1,-4.971633434E0
3.447442764E0,-3.147600174E0,-1.324421120E1,-3.276156187E0
3.457193077E0,-2.098053455E0,-1.224370384E1,-2.040894270E0
3.466943389E0,-6.956738830E-1,-1.092940140E1,-8.173963428E-1
3.476693702E0,1.301249385E0,-8.885568619E0,7.572562099E-1
3.486444014E0,2.326593637E0,-6.709962368E0,1.172203302E0
3.496194327E0,2.323181391E0,-5.615108967E0,-8.235423565E-1
3.505944639E0,1.889020443E0,-6.166452885E0,-2.317069530E0
3.515694952E0,2.700958252E-1,-7.813261986E0,-7.720319033E-1
3.525445264E0,-5.978872776E-1,-9.887155533E0,1.714156985E0
3.535195577E0,-4.499694109E-1,-1.079390717E1,3.314692020E0
3.544945889E0,-1.356695592E-1,-1.021039772E1,2.382528067E0
3.554696202E0,5.104791522E-1,-8.496144295E0,3.374505639E-1
3.564446514E0,1.972623825E0,-5.897377014E0,-6.090386510E-1
3.574196827E0,3.177060604E0,-3.723727226E0,-2.486947179E-2
3.583947244E0,3.449659348E0,-2.378632545E0,-9.342970252E-1
3.593697556E0,2.931430578E0,-1.501375198E0,-3.030707836E0
3.603447869E0,1.926301241E0,-1.061659813E0,-3.634572506E0
3.613198181E0,-5.562722683E-2,-1.566864967E0,-3.976188183E0
3.622948494E0,-2.478060246E0,6.363821030E-1,-4.338685036E0
3.632698806E0,-2.902419329E0,7.804647446E0,-2.846756458E0
3.642449119E0,-7.702440023E-3,1.596046352E1,-4.023800492E-1
3.652199431E0,6.271839619E0,2.208126831E1,8.578254700E0
3.661949744E0,6.319490910E0,3.015730667E1,-7.806105018E-1
3.671700056E0,8.028111458E0,3.550957489E1,-3.190411806E0
3.681450264E0,7.399520874E0,3.101057434E1,1.213216591E1
3.691200681E0,5.712283134E0,2.793967056E1,8.058924675E0
3.700950994E0,4.352637291E0,2.520471191E1,-2.303541183E0
3.710701306E0,2.880182981E0,2.102717018E1,-6.849628925E0
3.720451619E0,-6.848416328E-1,1.460169601E1,-5.777866364E0
3.730201931E0,-3.542210579E0,8.672310829E0,-1.008638859E0
3.739952244E0,-5.221614361E0,4.283164024E0,2.621183395E0
3.749702556E0,-3.929989815E0,2.295044899E0,3.371575117E0
3.759452869E0,4.103899479E0,5.443994522E0,6.015992165E0
3.769203181E0,2.736623049E0,1.967977524E0,2.939683914E0
3.778953494E0,4.011486530E0,-3.559798241E0,2.837297916E0
3.788703806E0,2.746071100E0,-6.741842747E0,1.064916372E0
3.798454119E0,2.939410686E0,-8.548400879E0,-9.237661958E-1
3.808204431E0,1.169497252E0,-9.249432564E0,-8.734095097E-2
3.817954744E0,-1.187391043E0,-1.337703896E1,-1.920090914E0
3.827705056E0,-3.083600760E0,-1.508653164E1,-3.120055437E0
3.837455369E0,-2.901325941E0,-1.420845699E1,-2.990783215E0
3.847205681E0,-9.260005951E-1,-1.292709923E1,-3.866740942E0
3.856955994E0,9.886580110E-1,-1.185705471E1,-4.923388958E0
3.866706306E0,1.971615195E0,-1.133105373E1,-4.169259548E0
3.876456619E0,2.361897230E0,-1.095224667E1,-2.776114225E0
3.886206931E0,3.085390329E0,-1.016073418E1,-2.189275742E0
3.895957244E0,3.306474447E0,-8.472735405E0,-7.353885174E-1
3.905707556E0,1.852295995E0,-7.617697716E0,1.985826254E0
