"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.321595660E0,-3.148434758E-1,1.462909031E1,2.824766159E0
1.331595660E0,3.758161664E-1,1.481117439E1,2.864986420E0
1.341595660E0,1.831133127E0,1.472805119E1,2.979527473E0
1.351595660E0,1.997269034E0,1.475165939E1,2.857536316E0
1.361595660E0,2.098817110E0,1.501943874E1,2.406574249E0
1.371595660E0,1.663675308E0,1.522383595E1,2.154228210E0
1.381595660E0,4.797426164E-1,1.570021057E1,2.597970963E0
1.391595693E0,3.623760045E-1,1.565195084E1,2.669097900E0
1.401595693E0,4.328361154E-2,1.556037807E1,2.963870049E0
1.411595693E0,1.225572228E-1,1.532371140E1,2.931832314E0
1.421595693E0,6.551473141E-1,1.448736191E1,2.930467606E0
1.431595693E0,6.551443338E-1,1.415138721E1,2.814161301E0
1.441595693E0,6.428378224E-1,1.349928761E1,2.407355309E0
1.451595693E0,6.499551535E-1,1.266686440E1,2.094638824E0
1.461595693E0,5.261480808E-1,1.148687553E1,1.528678894E0
1.474184922E0,4.149042964E-1,1.056971169E1,8.796262741E-1
1.484184922E0,2.240912914E-1,9.624695778E0,-7.773399353E-2
1.494184922E0,1.463658065E-1,8.753961563E0,-1.202416420E0
1.504184922E0,1.533671618E-1,7.814757347E0,-1.995600700E0
1.514184922E0,1.770803332E-1,7.349366188E0,-2.219737530E0
1.524184922E0,3.662064075E-1,6.897357941E0,-2.540467739E0
1.534184922E0,5.594022870E-1,6.500051022E0,-2.667810917E0
1.544184922E0,8.129256964E-1,5.969025612E0,-2.989268780E0
1.554184922E0,7.668694258E-1,5.800573349E0,-3.118145943E0
1.564184922E0,7.895017862E-1,5.418835163E0,-3.633471966E0
1.574184922E0,7.853738666E-1,4.997828960E0,-4.001980305E0
1.584184922E0,7.524205446E-1,4.568996429E0,-4.344756603E0
1.594184922E0,6.683121324E-1,4.414835930E0,-4.455433846E0
1.604184922E0,5.317214131E-1,4.000524521E0,-4.817692280E0
1.614184922E0,5.957871079E-1,3.557382345E0,-5.322090149E0
1.624184922E0,9.735269547E-1,3.074793339E0,-5.799334526E0
1.634184988E0,9.823566675E-1,2.950991154E0,-5.814522743E0
1.644184988E0,1.002683282E0,2.648286104E0,-5.882929802E0
1.654184988E0,9.074890018E-1,2.327741623E0,-5.936430931E0
1.664184988E0,7.822076678E-1,1.966281891E0,-6.032147408E0
1.674184988E0,7.313312292E-1,1.809362411E0,-6.015445709E0
1.684184988E0,5.428951979E-1,1.822845459E0,-6.154425621E0
1.694184954E0,1.119233742E-1,1.784684658E0,-6.245877266E0
1.704184954E0,-3.710924387E-1,1.687327862E0,-6.394740582E0
1.714184954E0,-5.315345526E-1,1.578915119E0,-6.773373604E0
1.724184954E0,-4.955733120E-1,1.273329258E0,-7.099559784E0
1.734184954E0,-2.047807425E-1,1.054504871E0,-7.212377548E0
1.744184954E0,1.483357996E-1,7.747130394E-1,-7.216313362E0
1.754184954E0,2.122769356E-1,6.459622383E-1,-7.151495457E0
1.764184954E0,3.760726750E-1,4.134378433E-1,-6.837868214E0
1.774184954E0,6.211137772E-1,2.014036179E-1,-6.555725574E0
1.784184954E0,8.206195831E-1,-1.618938446E-1,-6.373408318E0
1.794184954E0,8.054277301E-1,-2.319107056E-1,-6.263134003E0
1.804184954E0,7.481279373E-1,-3.454093933E-1,-6.079297066E0
1.814184954E0,6.500418186E-1,-4.809093475E-1,-6.136356831E0
1.824184954E0,2.912775576E-1,-9.436621666E-1,-7.024689198E0
1.834184954E0,2.743928432E-1,-1.100811958E0,-7.226470947E0
1.844184954E0,2.626382709E-1,-1.631954670E0,-7.557120800E0
1.854184954E0,3.370842338E-1,-1.934104681E0,-7.590725899E0
1.864184954E0,3.093791008E-1,-2.230102539E0,-7.285624027E0
1.874184954E0,2.657113075E-1,-2.476301193E0,-6.984709740E0
1.884184954E0,2.238294333E-1,-2.548256874E0,-6.911625862E0
1.894184954E0,2.088517994E-1,-2.427887440E0,-6.925255775E0
1.904184954E0,1.360566616E-1,-2.159346581E0,-7.103842735E0
1.914184954E0,1.140603870E-1,-2.046669245E0,-7.306060791E0
1.924184954E0,1.249452084E-1,-1.895041943E0,-7.697653294E0
1.934184887E0,3.799493611E-2,-1.704460621E0,-8.213195801E0
1.944184887E0,-1.382223964E-1,-1.304613113E0,-8.866668701E0
1.954184887E0,-1.587698758E-1,-1.211907864E0,-8.868035316E0
1.964184887E0,-3.466756940E-1,-7.860393524E-1,-8.715564728E0
1.974184887E0,-6.619465351E-1,-5.876779556E-2,-8.562808990E0
1.984184887E0,-5.704639554E-1,7.558174133E-1,-8.356340408E0
