"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.538557070E-1,-4.388889670E-1,3.728425596E-3,-8.255799860E-2
8.638959900E-1,-5.667206645E-1,-3.142530099E-2,-1.049285457E-1
8.738752380E-1,-6.460828781E-1,-2.822950855E-2,-9.906959534E-2
8.839155220E-1,-6.615292430E-1,-4.207794741E-2,-7.456851006E-2
8.938947700E-1,-5.981460214E-1,-5.965480953E-2,-4.633900523E-2
9.039045350E-1,-4.452805519E-1,-8.681905270E-2,-3.142530099E-2
9.138532660E-1,-2.237055302E-1,-1.129180342E-1,-4.687163606E-2
9.238630310E-1,2.556634694E-2,-7.510114461E-2,-9.800432622E-2
9.338117620E-1,2.439455539E-1,1.139832959E-1,-1.368864775E-1
9.438520450E-1,4.245078862E-1,3.781688809E-1,-1.113201380E-1
9.538312930E-1,5.619270205E-1,4.777711034E-1,-7.989482954E-3
9.638715760E-1,6.380934119E-1,3.344930410E-1,1.113201380E-1
9.738508240E-1,6.551376581E-1,1.288969964E-1,1.747033745E-1
9.838605900E-1,6.237123609E-1,-1.294296384E-1,1.965412945E-1
9.938093200E-1,5.656554103E-1,-3.414172530E-1,2.002697140E-1
1.003819086E0,5.352953672E-1,-4.804342687E-1,1.704423130E-1
1.013798334E0,5.747101903E-1,-5.033374429E-1,1.315601617E-1
1.023838617E0,6.812366247E-1,-4.298342168E-1,9.747169912E-2
1.033817865E0,8.021441102E-1,-3.328951299E-1,4.687163606E-2
1.043858149E0,8.245146871E-1,-2.194444835E-1,-1.597896591E-2
1.053837397E0,6.998787522E-1,-1.193096191E-1,-7.669904083E-2
1.063847162E0,4.660531878E-1,-4.687163606E-2,-1.065264493E-1
1.073795893E0,1.672465205E-1,5.858954508E-3,-7.776430249E-2
1.083805658E0,-1.438107044E-1,4.261057824E-2,-2.982740477E-2
1.093754389E0,-4.372910559E-1,7.403588295E-2,1.065264456E-2
1.103764154E0,-6.732471585E-1,9.267801046E-2,4.474110901E-2
1.113743402E0,-8.271778226E-1,1.118527651E-1,7.137271762E-2
1.123722651E0,-8.708537221E-1,1.454086006E-1,1.049285457E-1
1.133671381E0,-8.048073053E-1,1.837581247E-1,1.480717659E-1
1.143681147E0,-6.695187092E-1,1.800296903E-1,2.109223604E-1
1.153629877E0,-5.060006380E-1,1.422128081E-1,2.711097896E-1
1.163670160E0,-3.419498801E-1,8.681905270E-2,3.110572100E-1
1.173649408E0,-1.832254827E-1,2.290318534E-2,3.073287904E-1
1.183659174E0,-4.846953228E-2,-5.273059011E-2,2.535329461E-1
1.193607904E0,5.592638254E-2,-1.129180342E-1,1.800296903E-1
1.203617670E0,1.384843737E-1,-1.576591432E-1,1.001348570E-1
1.213566401E0,1.922802329E-1,-1.933455020E-1,2.769687586E-2
1.223606684E0,2.215750068E-1,-2.109223604E-1,-3.834952042E-2
1.233555414E0,2.258360684E-1,-2.045307755E-1,-7.563377917E-2
1.243595697E0,2.050634027E-1,-1.704423130E-1,-9.214537591E-2
1.253513910E0,1.688444167E-1,-1.161138266E-1,-9.960222989E-2
1.263523676E0,1.411475390E-1,-3.515372798E-2,-9.267801046E-2
1.273472406E0,1.198422536E-1,2.982740477E-2,-8.042746782E-2
1.283512690E0,9.906959534E-2,5.166532472E-2,-6.870955974E-2
1.293491938E0,6.072007492E-2,5.006742850E-2,-5.645901710E-2
1.303532221E0,-3.728425596E-3,6.338323653E-2,-4.154531285E-2
1.313511469E0,-8.522115648E-2,8.841694891E-2,-2.663161233E-2
1.323551752E0,-1.491370201E-1,1.384843737E-1,5.326322280E-4
1.333500483E0,-1.901497096E-1,1.533980817E-1,2.503371425E-2
1.343540766E0,-1.901497096E-1,1.518001854E-1,3.249056637E-2
1.353489496E0,-1.480717659E-1,1.629854590E-1,3.728425596E-3
1.363529779E0,-7.243798673E-2,2.034655064E-1,-6.285060197E-2
1.373509027E0,-2.130528912E-3,2.338255495E-1,-1.379517466E-1
1.383518793E0,8.202536404E-2,2.743056118E-1,-2.396845073E-1
1.393528559E0,1.448759735E-1,2.812298238E-1,-2.775014043E-1
1.403507807E0,1.619201899E-1,1.800296903E-1,-1.470064968E-1
1.413456537E0,1.283643693E-1,-1.757686399E-2,1.368864775E-1
1.423435785E0,1.001348570E-1,-1.784317940E-1,3.962783813E-1
1.433384516E0,1.384843737E-1,-2.886866629E-1,4.932174385E-1
1.443424799E0,2.428802997E-1,-3.020024598E-1,4.585963488E-1
1.453404047E0,3.648530841E-1,-1.837581247E-1,3.488741219E-1
1.463444330E0,4.953479767E-1,1.171790902E-2,2.141181529E-1
1.473423578E0,6.135923266E-1,1.869539171E-1,9.906959534E-2
1.483433344E0,6.934871674E-1,3.302319944E-1,-2.183792181E-2
1.493382074E0,7.121292949E-1,4.346278906E-1,-1.395496428E-1
1.503422358E0,6.620618701E-1,4.644553065E-1,-1.944107562E-1
1.513401606E0,5.358279943E-1,3.994741738E-1,-1.432780623E-1
1.523441889E0,3.456783295E-1,2.545982003E-1,-1.597896684E-3
1.533421137E0,1.027980223E-1,7.190535218E-2,1.874865443E-1
1.543430902E0,-1.486043930E-1,-9.906959534E-2,3.829625845E-1
1.553440668E0,-3.685815036E-1,-2.221076339E-1,5.406216979E-1
1.563419916E0,-4.996090233E-1,-2.812298238E-1,6.391586661E-1
1.573368647E0,-5.363606811E-1,-2.961435318E-1,6.838997602E-1
1.583408930E0,-4.964132309E-1,-2.673813701E-1,6.716492176E-1
1.593388178E0,-4.324973822E-1,-2.125202566E-1,5.779059529E-1
1.603397943E0,-3.611246645E-1,-1.209075153E-1,4.330300093E-1
1.613407709E0,-2.918824553E-1,-4.793690145E-2,2.647182047E-1
1.623386957E0,-1.997370869E-1,4.793690052E-3,1.097222418E-1
1.633335688E0,-8.415589482E-2,9.587380104E-3,-9.054748341E-3
1.643345453E0,3.994741663E-2,-3.515372798E-2,-8.948221803E-2
1.653324701E0,1.603222936E-1,-5.432848632E-2,-1.549959779E-1
1.663364985E0,2.455434501E-1,-2.982740477E-2,-2.237055302E-1
1.673283197E0,2.796319127E-1,1.651159860E-2,-2.908172011E-1
1.683292963E0,2.657834888E-1,6.178534031E-2,-3.451456726E-1
1.693241693E0,2.157160491E-1,7.669904083E-2,-3.776362538E-1
1.703281977E0,1.432780623E-1,6.018744037E-2,-3.952131271E-1
1.713230707E0,5.006742850E-2,7.989482954E-3,-3.866910040E-1
1.723270990E0,-5.965480953E-2,-6.551376730E-2,-3.573962152E-1
1.733219721E0,-1.944107562E-1,-1.480717659E-1,-3.147856593E-1
1.743260004E0,-3.382214606E-1,-2.077265680E-1,-2.759034932E-1
1.753239252E0,-4.799016416E-1,-2.338255495E-1,-2.519350350E-1
1.763279535E0,-6.045376062E-1,-2.141181529E-1,-2.375539690E-1
1.773258783E0,-6.924219131E-1,-1.683117896E-1,-2.295644879E-1
1.783268549E0,-7.265103459E-1,-1.294296384E-1,-2.231729031E-1
1.793217279E0,-7.121292949E-1,-7.989483327E-2,-2.119876295E-1
1.803227045E0,-6.306365728E-1,-3.568635881E-2,-2.125202566E-1
1.813206293E0,-4.767058492E-1,-7.456851192E-3,-2.327602804E-1
1.823216059E0,-2.604571581E-1,-9.054748341E-3,-2.769687474E-1
1.833225824E0,-2.130528912E-2,-6.977482140E-2,-3.520699143E-1
1.843205072E0,1.928128600E-1,-1.225054115E-1,-4.665858448E-1
1.853153803E0,3.004045784E-1,-1.075917110E-1,-5.779059529E-1
1.863163568E0,3.041329980E-1,-3.834952042E-2,-6.231797338E-1
1.873142817E0,2.577939928E-1,-1.091896072E-1,-5.853627920E-1
1.883183100E0,1.922802329E-1,-2.854908705E-1,-4.910869002E-1
1.893131830E0,1.075917110E-1,-3.360909224E-1,-4.356931746E-1
1.903172113E0,8.788431436E-2,-3.222424984E-1,-4.937500656E-1
1.913120844E0,2.689792812E-1,-1.581917703E-1,-6.114618182E-1
1.923161127E0,6.189186573E-1,-2.210423797E-1,-4.719121456E-1
1.933140375E0,9.406285286E-1,-2.780340314E-1,-1.826928556E-1
1.943180658E0,1.080710769E0,-1.251685768E-1,1.171790902E-2
1.953159906E0,1.075384498E0,4.154531285E-2,1.038632840E-1
1.963169672E0,9.608685374E-1,1.571265012E-1,1.816275865E-1
1.973118402E0,7.520766854E-1,2.263686955E-1,2.359560728E-1
1.983158686E0,4.900216460E-1,2.631203234E-1,2.684466541E-1
1.993137934E0,2.348908186E-1,2.892192900E-1,3.030677438E-1
2.003178217E0,3.515372798E-2,3.137203753E-1,3.456783295E-1
2.013157465E0,-8.841694891E-2,3.147856593E-1,3.834952116E-1
2.023167231E0,-1.342233270E-1,2.743056118E-1,4.063983858E-1
2.033176996E0,-1.166464612E-1,2.167813182E-1,4.362258017E-1
2.043186762E0,-6.657902896E-2,1.715075821E-1,4.676510990E-1
2.053135492E0,-2.130528912E-2,1.374191195E-1,4.729774296E-1
2.063175776E0,1.544633508E-2,1.283643693E-1,4.830974340E-1
2.073155024E0,1.331580617E-2,8.948221803E-2,4.644553065E-1
2.083164789E0,-1.597896684E-3,4.101268202E-2,4.133225977E-1
2.093174555E0,-2.450108156E-2,-2.450108156E-2,3.190467060E-1
2.103184320E0,-2.769687586E-2,-8.202536404E-2,1.933455020E-1
2.113133051E0,-1.171790902E-2,-1.315601617E-1,3.142530099E-2
2.123142817E0,4.580637068E-2,-1.565938741E-1,-1.438107044E-1
2.133122065E0,1.267664731E-1,-1.342233270E-1,-2.961435318E-1
2.143162348E0,2.146507949E-1,-8.575379103E-2,-4.117247164E-1
2.153141596E0,2.940129936E-1,-2.290318534E-2,-4.751079381E-1
2.163181879E0,3.478088379E-1,3.728425503E-2,-4.708468914E-1
2.173161127E0,3.723099232E-1,9.747169912E-2,-4.170510471E-1
2.183201410E0,3.605920076E-1,1.438107044E-1,-3.275688291E-1
2.193180658E0,3.004045784E-1,1.592570394E-1,-2.098570913E-1
2.203159906E0,1.928128600E-1,1.272991002E-1,-9.427590668E-2
2.213108637E0,3.675162420E-2,7.137271762E-2,-6.924218964E-3
2.223087885E0,-1.166464612E-1,2.290318534E-2,5.379585549E-2
2.233036615E0,-3.275688291E-1,-4.793690052E-3,1.294296384E-1
2.243076899E0,-5.331648588E-1,3.941478580E-2,2.045307755E-1
2.253056147E0,-6.897587180E-1,1.294296384E-1,2.647182047E-1
2.263096430E0,-7.504788041E-1,2.396845073E-1,2.918824553E-1
2.273075678E0,-6.977482438E-1,3.020024598E-1,2.977414131E-1
2.283085443E0,-5.278385282E-1,3.158509135E-1,2.844256163E-1
2.293034174E0,-2.886866629E-1,2.908172011E-1,2.439455539E-1
2.303074457E0,-5.699164793E-2,2.801645398E-1,1.773665249E-1
2.313053705E0,1.294296384E-1,3.137203753E-1,1.054611802E-1
2.323093988E0,2.338255495E-1,3.366235793E-1,2.130528912E-2
2.333073236E0,2.492718846E-1,3.328951299E-1,-6.817692518E-2
2.343083002E0,1.922802329E-1,2.695119083E-1,-1.454086006E-1
2.353062250E0,8.735168725E-2,1.741707325E-1,-2.045307755E-1
2.363041498E0,-4.846953228E-2,6.125270575E-2,-2.306297570E-1
2.372990229E0,-1.741707325E-1,4.261057824E-3,-2.151834220E-1
2.382999994E0,-2.460760921E-1,-4.154531285E-2,-1.810949594E-1
2.392948725E0,-2.359560728E-1,-1.406149119E-1,-1.368864775E-1
2.402958490E0,-1.805623323E-1,-2.572613657E-1,-8.149272949E-2
2.412907221E0,-1.006674916E-1,-2.455434501E-1,-6.391586363E-2
2.422947504E0,-2.769687586E-2,-1.432780623E-1,-6.498113275E-2
2.432926752E0,4.048004746E-2,1.065264456E-3,-4.633900523E-2
2.442967035E0,7.084008306E-2,1.400822699E-1,2.609897964E-2
2.452915766E0,2.237055451E-2,2.018676102E-1,1.603222936E-1
2.462956049E0,-1.187769845E-1,1.736381054E-1,3.233077526E-1
2.472904779E0,-3.478088379E-1,1.065264493E-1,4.729774296E-1
2.482945063E0,-6.072007418E-1,3.994741663E-2,5.624596477E-1
2.492924311E0,-8.325041533E-1,-3.089267015E-2,5.960154533E-1
2.502964594E0,-9.725864530E-1,-9.214537591E-2,5.784385800E-1
2.512943842E0,-9.875001311E-1,-1.272991002E-1,5.235774517E-1
2.522984125E0,-8.612663150E-1,-1.480717659E-1,4.319647253E-1
2.532932856E0,-6.391586661E-1,-1.656486243E-1,3.302319944E-1
2.542973139E0,-3.872236311E-1,-1.693770438E-1,2.450108230E-1
