"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.853170113E0,-8.117722869E-1,-1.314313221E1,-6.183708191E0
1.863170079E0,-5.543348789E-1,-1.234729004E1,-5.662902832E0
1.873170079E0,-4.161781371E-1,-1.149620342E1,-3.534791946E0
1.883170079E0,-4.263420701E-1,-1.130143642E1,-2.998804808E0
1.893170079E0,-4.931418300E-1,-1.086698627E1,-1.846860647E0
1.903170079E0,-7.820952535E-1,-1.036048985E1,-1.366506457E0
1.913170079E0,2.491042465E-1,-9.210646629E0,-8.225883842E-1
1.923170112E0,4.042173624E-1,-9.083036423E0,-8.413918614E-1
1.933170112E0,1.060526371E0,-8.970582008E0,-7.925316095E-1
1.943170112E0,1.820671797E0,-8.703743935E0,-2.680001259E-1
1.953170112E0,2.615355492E0,-8.396091461E0,1.297074199E0
1.963170112E0,2.662909985E0,-8.320603371E0,1.722562075E0
1.973170112E0,2.366540432E0,-8.315427780E0,2.869384289E0
1.983170112E0,1.612637162E0,-8.358840942E0,3.642102003E0
1.993170112E0,1.398984194E0,-7.030869484E0,4.587283134E0
2.003170112E0,2.585718870E0,-5.759467125E0,5.253116608E0
2.013170112E0,2.745356560E0,-4.222530842E0,4.730831146E0
2.023170112E0,1.385115743E0,-1.592796326E0,3.175217152E0
2.033170112E0,-1.382139802E0,3.245474815E0,-7.793240547E-1
2.043170112E0,-2.566531897E0,6.947149277E0,-4.622292519E0
2.053170112E0,-4.581167221E0,1.226109219E1,-1.231609535E1
2.063170112E0,-4.753046989E0,1.744229126E1,-1.848802948E1
2.073170112E0,-3.137512207E0,2.273162842E1,-1.264419365E1
2.083170112E0,-1.380992889E0,2.359875107E1,-9.263646126E0
2.093170112E0,3.937980413E0,2.567618942E1,2.218113422E0
2.103170112E0,5.485411167E0,2.690997696E1,1.437568760E1
2.113170112E0,5.310805321E0,2.475044441E1,2.241717529E1
2.123170112E0,4.392024517E0,2.425757980E1,2.095559502E1
2.133170112E0,2.112434387E0,2.194922256E1,1.452196121E1
2.143170112E0,8.459507823E-1,1.830978775E1,6.925614834E0
2.153170112E0,1.937383056E0,1.101572227E1,-2.097903728E0
2.163170112E0,1.946443081E0,9.780881882E0,-2.642356634E0
2.173170112E0,2.033200979E0,4.900476456E0,-3.743036509E0
2.183170112E0,1.234883428E0,7.385931015E-1,-3.130048990E0
2.193170112E0,1.408300877E0,-2.404472828E0,-1.986155748E0
2.203170112E0,1.262344956E0,-5.101259708E0,-4.719090462E-1
2.213170112E0,7.649246454E-1,-7.943622589E0,1.476670027E0
2.223170078E0,7.714730501E-1,-9.735747337E0,2.088960171E0
2.233170078E0,1.207570553E0,-1.163250923E1,6.091043949E-1
2.243170078E0,1.115634441E0,-1.293449688E1,-1.294780016E0
2.253170078E0,4.204589128E-1,-1.352280521E1,-3.365525484E0
2.263170078E0,-5.044970512E-1,-1.391104507E1,-5.387011528E0
2.273170078E0,-5.144581795E-1,-1.385859489E1,-6.559740067E0
2.283170078E0,-3.928825855E-1,-1.366737556E1,-6.284100056E0
2.293170078E0,-4.430480301E-1,-1.317162704E1,-5.297993660E0
2.303170078E0,-5.555483103E-1,-1.270297050E1,-4.060798645E0
2.313170078E0,-1.049112439E0,-1.149385834E1,-2.536502838E0
2.323170078E0,-8.832257390E-1,-1.122849751E1,-2.435203552E0
2.333170078E0,-7.413970828E-1,-1.030644608E1,-1.988795996E0
2.343170078E0,-6.676155329E-1,-9.801166534E0,-1.520825505E0
2.353170078E0,-1.047034740E0,-9.185560226E0,-1.116118193E0
2.363170078E0,-9.633376598E-1,-9.136850357E0,-9.914094210E-1
2.373170078E0,-8.008286357E-1,-9.381743431E0,-6.299012899E-1
2.383170078E0,-5.370762348E-1,-9.389116287E0,-3.830372095E-1
2.393170078E0,-5.165107250E-1,-9.344899178E0,2.113449574E-2
2.403170078E0,-2.033066750E-1,-9.085060120E0,-2.867985964E-1
2.413170078E0,3.184639215E-1,-8.681595802E0,-6.691781878E-1
2.423170078E0,8.184615374E-1,-8.243248940E0,-2.636586428E-1
2.433170078E0,1.202796459E0,-7.709129333E0,2.509610653E-1
2.443170078E0,1.638903856E0,-7.057589531E0,8.192578554E-1
2.453170078E0,1.538025618E0,-5.769578934E0,1.153764963E0
2.463170078E0,7.460387349E-1,-3.798783302E0,1.308078766E-1
2.473170078E0,1.224431634E0,2.242380142E0,-3.378461361E0
2.483170078E0,1.063595772E0,3.828788757E0,-4.332119465E0
2.493170078E0,2.829553485E-1,8.575935364E0,-6.883356094E0
2.503170078E0,-5.114743114E-2,1.408637428E1,-8.649648666E0
2.513170078E0,1.132267237E0,2.305312157E1,-6.966202736E0
2.523170111E0,1.655501366E0,2.452731514E1,-5.292196274E0
2.533170111E0,2.852150440E0,2.780654716E1,1.074210763E0
2.543170111E0,3.475293636E0,3.012373734E1,6.177467346E0
2.553170111E0,1.610030293E0,2.886838531E1,8.847618103E0
2.563169744E0,1.269622803E0,2.831294441E1,8.553101540E0
2.573169744E0,1.010460377E0,2.546807098E1,6.610876083E0
2.583169744E0,1.950672626E0,2.188782501E1,4.543465137E0
2.593169744E0,1.867714047E0,1.704979515E1,2.669653177E0
2.603169744E0,1.062828779E0,1.304908562E1,8.737824559E-1
2.613169744E0,3.126879334E-1,8.872724533E0,-9.676754475E-1
2.623169744E0,-2.740361094E-1,4.966738701E0,-1.810326338E0
2.633169744E0,-1.218746901E0,3.732166290E-1,-1.754010558E0
2.643169744E0,-1.100983262E0,-2.580928326E0,-1.392538071E0
2.653169744E0,-9.880120754E-1,-5.687930584E0,-8.192828298E-1
2.663169744E0,-6.682888865E-1,-8.581223488E0,-5.560171008E-1
2.673169744E0,1.312558651E-1,-1.228342724E1,-1.844365299E-1
2.683169744E0,1.786290109E-1,-1.295128345E1,-1.840963364E-1
