"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.681695910E-1,-1.071304902E-1,1.424079537E-1,8.880453557E-2
9.781698240E-1,-6.131559983E-2,1.136972904E-1,7.108944654E-2
9.881698240E-1,-4.665483162E-2,1.069777757E-1,3.871358559E-2
9.981701570E-1,-5.948300287E-2,9.842566401E-2,1.488984004E-2
1.008170157E0,-8.452847600E-2,8.315403014E-2,5.115996581E-3
1.018170157E0,-1.120174155E-1,6.604980677E-2,-9.544769302E-3
1.028170157E0,-9.980010986E-2,4.344778880E-2,-2.115120925E-2
1.038170557E0,-6.131559983E-2,2.084577642E-2,-2.481640130E-2
1.048170557E0,-3.321579844E-2,-5.345070967E-4,-3.397937864E-2
1.058170557E0,2.214386594E-3,-3.596469015E-2,-2.359467000E-2
1.068170557E0,-3.894265974E-3,-6.223189831E-2,3.894265974E-3
1.078170557E0,-3.016147204E-2,-8.055785298E-2,4.054617882E-2
1.088169990E0,-5.520694703E-2,-9.644035250E-2,6.253732741E-2
1.098169590E0,-6.436992437E-2,-8.116871864E-2,6.314819306E-2
1.108169323E0,-8.330674469E-2,-3.413209692E-2,3.932445124E-2
1.118169323E0,-1.077413559E-1,1.412625890E-2,1.000291854E-2
1.128169323E0,-1.309542358E-1,4.222606122E-2,-2.725986205E-2
1.138169289E0,-1.333976984E-1,5.627596006E-2,-8.651378751E-2
1.148169289E0,-1.437824070E-1,4.833471403E-2,-1.335504204E-1
1.158169489E0,-1.517236531E-1,-1.519527286E-2,-1.329395473E-1
1.168169455E0,-1.676061451E-1,-9.033169597E-2,-8.651378751E-2
1.178169421E0,-2.097558528E-1,-1.477530301E-1,-1.603521290E-3
1.188169421E0,-2.586250603E-1,-1.874592751E-1,9.063713253E-2
1.198169421E0,-2.806162238E-1,-2.106721550E-1,1.456149966E-1
1.208169421E0,-2.537381649E-1,-2.070069611E-1,1.566105783E-1
1.218169421E0,-1.871538460E-1,-1.776854247E-1,1.254564524E-1
1.228169387E0,-8.208502084E-2,-1.673007160E-1,6.681338698E-2
1.238168487E0,4.497495294E-2,-1.685224473E-1,6.948592141E-3
1.248168453E0,1.384373307E-1,-1.673007160E-1,-7.101308554E-3
1.258168453E0,1.964695305E-1,-1.624137908E-1,2.527454868E-2
1.268168453E0,2.520582676E-1,-1.648572534E-1,8.208502084E-2
1.278168186E0,3.045926690E-1,-1.477530301E-1,1.388954818E-1
1.288168186E0,3.723987341E-1,-1.282053441E-1,1.871538460E-1
1.298168219E0,4.579198658E-1,-1.208749637E-1,2.073123902E-1
1.308168252E0,5.135086179E-1,-1.190423667E-1,2.036471963E-1
1.318168252E0,5.342780352E-1,-1.239292845E-1,1.877647042E-1
1.328168252E0,5.147303343E-1,-1.257618815E-1,1.639409661E-1
1.338168252E0,4.725806117E-1,-1.343140006E-1,1.358411610E-1
1.348168252E0,4.579198658E-1,-1.715767831E-1,9.735664725E-2
1.358168252E0,4.646393657E-1,-2.015091777E-1,6.986771524E-2
1.368168252E0,4.560872614E-1,-1.972331107E-1,5.642867833E-2
1.378168252E0,4.347069860E-1,-1.850158125E-1,5.826127157E-2
1.388168318E0,4.176027477E-1,-1.758528352E-1,6.803511828E-2
1.398168718E0,3.943898678E-1,-1.514182240E-1,6.742425263E-2
1.408168984E0,3.754530549E-1,-1.361465901E-1,5.032002553E-2
1.418168984E0,3.577379584E-1,-1.398117840E-1,3.382666409E-2
1.428169017E0,3.479641080E-1,-1.538616866E-1,1.611157134E-2
1.438169017E0,3.528510332E-1,-1.831832081E-1,3.894265974E-3
1.448169017E0,3.803399801E-1,-2.344958931E-1,1.000291854E-2
1.458169017E0,4.145484269E-1,-2.906954885E-1,3.138320148E-2
1.468169017E0,4.493677318E-1,-3.132975101E-1,5.398521572E-2
1.478169017E0,4.896848500E-1,-3.187952936E-1,6.803511828E-2
1.488169017E0,5.367214680E-1,-3.059671223E-1,7.841982692E-2
1.498169017E0,5.758168697E-1,-2.772564590E-1,8.452847600E-2
1.508169050E0,6.124687791E-1,-2.442697436E-1,8.147415519E-2
1.518169050E0,6.448446512E-1,-2.161699384E-1,8.086328954E-2
1.528169050E0,6.717227101E-1,-1.837940812E-1,7.903069258E-2
1.538169950E0,6.918812394E-1,-1.679115891E-1,7.719809562E-2
1.548169950E0,6.839399934E-1,-1.495856196E-1,8.452847600E-2
1.558169950E0,6.576728225E-1,-1.416443735E-1,9.613491595E-2
1.568169950E0,6.259077787E-1,-1.569160074E-1,1.022435725E-1
1.578169950E0,6.014732122E-1,-1.880701333E-1,1.028544381E-1
1.588169950E0,5.800929070E-1,-2.271655202E-1,1.040761694E-1
1.598169916E0,5.574908853E-1,-2.680934966E-1,1.059087589E-1
1.608169882E0,5.354997516E-1,-3.065779805E-1,9.552405030E-2
1.618169882E0,5.177846551E-1,-3.310126066E-1,8.758280426E-2
1.628169882E0,5.220606923E-1,-3.621667325E-1,3.993531689E-2
1.638169882E0,5.165629387E-1,-3.798818290E-1,2.672535367E-3
1.648169882E0,4.823544621E-1,-3.994295001E-1,-2.237293869E-2
1.658169882E0,3.974441886E-1,-4.098142087E-1,-3.703370690E-2
1.668169915E0,2.917645276E-1,-4.024838507E-1,-5.474879593E-2
1.678169948E0,2.117411643E-1,-3.896556795E-1,-7.307475805E-2
1.688169948E0,1.732566506E-1,-3.572798073E-1,-8.956811577E-2
1.698169948E0,1.769218445E-1,-3.255148232E-1,-9.750936180E-2
1.708169948E0,2.007455975E-1,-3.023019433E-1,-8.895725012E-2
1.718169948E0,2.245693356E-1,-2.729803920E-1,-7.857254148E-2
1.728169914E0,2.441170216E-1,-2.296089679E-1,-6.146831438E-2
1.738169914E0,2.691625059E-1,-1.679115891E-1,-5.047274008E-2
1.748169914E0,3.192534447E-1,-1.049924642E-1,-5.291620269E-2
1.758169914E0,3.840051591E-1,-5.795583874E-2,-6.085744873E-2
1.768169914E0,4.493677318E-1,-2.802344225E-2,-7.246389240E-2
1.778169914E0,4.762458205E-1,-5.421428941E-3,-8.651378751E-2
1.788169914E0,4.719697535E-1,2.756529488E-2,-9.750936180E-2
1.798169914E0,4.579198658E-1,5.871942267E-2,-9.750936180E-2
1.808169880E0,4.450916946E-1,8.254316449E-2,-9.445504099E-2
1.818169880E0,4.365395904E-1,1.027017161E-1,-9.078984708E-2
1.828169880E0,4.206570685E-1,1.271363348E-1,-7.673994452E-2
1.838169880E0,3.901138306E-1,1.430188268E-1,-5.841398984E-2
1.848169880E0,3.333033621E-1,1.509600729E-1,-4.192062840E-2
1.858169880E0,2.526691258E-1,1.564578563E-1,-2.970332280E-2
1.868169880E0,1.469894499E-1,1.637882441E-1,-1.809688285E-2
1.878169880E0,8.933904581E-3,1.808924675E-1,-5.879578181E-3
1.888169880E0,-1.382846236E-1,2.028836161E-1,1.061378326E-2
1.898169880E0,-2.977204621E-1,2.071596831E-1,3.077233583E-2
1.908170046E0,-4.571562707E-1,2.120465934E-1,4.115704447E-2
1.918170046E0,-6.092617512E-1,2.126574665E-1,3.321579844E-2
1.928170079E0,-7.393760085E-1,2.224313021E-1,1.488984004E-2
1.938170079E0,-8.413904905E-1,2.358703464E-1,-1.626428775E-2
1.948170112E0,-9.098074436E-1,2.486985177E-1,-6.085744873E-2
1.958170112E0,-9.275225401E-1,2.505311072E-1,-1.011745557E-1
1.968170078E0,-9.000335932E-1,2.291508317E-1,-1.396590620E-1
1.978170044E0,-8.511643410E-1,1.998292953E-1,-1.659262776E-1
1.988170044E0,-8.053494692E-1,1.717294902E-1,-1.671480089E-1
1.998170044E0,-7.754170895E-1,1.527926624E-1,-1.378264725E-1
2.008170044E0,-7.686975598E-1,1.454622895E-1,-9.323330969E-2
2.018170044E0,-7.803040147E-1,1.521818042E-1,-5.352706835E-2
2.028170044E0,-7.967973351E-1,1.656208336E-1,-3.031418845E-2
2.038170044E0,-8.071820736E-1,1.595121920E-1,-2.176207490E-2
2.048170044E0,-8.041277528E-1,1.576795876E-1,-2.909245715E-2
2.058170044E0,-7.943539023E-1,1.729512215E-1,-6.818783283E-2
2.068170044E0,-7.607563138E-1,1.857793927E-1,-1.170570552E-1
2.078170044E0,-6.990588903E-1,1.766164154E-1,-1.549306959E-1
2.088170044E0,-6.129269004E-1,1.546252668E-1,-1.830305010E-1
2.098170044E0,-5.408447981E-1,1.448514163E-1,-2.001347244E-1
2.108170044E0,-5.420665741E-1,1.436296850E-1,-2.007455975E-1
2.118170044E0,-6.227007508E-1,1.619556546E-1,-1.830305010E-1
2.128170044E0,-7.344890833E-1,1.833359301E-1,-1.427133977E-1
2.138170044E0,-8.389470577E-1,1.876119822E-1,-8.651378751E-2
2.148170077E0,-8.865945339E-1,1.808924675E-1,-2.054034360E-2
2.158170077E0,-8.609381914E-1,1.582904607E-1,4.115704447E-2
2.168170077E0,-7.748062015E-1,1.271363348E-1,8.636107296E-2
2.178170110E0,-5.658903122E-1,7.582364976E-2,1.132391468E-1
2.188170110E0,-4.186717570E-1,5.383250117E-2,1.004109755E-1
2.198170110E0,-3.013856411E-1,5.688682571E-2,7.047858089E-2
2.208169943E0,-2.115884423E-1,8.254316449E-2,3.077233583E-2
2.218169943E0,-1.505019218E-1,1.039234474E-1,-2.214386594E-3
2.228169909E0,-1.217912585E-1,1.124755666E-1,-1.015563495E-2
2.238169909E0,-1.175151989E-1,9.781479836E-2,2.588541433E-2
2.248169875E0,-1.138500124E-1,4.772384837E-2,9.491318464E-2
2.258169875E0,-9.857837856E-2,-5.001459271E-2,1.700496078E-1
2.268169875E0,-7.414376736E-2,-1.410335153E-1,2.158645093E-1
2.278169875E0,-2.710714564E-2,-2.070069611E-1,2.152536362E-1
2.288169875E0,4.497495294E-2,-2.473240644E-1,1.724930704E-1
2.298169875E0,1.201113760E-1,-2.644282877E-1,1.132391468E-1
2.308169908E0,1.891391575E-1,-2.503784001E-1,4.360050708E-2
2.318169908E0,2.496148050E-1,-2.082286924E-1,-3.642284125E-2
2.328169908E0,2.984840274E-1,-1.361465901E-1,-1.231657043E-1
2.338169908E0,3.381902575E-1,-7.322747260E-2,-1.738675237E-1
2.348170141E0,3.614031374E-1,-1.214094646E-2,-1.671480089E-1
2.358170141E0,3.888920844E-1,2.023491077E-2,-1.249983013E-1
2.368170141E0,3.980550766E-1,4.283692688E-2,-6.391177326E-2
2.378170141E0,3.785073757E-1,8.193229884E-2,3.283400787E-3
2.388170141E0,3.339142203E-1,1.136972904E-1,6.559165567E-2
2.398170141E0,2.832123935E-1,1.051451787E-1,1.101848185E-1
2.408170141E0,2.141846269E-1,9.048441797E-2,1.297325045E-1
2.418170141E0,1.231657043E-1,7.826711237E-2,1.205695271E-1
2.428170174E0,3.886630014E-2,6.910412759E-2,8.513934165E-2
2.438170174E0,-3.199406713E-2,5.627596006E-2,4.848742858E-2
2.448170140E0,-1.101848185E-1,5.444336683E-2,1.672243699E-2
2.458170140E0,-2.091449946E-1,8.559749275E-2,-3.436116967E-3
2.468170140E0,-3.148246706E-1,1.234711409E-1,7.559457328E-3
2.480121576E0,-3.936263025E-1,1.405753642E-1,4.054617882E-2
2.490121576E0,-4.253912866E-1,1.344667077E-1,7.292203605E-2
2.500121576E0,-4.217261076E-1,1.399645060E-1,9.613491595E-2
2.510121609E0,-3.960697651E-1,1.509600729E-1,1.040761694E-1
2.520121609E0,-3.716351390E-1,1.656208336E-1,1.077413559E-1
2.530121609E0,-3.490331173E-1,1.662317067E-1,1.132391468E-1
2.540121609E0,-3.300963044E-1,1.479057521E-1,1.114065498E-1
2.550121609E0,-3.221550584E-1,1.240820065E-1,1.028544381E-1
2.560121609E0,-3.227659166E-1,9.476047009E-2,8.086328954E-2
2.570121609E0,-3.184898794E-1,4.466952011E-2,6.070473418E-2
2.580121609E0,-3.129920661E-1,8.628471754E-3,4.421137273E-2
2.590121609E0,-3.081051707E-1,7.635815564E-5,3.443752974E-2
2.600121609E0,-2.903900743E-1,1.840231568E-2,2.405281924E-2
2.610121575E0,-2.464077622E-1,1.718058437E-2,2.466368489E-2
2.620121575E0,-2.024254650E-1,-1.030835137E-2,4.787656292E-2
2.630121575E0,-1.694387496E-1,-2.741257846E-2,7.903069258E-2
2.640121575E0,-1.456149966E-1,-3.718642145E-2,1.114065498E-1
2.650121341E0,-1.205695271E-1,-2.985603921E-2,1.431715488E-1
2.660121341E0,-1.071304902E-1,-1.030835137E-2,1.553888470E-1
2.670121374E0,-9.796751291E-2,-1.756237587E-3,1.547779888E-1
2.680121407E0,-9.185886383E-2,-1.702786796E-2,1.480584592E-1
2.690121407E0,-9.002626687E-2,-7.567093521E-2,1.315651089E-1
2.700121407E0,-1.040761694E-1,-1.593594700E-1,1.150717437E-1
2.710121407E0,-1.346194297E-1,-2.228894532E-1,9.552405030E-2
2.720121407E0,-1.669952869E-1,-2.577087879E-1,7.108944654E-2
2.730121373E0,-1.743256748E-1,-2.705369592E-1,5.215261877E-2
2.740121373E0,-1.291216463E-1,-2.558761835E-1,5.093089119E-2
2.750121373E0,-4.787656292E-2,-2.216677219E-1,6.070473418E-2
2.760121373E0,6.391177326E-2,-1.813506186E-1,4.726569727E-2
2.770121373E0,1.811978966E-1,-1.373683214E-1,1.794416644E-2
2.780121373E0,2.575560510E-1,-7.567093521E-2,-2.359467000E-2
2.790121373E0,2.746602893E-1,-2.374738641E-2,-6.146831438E-2
2.800121373E0,2.624429762E-1,-4.810563754E-3,-8.040513843E-2
2.810121339E0,2.569451928E-1,-2.741257846E-2,-7.673994452E-2
2.820121339E0,2.581669390E-1,-6.162103266E-2,-5.658139288E-2
2.830121372E0,2.606103718E-1,-9.094256163E-2,-1.809688285E-2
2.840121372E0,2.709950805E-1,-1.068250611E-1,3.321579844E-2
2.850121372E0,3.082578778E-1,-1.043815985E-1,7.597636431E-2
2.860121372E0,3.699552715E-1,-8.239044994E-2,9.613491595E-2
2.870121372E0,4.414264858E-1,-4.879286140E-2,8.452847600E-2
2.880121372E0,5.012912750E-1,-1.153008174E-2,5.276348442E-2
2.890121372E0,5.379431844E-1,3.795000166E-2,1.488984004E-2
2.900121372E0,5.458844304E-1,7.460191846E-2,-1.931861416E-2
2.910121372E0,5.519931316E-1,7.948884368E-2,-3.459024429E-2
2.920121372E0,5.587126017E-1,5.199990422E-2,-3.092505224E-2
2.930121405E0,5.562691689E-1,1.107193250E-2,-2.176207490E-2
2.940121405E0,5.464953184E-1,-2.252565511E-2,-6.490443368E-3
2.950121038E0,5.379431844E-1,-4.085161164E-2,4.505131394E-3
2.960121038E0,5.275585055E-1,-3.596469015E-2,4.505131394E-3
2.970121004E0,5.232824683E-1,-7.864889689E-3,-6.490443368E-3
2.980120970E0,5.165629387E-1,2.267837152E-2,-2.359467000E-2
2.990120970E0,5.043455958E-1,3.795000166E-2,-4.375322163E-2
3.000120970E0,4.878522456E-1,3.733913973E-2,-6.269004941E-2
3.010120970E0,4.744132161E-1,7.406740915E-3,-8.468119800E-2
3.020120970E0,4.829653203E-1,-4.940372705E-2,-9.140071273E-2
3.030120970E0,4.902957082E-1,-9.644035250E-2,-8.590292186E-2
3.040120970E0,4.988478422E-1,-1.324813962E-1,-7.368562371E-2
3.050120970E0,5.092325211E-1,-1.544725448E-1,-5.474879593E-2
3.060120970E0,5.245041847E-1,-1.569160074E-1,-3.397937864E-2
3.070120870E0,5.422192812E-1,-1.630246639E-1,-7.101308554E-3
3.080120870E0,5.623778105E-1,-1.691333205E-1,2.405281924E-2
3.090120870E0,5.794820189E-1,-1.899027377E-1,5.093089119E-2
3.100120870E0,5.923101902E-1,-2.100612819E-1,6.192646548E-2
3.110120870E0,6.008623242E-1,-2.381610870E-1,5.765040591E-2
3.120120870E0,5.947536826E-1,-2.711478174E-1,4.237877578E-2
3.130120836E0,5.690973401E-1,-2.894737720E-1,1.855503209E-2
3.140120836E0,5.342780352E-1,-2.949715555E-1,-8.323038928E-3
3.150120836E0,5.043455958E-1,-3.090214431E-1,-2.848159149E-2
3.160120836E0,4.499786198E-1,-3.340669274E-1,-4.130976275E-2
3.170120836E0,3.681226671E-1,-3.609450161E-1,-4.130976275E-2
3.180120869E0,2.722168267E-1,-3.829361498E-1,-2.420553565E-2
3.190120869E0,1.763109863E-1,-3.975969255E-1,8.781188168E-3
3.200120869E0,1.078940704E-1,-4.128685594E-1,4.970915988E-2
3.210120869E0,6.024658307E-2,-4.079816341E-1,9.124799818E-2
3.220120869E0,2.542726509E-2,-3.811035454E-1,1.230129898E-1
3.230120835E0,4.008803144E-2,-3.413973153E-1,1.285107732E-1
3.240120835E0,1.207222417E-1,-3.065779805E-1,1.132391468E-1
3.250121201E0,2.312888503E-1,-2.699260712E-1,8.452847600E-2
3.260121201E0,3.394120038E-1,-2.344958931E-1,2.771801129E-2
3.270121201E0,4.035528600E-1,-1.703550518E-1,-3.886630014E-2
3.280121201E0,4.169918895E-1,-9.888381511E-2,-9.995282441E-2
3.290121201E0,3.723987341E-1,-3.474296257E-2,-1.482111812E-1
3.300121201E0,3.149773777E-1,-3.107776865E-2,-1.414916664E-1
3.310120934E0,2.813797891E-1,-5.123632401E-2,-1.152244583E-1
3.320120934E0,2.838232517E-1,-8.239044994E-2,-8.407033235E-2
3.330120934E0,3.076470196E-1,-8.361218125E-2,-6.452263892E-2
3.340120934E0,3.497967124E-1,-5.856670439E-2,-6.513350457E-2
3.350120934E0,4.145484269E-1,-2.130392566E-2,-7.185302675E-2
3.360120934E0,5.025130510E-1,1.290452853E-2,-8.895725012E-2
3.370121034E0,5.825363398E-1,4.894557595E-2,-1.201113760E-1
3.380121034E0,6.094144583E-1,1.198059469E-1,-1.500437707E-1
3.390121034E0,5.758168697E-1,1.729512215E-1,-1.750892550E-1
3.400121034E0,4.780784249E-1,2.132683247E-1,-1.781435758E-1
3.410121034E0,3.278055489E-1,2.291508317E-1,-1.482111812E-1
3.420121034E0,1.469894499E-1,2.364812046E-1,-8.895725012E-2
3.430121034E0,-3.016147204E-2,2.438115925E-1,-2.481640130E-2
3.440121034E0,-1.712713391E-1,2.425898612E-1,2.466368489E-2
3.450121034E0,-2.702315152E-1,2.425898612E-1,5.703954399E-2
3.460121034E0,-3.459787965E-1,2.511419654E-1,6.803511828E-2
3.470121034E0,-4.082870483E-1,2.639701366E-1,6.436992437E-2
3.480121000E0,-4.461607039E-1,2.682462037E-1,4.787656292E-2
3.490121000E0,-4.559345543E-1,2.670244575E-1,2.588541433E-2
3.500121000E0,-4.534910917E-1,2.609158158E-1,2.061670180E-3
3.510121033E0,-4.424955249E-1,2.535854280E-1,-2.176207490E-2
3.520121033E0,-4.186717570E-1,2.334268838E-1,-4.741841555E-2
3.530121033E0,-3.954588771E-1,2.041053474E-1,-7.368562371E-2
3.540121033E0,-3.875176311E-1,1.784490049E-1,-9.262244403E-2
3.550120633E0,-4.070653319E-1,1.637882441E-1,-1.017854214E-1
3.560120633E0,-4.522693455E-1,1.442405581E-1,-1.005636901E-1
3.570120633E0,-4.968625307E-1,1.350775808E-1,-9.628763795E-2
3.580120633E0,-5.292384028E-1,1.289689243E-1,-9.384417534E-2
3.590120633E0,-5.628359914E-1,1.277471930E-1,-1.030071527E-1
3.600120633E0,-5.829945207E-1,1.210276783E-1,-1.207222417E-1
3.610120899E0,-5.970444083E-1,1.063669100E-1,-1.304960847E-1
3.620120899E0,-6.269767880E-1,1.039234474E-1,-1.378264725E-1
3.630120899E0,-6.617961526E-1,1.179733500E-1,-1.439351290E-1
3.640120899E0,-6.831763983E-1,1.326341182E-1,-1.408807933E-1
3.650120899E0,-6.843981743E-1,1.589013189E-1,-1.292743534E-1
3.660120899E0,-6.721808314E-1,1.888337135E-1,-1.085049361E-1
3.670120932E0,-6.422484517E-1,1.790598780E-1,-8.956811577E-2
3.680120965E0,-5.970444083E-1,1.711186320E-1,-8.284860104E-2
3.690120965E0,-5.487860441E-1,1.827250719E-1,-7.979427278E-2
3.700120965E0,-5.109124184E-1,1.998292953E-1,-9.995282441E-2
3.710120965E0,-4.980842471E-1,2.315942794E-1,-1.347721517E-1
3.720120965E0,-5.194645524E-1,2.541962862E-1,-1.518763751E-1
3.730120965E0,-5.750532746E-1,2.548071742E-1,-1.469894499E-1
3.740120965E0,-6.483570933E-1,2.377029359E-1,-1.109483987E-1
3.750120965E0,-7.015023828E-1,1.931097806E-1,-6.635523587E-2
3.760120965E0,-7.405977249E-1,1.362993121E-1,-2.420553565E-2
3.770120965E0,-7.711409926E-1,9.048441797E-2,1.122464892E-2
3.780120965E0,-7.980191112E-1,6.116288155E-2,3.077233583E-2
3.790120998E0,-8.163450360E-1,4.222606122E-2,2.038762718E-2
