"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.338177258E0,-7.884489298E-1,4.371402740E0,-2.643871307E-1
3.355282020E0,-6.549548507E-1,4.870233536E0,1.948537827E-1
3.372386331E0,-8.437836170E-2,5.024009705E0,1.332454681E-1
3.389490818E0,4.868274927E-1,4.762902260E0,-3.119783401E-1
3.406595539E0,1.295937300E0,4.269290924E0,-2.844810486E-1
3.423700012E0,1.892528057E0,4.310419083E0,5.336761475E-3
3.440804590E0,1.883634329E0,4.491733551E0,5.991239548E-1
3.457908453E0,1.350454330E0,5.096444607E0,1.175905228E0
3.475012894E0,6.179029346E-1,5.967349529E0,1.326588631E0
3.492117504E0,4.521112442E-1,6.633056164E0,1.734125137E0
3.509222200E0,7.293022275E-1,7.045899391E0,1.829046249E0
3.526325980E0,9.783900380E-1,7.158574104E0,2.017887115E0
3.543430672E0,1.100190043E0,7.530427456E0,2.481109619E0
3.560535434E0,1.120339870E0,7.695322037E0,2.842895508E0
3.577639788E0,9.455093741E-1,7.517496586E0,2.536826134E0
3.594743982E0,5.746722817E-1,7.294461727E0,1.927716255E0
3.611848647E0,3.842223883E-1,7.177526474E0,1.498344421E0
3.628952982E0,5.927876234E-1,7.107306957E0,1.026758194E0
3.646057449E0,7.994490862E-1,7.252028465E0,1.234740257E0
3.663161673E0,1.064015388E0,7.711729050E0,1.959948540E0
3.680273011E0,1.372345328E0,7.853636742E0,2.837235451E0
3.697370870E0,1.429720640E0,7.854231358E0,3.708827972E0
3.714475730E0,1.290696740E0,7.513259411E0,3.752596855E0
3.731579592E0,1.563326955E0,7.189508915E0,3.047772408E0
3.748684415E0,1.535701036E0,6.799537182E0,2.029155731E0
3.765788755E0,1.199966073E0,6.515165806E0,1.349747658E0
3.782893085E0,8.593533039E-1,6.513153553E0,8.179740906E-1
3.799997908E0,6.090396643E-2,5.658389091E0,2.370567322E-1
3.817101795E0,-3.590826988E-1,3.775247574E0,-1.002997398E0
3.834206461E0,-1.703599691E-1,1.564622879E0,-2.737098217E0
3.851310918E0,-1.868653297E-2,-2.899899483E-1,-4.215836048E0
3.868415146E0,-9.131669998E-3,-1.213488579E0,-4.764175415E0
3.885520035E0,-5.365264416E-2,-2.226568460E0,-4.761616707E0
3.902614111E0,1.554277837E-1,-3.724025488E0,-5.180119514E0
3.919728563E0,3.482288122E-1,-5.418277264E0,-6.346623421E0
3.936832750E0,4.940757155E-1,-6.475136757E0,-8.163986206E0
3.953937314E0,7.029718757E-1,-6.963418007E0,-1.021460438E1
3.971040825E0,5.731736422E-1,-7.477702618E0,-1.174703026E1
3.988147815E0,2.925872505E-1,-7.412427902E0,-1.303354454E1
4.005251015E0,1.847250462E-1,-7.284510612E0,-1.310540009E1
4.022354212E0,5.103717446E-1,-6.730273247E0,-1.167550087E1
4.039461257E0,5.102259517E-1,-6.367944717E0,-9.221432686E0
4.056564081E0,4.971530735E-1,-6.018510342E0,-6.352729797E0
4.073668295E0,5.980646610E-1,-5.455986977E0,-4.231735706E0
4.090772909E0,7.441908121E-1,-5.235929012E0,-3.566013336E0
4.107867224E0,6.705875993E-1,-5.563449383E0,-4.067204952E0
4.124981883E0,4.297157526E-1,-6.336422443E0,-5.252042770E0
4.142086240E0,4.605101049E-1,-6.901634216E0,-6.371927261E0
4.159190935E0,4.467675984E-1,-7.035510063E0,-7.422836304E0
4.176295210E0,5.530534983E-1,-6.841276646E0,-7.621498108E0
4.193399657E0,8.564457893E-1,-5.849905968E0,-7.089664459E0
4.210505238E0,1.183067322E0,-4.253973961E0,-6.972395897E0
4.227607873E0,1.317835331E0,-2.517775536E0,-7.378413200E0
4.244713252E0,8.235329390E-1,-8.681163788E-1,-8.455581665E0
4.261817586E0,4.160655737E-1,1.135296822E-1,-8.179149628E0
4.278922277E0,1.494274259E0,2.424573421E0,-4.481792450E0
4.366581133E0,2.044802427E0,6.332475662E0,2.610635757E0
4.383685697E0,1.749450922E0,8.018968582E0,1.469273567E0
4.400790292E0,5.818652511E-1,7.354175568E0,7.461147308E-1
4.417909595E0,-2.967555523E-1,6.720531940E0,1.292571068E0
4.434996509E0,2.469536066E-1,6.931572437E0,2.411256790E0
4.452103455E0,1.106795788E0,7.949708939E0,4.102344513E0
4.469208608E0,1.344115257E0,8.135630608E0,5.085157394E0
4.486312144E0,8.753027916E-1,7.673631191E0,4.153771400E0
4.503416851E0,1.068034410E0,6.709832191E0,2.598626137E0
4.520521405E0,1.423666477E0,5.653388023E0,1.995316505E0
4.537641197E0,6.812628508E-1,5.057854652E0,2.759135246E0
4.554742139E0,-2.302157879E-1,4.841621399E0,2.782152176E0
4.571847039E0,1.622899175E-1,4.956451893E0,2.237892151E0
4.588950900E0,9.964718223E-1,4.855564117E0,1.579267502E0
4.606055423E0,1.471745253E0,4.414202690E0,2.276258469E-1
4.623175073E0,1.529973269E0,3.735783100E0,-9.104366302E-1
4.640264897E0,1.272449970E0,3.717337132E0,-1.200016975E0
4.657368718E0,4.805875421E-1,4.367776871E0,-4.076776505E-1
4.674473211E0,9.518325329E-2,5.288800240E0,1.023047447E0
4.691574388E0,3.892456591E-1,6.194418907E0,2.654695511E0
4.708685675E0,9.742939472E-1,6.436433792E0,2.756607056E0
4.725787176E0,1.080422282E0,5.852222443E0,1.780666351E0
4.742890958E0,1.110645056E0,4.989434719E0,3.832540512E-1
4.759995125E0,1.259487867E0,4.439780235E0,-3.675079346E-1
4.777100431E0,1.218992949E0,4.162758350E0,-5.985374451E-1
4.794204568E0,8.648919463E-1,4.553543568E0,2.948789597E-1
