"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.965334323E0,-8.392160535E-1,6.046648026E-1,2.687725067E0
3.975352187E0,-1.258435011E0,4.384250641E-1,2.732758522E0
3.985370989E0,-1.357540846E0,3.010725975E-1,2.274593353E0
3.995391771E0,-1.218602896E0,1.494407654E-1,1.548797131E0
4.005413229E0,-9.843694568E-1,-1.167387962E-1,9.432067871E-1
4.015436198E0,-6.748160124E-1,-5.141539574E-1,8.047909737E-1
4.025459323E0,-4.373332858E-1,-8.770012856E-1,9.487323761E-1
4.035483437E0,-2.998256087E-1,-1.222868443E0,1.029623032E0
4.045498333E0,-1.726314425E-1,-1.573089600E0,1.103061199E0
4.055521250E0,6.042492390E-2,-1.952517033E0,1.079658508E0
4.065532812E0,2.559958100E-1,-2.305419445E0,8.471574783E-1
4.075544583E0,4.874934852E-1,-2.661037445E0,4.693665504E-1
4.085549531E0,7.998366952E-1,-3.190288544E0,-1.351509094E-1
4.095554948E0,9.220139384E-1,-3.584606647E0,-5.711722374E-1
4.105561302E0,6.909165978E-1,-3.875824451E0,-1.008364201E0
4.115584843E0,2.939819992E-1,-4.162675381E0,-1.315284252E0
4.125609479E0,3.295147419E-2,-4.400240898E0,-1.743437290E0
4.135635937E0,-8.902823925E-2,-4.649672508E0,-2.203241348E0
4.145652916E0,-1.643153429E-1,-4.785608768E0,-2.696285486E0
4.155669896E0,-1.514416337E-1,-4.883318901E0,-3.153270483E0
4.165687552E0,-3.054010868E-2,-5.023171425E0,-3.375257015E0
4.175706979E0,1.031863689E-1,-5.147393227E0,-3.440196037E0
4.185726875E0,2.356743515E-1,-5.265806675E0,-3.578011036E0
4.195748229E0,4.453557730E-1,-5.354022980E0,-3.741790533E0
4.205769739E0,5.379697084E-1,-5.283020973E0,-3.678565502E0
4.215792291E0,5.284634233E-1,-5.192430496E0,-3.483873129E0
4.225808125E0,3.496832848E-1,-5.132163048E0,-2.944737434E0
4.235825052E0,4.629743099E-2,-4.989545822E0,-2.369770765E0
4.245841979E0,-2.932834625E-1,-4.722335339E0,-2.284255743E0
4.255858906E0,-3.266637921E-1,-4.555074692E0,-2.597166777E0
4.265875833E0,-1.603959203E-1,-4.515335083E0,-3.008164167E0
4.275893906E0,1.468229294E-2,-4.552980900E0,-3.511194468E0
4.285911458E0,1.130476594E-1,-4.723992825E0,-3.840797424E0
4.295930052E0,1.824195385E-1,-4.894731522E0,-4.039824963E0
4.305945937E0,3.435231149E-1,-5.048493385E0,-4.094516277E0
4.315962968E0,5.467265844E-1,-5.240776539E0,-4.147459984E0
4.325980000E0,6.515755057E-1,-5.333253860E0,-4.512900352E0
4.335998177E0,5.653824210E-1,-5.180388451E0,-4.926743031E0
4.346015052E0,4.322942495E-1,-4.852762222E0,-4.976548195E0
4.356031927E0,3.504603803E-1,-4.603929043E0,-4.989017963E0
4.366048802E0,3.281250596E-1,-4.433624744E0,-5.012474060E0
4.376066771E0,2.780313194E-1,-4.274532795E0,-5.195738316E0
4.386084010E0,1.329775751E-1,-4.149939537E0,-5.563611031E0
4.396086250E0,-3.134149313E-2,-4.007056236E0,-5.901027203E0
4.406089635E0,1.762555838E-1,-4.208400726E0,-6.405558586E0
4.416095781E0,3.512439430E-1,-4.172956467E0,-6.482760429E0
4.426103958E0,3.687192202E-1,-4.187512875E0,-6.354412079E0
4.436115521E0,3.529240489E-1,-4.104442120E0,-5.584442139E0
4.446129479E0,3.980374634E-1,-4.170821190E0,-4.502609730E0
4.456146927E0,2.981569767E-1,-4.275784016E0,-3.402493477E0
4.466165937E0,1.729046702E-1,-4.346123695E0,-2.569485426E0
4.476188177E0,-8.215481043E-2,-4.441344738E0,-1.999356270E0
4.486212239E0,-2.741696835E-1,-4.499978065E0,-1.962765694E0
4.496238906E0,-3.432466984E-1,-4.507487297E0,-2.172167778E0
4.506266562E0,-4.799972773E-1,-4.500876904E0,-2.576923370E0
4.516295833E0,-5.985832810E-1,-4.429951668E0,-2.999465704E0
4.526307448E0,-6.243261099E-1,-4.431664944E0,-3.256839991E0
4.536321041E0,-5.760649443E-1,-4.375272751E0,-3.625149727E0
4.546335625E0,-3.703863025E-1,-4.697926521E0,-4.232880592E0
4.556352343E0,-2.784677744E-1,-4.842510700E0,-4.150518894E0
4.566369323E0,-3.733775020E-1,-4.799869061E0,-3.714474678E0
4.576388333E0,-3.379806280E-1,-4.768370152E0,-3.046660423E0
4.586407448E0,-1.673785448E-1,-4.621114731E0,-2.430388689E0
4.596426614E0,-1.641036868E-1,-4.232271194E0,-1.726154089E0
4.606445260E0,-3.891569376E-1,-3.778340816E0,-1.290759325E0
4.616467916E0,-5.514348149E-1,-3.437863350E0,-1.532188177E0
4.626490833E0,-5.165221691E-1,-3.356733799E0,-1.969468117E0
4.636514843E0,-3.554214239E-1,-3.458652020E0,-2.647000074E0
4.646514166E0,-1.198418140E-1,-3.495047569E0,-3.366030693E0
4.656515989E0,1.151242256E-1,-3.476099968E0,-3.765616894E0
4.666519010E0,3.261246979E-1,-3.336139202E0,-3.422416687E0
4.676525573E0,2.412077188E-1,-2.622305870E0,-2.068656683E0
4.686534843E0,-1.452630758E-1,-1.634875298E0,4.761600494E-2
4.696548125E0,-5.907807946E-1,-6.514110565E-1,1.925628185E0
4.706564323E0,-7.788056731E-1,-2.085871696E-1,2.757077217E0
4.716584427E0,-3.922987580E-1,2.381753922E-1,2.509900570E0
4.726607135E0,1.563591361E-1,6.724357605E-1,1.777573109E0
4.736633177E0,2.835659981E-1,9.411926270E-1,1.366988659E0
4.746660989E0,3.577049673E-1,9.496927261E-1,1.377704620E0
4.756691146E0,4.728378356E-1,9.733719826E-1,1.818315506E0
4.766720885E0,4.417817593E-1,1.150410175E0,2.739929676E0
4.776751927E0,4.252934754E-1,1.451089859E0,3.275639057E0
4.786773021E0,3.940406442E-1,1.549157143E0,2.988539219E0
4.796795000E0,-2.996224165E-2,1.916846275E0,2.491821289E0
4.806807500E0,-2.537088990E-1,2.375322342E0,2.233630657E0
4.816821250E0,-1.849842072E-1,2.888805389E0,1.759660244E0
4.826835260E0,-9.856271744E-2,3.196582794E0,5.075740814E-1
4.836850781E0,-4.041501284E-1,3.572670937E0,-3.981184959E-1
4.846866666E0,-7.082885504E-1,3.965685844E0,-2.388210297E-1
4.856884062E0,-1.255981326E0,4.666653633E0,1.678080559E-1
4.866893177E0,-1.928001881E0,5.887836456E0,1.792829514E0
4.876904427E0,-1.867787361E0,7.096475124E0,5.044687271E0
4.886916823E0,-9.063019753E-1,8.564628601E0,8.504720688E0
4.896931614E0,1.577920914E-1,9.794144630E0,1.096317005E1
4.906947708E0,3.499172926E-1,1.084843636E1,1.228623009E1
4.916966198E0,-4.958237410E-1,1.207568455E1,1.164382172E1
4.926986198E0,-1.899773836E0,1.312299538E1,9.723293304E0
4.937008229E0,-3.372085810E0,1.381755543E1,7.200994492E0
4.947031406E0,-4.138502598E0,1.411273956E1,5.982140064E0
4.957056093E0,-4.158837795E0,1.456150150E1,5.581374168E0
4.967080885E0,-3.402124405E0,1.498195744E1,6.935260296E0
4.977106510E0,-2.159036398E0,1.476761818E1,9.139644623E0
4.987103802E0,-5.974256992E-2,1.351843262E1,1.130716705E1
4.997103489E0,2.313380003E0,1.222019196E1,1.290471268E1
5.007104531E0,3.181101799E0,1.087452316E1,1.323692322E1
5.017109166E0,3.029789448E0,9.468694687E0,1.227538776E1
5.027116093E0,1.526113391E0,7.976050377E0,9.655025482E0
5.037127291E0,2.849147916E-1,6.734665871E0,7.450778008E0
5.047141041E0,-1.204292297E0,6.124898911E0,5.095504284E0
5.057159166E0,-2.516879082E0,5.107358932E0,3.013158321E0
5.067179791E0,-2.936490536E0,3.899949074E0,1.634016037E0
5.077203281E0,-2.962507010E0,3.440110207E0,1.295422554E0
5.087228541E0,-2.416279316E0,2.916347504E0,9.216952324E-1
5.097255208E0,-1.761940479E0,2.086421013E0,4.255409241E-1
5.107282864E0,-1.206740260E0,1.425459862E0,3.702716827E-1
5.117312812E0,-6.326673031E-1,1.052524567E0,6.261816025E-1
5.127342968E0,-8.357942104E-2,1.001542091E0,3.456468582E-1
5.137374323E0,6.737058759E-1,9.211492538E-1,5.707325935E-1
5.147375677E0,1.205395222E0,9.481611252E-1,9.212512970E-1
5.157379427E0,1.148712277E0,1.167284966E0,1.173861027E0
5.167384583E0,7.040746808E-1,1.379125595E0,1.176964283E0
5.177393021E0,7.387566566E-2,1.629095078E0,7.924742699E-1
5.187403281E0,-1.471951604E-1,1.708528519E0,5.149755478E-1
5.197417239E0,2.920817733E-1,1.547004700E0,6.199097633E-1
5.207433177E0,4.878548384E-1,1.364220619E0,6.156988144E-1
5.217452760E0,9.440910816E-1,1.292623520E0,1.045863628E0
5.227480208E0,1.242008209E0,1.076092720E0,1.526780128E0
5.237510364E0,1.446013212E0,7.683105469E-1,2.046453953E0
5.247552552E0,1.541841269E0,6.821928024E-1,2.327178955E0
5.257595312E0,1.508818030E0,4.681997299E-1,1.901190281E0
5.267582448E0,1.453663945E0,3.787431717E-1,1.189612865E0
5.277572552E0,1.315427780E0,2.848358154E-1,6.572465897E-1
5.287578958E0,9.674870968E-1,4.335308075E-1,4.219274521E-1
5.297589062E0,5.304129124E-1,7.671241760E-1,3.004617691E-1
5.307614739E0,3.509410620E-1,8.541307449E-1,2.461123466E-1
5.317643281E0,3.515728116E-1,7.577657700E-1,3.294649124E-1
5.327684166E0,3.024071157E-1,7.133607864E-1,3.481488228E-1
5.337725989E0,2.514151037E-1,5.852136612E-1,6.065130234E-1
5.347777604E0,2.647593915E-1,2.976369858E-1,9.584226608E-1
5.357782187E0,1.990242600E-1,-6.172847748E-2,1.003740788E0
5.367754791E0,2.562844455E-1,-4.706897736E-1,1.009612560E0
5.377730937E0,3.025367558E-1,-9.203233719E-1,5.906281471E-1
5.387710364E0,2.724156976E-1,-1.432558537E0,-3.513622284E-2
5.397696198E0,1.802605689E-1,-1.913525581E0,-6.236066818E-1
5.407687968E0,1.870670915E-2,-2.298679829E0,-1.294245481E0
5.417687968E0,2.566662431E-2,-2.819872379E0,-1.765008926E0
5.427699531E0,9.172433615E-2,-3.321998119E0,-2.111650944E0
5.437719427E0,1.200190187E-2,-3.746466637E0,-2.246373653E0
5.447745521E0,-1.809431612E-1,-4.051584721E0,-2.153578520E0
5.457778906E0,-1.816524267E-1,-4.344748020E0,-2.126477480E0
5.467816979E0,-1.371259093E-1,-4.627279282E0,-2.166967154E0
5.477860416E0,-7.689395547E-2,-4.865988255E0,-2.293576002E0
5.487906250E0,5.715760589E-2,-5.065708637E0,-2.434398890E0
5.497954896E0,2.098803073E-1,-5.328401089E0,-2.351878643E0
5.507998541E0,3.062381148E-1,-5.540387154E0,-2.431009293E0
5.518042812E0,3.143643737E-1,-5.644100666E0,-2.667050838E0
5.528032864E0,1.144219041E-1,-5.532874584E0,-3.006003618E0
5.538025677E0,1.314510256E-1,-5.799397469E0,-3.214411020E0
5.548020416E0,1.649773121E-2,-5.968811512E0,-3.131828070E0
5.558019583E0,-1.105921566E-1,-6.179594040E0,-3.361995697E0
5.568022031E0,-1.770835817E-1,-6.269208908E0,-3.206303120E0
5.578028125E0,-1.068031490E-1,-6.353264809E0,-2.922496796E0
5.588038177E0,-7.792562246E-2,-6.365203857E0,-2.677493095E0
5.598052343E0,-6.151905656E-2,-6.343460083E0,-2.552386761E0
5.608070573E0,-1.202365160E-1,-6.226184368E0,-2.455655098E0
5.618094479E0,-1.725947559E-1,-6.095451832E0,-2.404891491E0
5.628121875E0,-9.008058906E-2,-5.956402779E0,-2.399129391E0
5.638153906E0,-5.532032251E-2,-5.856252670E0,-2.802850008E0
5.648188073E0,-3.519779444E-2,-5.745662212E0,-3.107293606E0
5.658225260E0,-1.159683466E-1,-5.599105358E0,-3.412630320E0
5.668262916E0,-2.793613970E-1,-5.472761154E0,-3.340129852E0
5.678300781E0,-4.510557353E-1,-5.299841881E0,-3.120172024E0
5.688309427E0,-4.689672887E-1,-5.177133083E0,-2.927335739E0
5.698320052E0,-4.272660017E-1,-5.206050873E0,-2.858763933E0
5.708331146E0,-4.114338756E-1,-5.310584068E0,-2.878481388E0
5.718344635E0,-2.345505655E-1,-5.476328373E0,-3.009806395E0
5.728358854E0,8.822962642E-3,-5.640637398E0,-3.277237892E0
5.738375625E0,2.981610894E-1,-5.845667839E0,-3.472494602E0
5.748393177E0,5.939582586E-1,-6.129171371E0,-3.792721510E0
5.758413177E0,9.418639541E-1,-6.485856056E0,-4.142675400E0
5.768433698E0,1.059775949E0,-6.614124298E0,-4.346095562E0
5.778455208E0,8.356731534E-1,-6.424099922E0,-4.445301056E0
5.788476875E0,3.974701762E-1,-5.920853615E0,-4.728534222E0
5.798500208E0,1.124159396E-1,-5.410109520E0,-4.810367584E0
5.808532135E0,-3.019710630E-2,-5.026230812E0,-4.450663567E0
5.818564479E0,-3.758536279E-2,-4.707872868E0,-3.991590023E0
5.828550677E0,8.083599806E-2,-4.373870850E0,-4.039437294E0
5.838537968E0,1.547546089E-1,-4.119142056E0,-4.030365467E0
5.848527604E0,3.332008123E-1,-3.942471981E0,-3.980792046E0
5.858522343E0,5.690193176E-1,-3.761727810E0,-3.930022478E0
5.868524896E0,7.523169518E-1,-3.748946667E0,-3.681444168E0
5.878531666E0,8.011373281E-1,-3.809004784E0,-2.884129763E0
5.888542916E0,5.989826322E-1,-3.719853878E0,-1.691005468E0
5.898560468E0,2.774232924E-1,-3.543737888E0,-5.671827793E-1
5.908584062E0,2.090123296E-2,-3.343576431E0,3.825607300E-1
5.918613229E0,-3.032386303E-4,-3.199727535E0,3.954381943E-1
5.928650208E0,1.059771180E-1,-3.064198971E0,-3.359551430E-1
5.938690989E0,2.162058651E-1,-2.967292309E0,-1.405150890E0
5.948734427E0,2.803879976E-1,-2.913085938E0,-2.821514130E0
5.958779375E0,3.394033909E-1,-2.957376480E0,-4.017709255E0
5.968824635E0,3.410389423E-1,-3.190362930E0,-4.660171032E0
5.978850833E0,1.458980739E-1,-3.486024857E0,-4.466073036E0
5.988867812E0,-2.731162310E-1,-3.497040272E0,-3.405695438E0
5.998884791E0,-6.802234054E-1,-3.137097359E0,-1.932921171E0
6.008901771E0,-9.885566235E-1,-2.732104778E0,-8.915092945E-1
6.018918750E0,-1.109408855E0,-2.491017342E0,-3.606524467E-1
6.028935729E0,-9.864408374E-1,-2.381803513E0,-7.797145844E-2
6.038952760E0,-8.939641118E-1,-2.385405064E0,-5.483291149E-1
6.048969843E0,-6.873524785E-1,-2.575932503E0,-1.476532459E0
6.058986979E0,-3.907311559E-1,-2.895408154E0,-2.478078604E0
6.069004166E0,-2.193434834E-1,-3.276259422E0,-2.792366028E0
6.079021406E0,-1.600326896E-1,-3.214571953E0,-2.075567007E0
6.088995781E0,-4.133146405E-1,-2.446414948E0,-7.172498703E-1
6.098971823E0,-5.151384473E-1,-1.585097313E0,7.441926003E-1
6.108951146E0,-2.792195082E-1,-9.923067093E-1,1.639667034E0
6.118936979E0,-7.888597250E-2,-4.389586449E-1,1.938910484E0
6.128928489E0,2.629837692E-1,-3.858184814E-2,2.210125923E0
6.138928229E0,5.255351067E-1,-8.675575256E-3,2.626521111E0
6.148936562E0,4.750996828E-1,-6.488704681E-2,2.912674904E0
6.158953541E0,4.860118330E-1,3.771696091E-1,2.866807461E0
6.168978802E0,6.024518013E-1,1.221595764E0,2.985820770E0
6.179011666E0,4.917209148E-1,2.099862099E0,3.492767811E0
6.189049427E0,-6.864118576E-2,3.454657555E0,4.001663208E0
6.199092864E0,-3.801413178E-1,4.966758728E0,4.420391560E0
6.209140729E0,-2.948653102E-1,6.160324097E0,4.748058796E0
6.219191666E0,4.219263196E-1,6.991949081E0,4.743678093E0
6.229244166E0,1.893138885E0,6.993281364E0,3.058970928E0
6.239296718E0,2.458354712E0,7.006701469E0,-4.203462601E-1
6.249316041E0,1.578477621E0,8.537775993E0,-3.119550228E0
6.259333281E0,-4.075419903E-1,1.089358425E1,-2.713735580E0
6.269350521E0,-3.117951870E0,1.287286472E1,1.028282642E0
6.279367760E0,-4.711634159E0,1.443065643E1,5.606285572E0
6.289375468E0,-4.744428635E0,1.510282040E1,9.967876434E0
6.299383958E0,-4.809351444E0,1.570648575E1,1.385988045E1
6.309393489E0,-5.508261681E0,1.626587296E1,1.685706139E1
6.319404375E0,-5.094114780E0,1.581363106E1,1.763247490E1
6.329416771E0,-3.552101851E0,1.460639381E1,1.510725594E1
6.339430833E0,-2.408036232E0,1.383839130E1,9.857868195E0
6.349446614E0,-1.606258392E0,1.389127350E1,4.955362797E0
6.359464114E0,1.080286801E-1,1.360953808E1,3.105658054E0
6.369483229E0,1.657968402E0,1.301280689E1,3.546308994E0
6.379503854E0,3.146945000E0,1.213389969E1,6.548871517E0
6.389513021E0,3.775777817E0,1.100968552E1,9.206169128E0
6.399523177E0,3.259547472E0,9.606538773E0,1.084926605E1
6.409535677E0,1.919733286E0,8.256722450E0,1.140082073E1
6.419550573E0,6.465538144E-1,6.852157593E0,1.083704567E1
6.429567864E0,-5.929356217E-1,5.387621880E0,9.181596756E0
6.439587500E0,-1.318496227E0,4.343371391E0,6.762494564E0
6.449609271E0,-1.549032807E0,3.674283028E0,3.902701378E0
6.459632916E0,-1.625747919E0,3.458895683E0,1.163727760E0
6.469658073E0,-1.738975286E0,3.447834015E0,-4.218444824E-1
6.479684375E0,-1.466011286E0,3.376600266E0,-5.076296329E-1
6.489685468E0,-1.152589560E0,3.391260147E0,2.012257576E-1
6.499689010E0,-6.557819247E-1,3.030648232E0,6.820855141E-1
6.509695416E0,-2.196537256E-1,2.617345810E0,1.216408730E0
6.519705000E0,1.063984632E-1,2.387635231E0,1.486032486E0
6.529717968E0,1.464623213E-1,2.038311958E0,1.471776009E0
6.539734375E0,2.015894651E-2,1.623842239E0,9.940018654E-1
6.549754062E0,-2.170127630E-1,1.338563919E0,2.904276848E-1
6.559776823E0,-3.430879116E-1,1.041215897E0,-1.904900074E-1
6.569802291E0,-3.378599286E-1,7.286262512E-1,-3.819425106E-1
6.579830052E0,-2.286844254E-1,4.967164993E-1,-2.774596214E-2
6.589857812E0,-5.666396618E-1,3.008337021E-1,1.149873734E-1
6.599875156E0,-2.142792344E-1,1.443786621E-1,7.864828110E-1
6.609892396E0,1.118315160E-1,-2.047433853E-1,9.933075905E-1
6.619911406E0,2.053485960E-1,-3.884592056E-1,7.391231060E-1
6.629929687E0,2.510666251E-1,-3.584890366E-1,3.432631493E-1
6.639948489E0,5.282173157E-1,-3.284721375E-1,-3.148460388E-2
6.649968854E0,7.670146227E-1,-4.064044952E-1,-2.849812508E-1
6.659990521E0,8.104870319E-1,-3.478975296E-1,-1.608052254E-1
6.670013281E0,8.805994987E-1,-3.109140396E-1,-5.719971657E-2
6.680036875E0,9.181189537E-1,-3.819885254E-1,2.230398655E-1
6.690047760E0,7.970360518E-1,-4.855003357E-1,4.623661041E-1
6.700058906E0,3.688278794E-1,-5.742530823E-1,5.287570953E-1
6.710071614E0,8.596068621E-2,-7.786502838E-1,7.940177917E-1
6.720085989E0,1.680060029E-1,-1.114248276E0,8.793277740E-1
6.730102083E0,3.339918554E-1,-1.509718895E0,7.871177197E-1
6.740119843E0,4.368828833E-1,-1.907238007E0,4.742369652E-1
6.750139218E0,4.337979555E-1,-2.310839653E0,3.840024471E-1
6.760160052E0,4.954043031E-1,-2.806591511E0,3.251211643E-1
6.770182187E0,6.201692820E-1,-3.379703999E0,-1.759140491E-1
6.780205364E0,6.496930718E-1,-3.904406071E0,-9.015579224E-1
6.790229271E0,6.226986647E-1,-4.312622547E0,-1.343400836E0
6.800223125E0,4.563303590E-1,-4.674772263E0,-1.760159135E0
6.810219531E0,4.174755216E-1,-4.904610634E0,-1.923885345E0
6.820219271E0,4.664787352E-1,-5.026885033E0,-1.924848080E0
6.830222864E0,5.831857324E-1,-5.463175774E0,-2.100727081E0
6.840230729E0,6.409882903E-1,-5.600502968E0,-2.247088909E0
6.850243073E0,5.503882170E-1,-5.850600243E0,-2.378471375E0
6.860259948E0,4.764361978E-1,-6.047200203E0,-1.955494046E0
6.870281146E0,2.947454453E-1,-6.168094635E0,-1.562251806E0
6.880306354E0,2.298134565E-2,-6.353202820E0,-1.252127528E0
6.890333281E0,-5.270183086E-2,-6.450261116E0,-1.255879164E0
6.900361458E0,-1.495259702E-1,-6.501830101E0,-1.665241122E0
6.910392187E0,-2.275668085E-1,-6.420472622E0,-2.030252457E0
6.920424843E0,-2.814062834E-1,-6.620842457E0,-2.647428751E0
6.930458698E0,-2.915173173E-1,-6.569974899E0,-2.834796429E0
6.940493073E0,-1.521150768E-1,-6.539691925E0,-2.942795992E0
6.950523437E0,-9.202408791E-2,-6.453131676E0,-2.849551201E0
6.960540416E0,-5.700615048E-2,-6.339405060E0,-2.540685415E0
6.970557448E0,1.092838198E-1,-6.218931675E0,-2.126528025E0
6.980574479E0,1.701411009E-1,-6.007005692E0,-1.816992640E0
6.990591562E0,1.642780304E-1,-5.738815308E0,-1.357050657E0
7.000582448E0,1.136709005E-1,-5.492362499E0,-1.099665999E0
7.010575416E0,-4.045824707E-2,-5.201112270E0,-1.075737119E0
7.020571406E0,-1.990565658E-1,-4.927582741E0,-1.354636908E0
7.030571146E0,-3.118392229E-1,-4.899825573E0,-2.203685522E0
7.040575156E0,-2.255147994E-1,-5.023909092E0,-3.006590366E0
7.050583802E0,-2.128407359E-1,-4.982268333E0,-3.490466595E0
7.060597291E0,-3.096132576E-1,-4.922559261E0,-3.714432240E0
7.070615573E0,-2.054869533E-1,-4.973749638E0,-3.527668476E0
7.080638437E0,3.227144480E-4,-5.050232410E0,-3.353132725E0
7.090663646E0,2.756898403E-1,-5.119452953E0,-3.180849314E0
7.100690781E0,4.695866108E-1,-5.148992062E0,-2.995729446E0
7.110719375E0,5.989124775E-1,-5.120791435E0,-2.687632561E0
7.120750677E0,5.266415477E-1,-4.902122974E0,-2.754087925E0
7.130784010E0,3.628360033E-1,-4.627291203E0,-3.213407993E0
7.140817604E0,2.123098671E-1,-4.434374332E0,-3.809807777E0
7.150851875E0,1.363239735E-1,-4.231733799E0,-4.087182045E0
7.160886146E0,1.343873590E-1,-4.114652157E0,-4.234140873E0
7.170903750E0,1.153662652E-1,-4.067953110E0,-4.430519104E0
7.180920156E0,2.083868682E-1,-4.095399857E0,-4.560159206E0
7.190936562E0,3.287431896E-1,-4.167567730E0,-4.400331497E0
7.200952968E0,4.395349324E-1,-4.193296432E0,-4.190690517E0
7.210969427E0,4.840841889E-1,-4.206235409E0,-3.690847874E0
7.220985989E0,2.551060319E-1,-3.934832573E0,-2.629639626E0
7.231002656E0,5.165487528E-2,-4.017029285E0,-1.833271623E0
7.241019479E0,-1.617012918E-1,-3.875172615E0,-6.123856306E-1
7.251036510E0,-2.152397931E-1,-3.831520081E0,5.207681656E-2
7.261053698E0,-2.821625471E-1,-3.771653175E0,1.862025261E-1
7.271071041E0,-3.670598865E-1,-3.713967800E0,4.594683647E-2
7.281088541E0,-3.637734652E-1,-3.619318008E0,-1.038286686E-1
7.291106146E0,-3.199589550E-1,-3.593200207E0,-1.525473595E-1
7.301123854E0,-1.439844966E-1,-3.736616611E0,-1.075279713E-1
7.311102500E0,-5.531370640E-2,-3.882047653E0,-3.701021671E-1
7.321084323E0,-1.288398206E-1,-3.986655235E0,-5.136616230E-1
7.331070677E0,-2.417761385E-1,-3.946038246E0,-5.321326256E-1
7.341062552E0,-1.372145116E-1,-4.429150581E0,-1.067956567E0
7.351060781E0,-8.810675144E-2,-4.491305828E0,-1.308745861E0
7.361065833E0,2.065300941E-4,-4.542978287E0,-1.666594982E0
7.371077916E0,-1.184836328E-1,-4.629721165E0,-1.894792795E0
7.381096979E0,-2.056137323E-1,-4.458600521E0,-1.615568876E0
7.391120885E0,-2.176207006E-1,-4.159589767E0,-1.488334775E0
7.401150937E0,-2.913672626E-1,-3.849554062E0,-1.166988850E0
7.411186458E0,-3.781742156E-1,-3.655076504E0,-9.314308167E-1
7.421226458E0,-4.018102586E-1,-3.538950920E0,-1.035675526E0
7.431269896E0,-3.812516630E-1,-3.428964615E0,-1.002107859E0
7.441315521E0,-3.072836995E-1,-3.415828228E0,-5.781569481E-1
7.451362135E0,-1.154088676E-1,-3.351875305E0,-1.119377613E-1
7.461402916E0,1.002171040E-1,-3.332470894E0,-2.884001732E-1
7.471420156E0,3.062331676E-1,-3.283730984E0,-7.678141594E-1
7.481437396E0,5.871939659E-1,-2.921358109E0,-1.111320734E0
7.491454635E0,4.684081674E-1,-2.215917110E0,-1.098322630E0
7.501471875E0,-4.523739219E-2,-1.374481201E0,-7.464423180E-1
7.511447135E0,-2.051199973E-1,-8.155493736E-1,1.842949390E-1
7.521425729E0,-1.913070679E-3,-5.785284042E-1,9.186763763E-1
7.531409062E0,3.191806376E-1,-4.831113815E-1,1.969426870E0
7.541398333E0,6.582081318E-1,-2.790565491E-1,2.756273270E0
7.551394375E0,8.507606983E-1,-9.607124329E-2,2.668501616E0
7.561397812E0,8.806749582E-1,3.516426086E-1,1.741312504E0
7.571408906E0,8.594568372E-1,1.029970169E0,8.298349380E-1
7.581427552E0,6.356527805E-1,1.663095474E0,1.138455391E0
7.591451614E0,6.648534536E-1,2.040426254E0,1.914873362E0
7.601480625E0,3.826421499E-1,2.461924553E0,2.116235495E0
7.611513906E0,1.315887451E0,3.020487785E0,2.998101473E0
7.621551354E0,1.795028329E0,3.563543320E0,2.895951509E0
7.631593073E0,1.778844118E0,4.380757332E0,2.050873280E0
7.641636823E0,1.411900759E0,5.330033302E0,6.562743187E-1
7.651682604E0,7.508646250E-1,6.068709373E0,-7.615635395E-1
7.661729218E0,2.427526414E-1,7.069768906E0,-1.368714809E0
7.671765156E0,-2.945551872E-1,8.674960136E0,-8.041141033E-1
7.681782448E0,-1.676580548E0,1.104683590E1,1.132102013E0
7.691799635E0,-2.966770172E0,1.319512272E1,4.619706154E0
7.701816718E0,-3.240426064E0,1.448336029E1,7.400300503E0
7.711789791E0,-3.433582067E0,1.580674171E1,1.012897110E1
7.721765312E0,-3.250084400E0,1.685153198E1,1.133289146E1
7.731745937E0,-2.221882105E0,1.680245972E1,1.006022644E1
7.741732916E0,-1.411598325E0,1.642333984E1,7.371841908E0
7.751727187E0,-1.889792442E0,1.672705841E1,5.730410099E0
7.761729427E0,-3.202425003E0,1.690021324E1,6.321496487E0
7.771739896E0,-3.542198658E0,1.593578243E1,8.106362343E0
7.781758541E0,-2.465810299E0,1.443242264E1,9.874286652E0
7.791784948E0,-1.090926170E0,1.282859612E1,1.127744198E1
7.801818489E0,1.707887203E-1,1.102638149E1,1.185571289E1
7.811858229E0,1.298186183E0,9.179558754E0,1.251421738E1
7.821901198E0,2.046043634E0,7.612627983E0,1.218036556E1
7.831948021E0,2.149826050E0,6.456138611E0,1.045590019E1
7.841997343E0,1.765453696E0,5.524004936E0,7.545826435E0
7.852047812E0,1.097715378E0,4.796675682E0,5.109301567E0
7.862094427E0,1.927217543E-1,4.383970261E0,3.126451969E0
7.872110260E0,-8.082092553E-2,3.778722763E0,1.342706203E0
7.882126146E0,-4.774198532E-1,3.478249550E0,-2.769470215E-2
7.892100364E0,-7.950928807E-1,3.579170227E0,-1.081372261E0
7.902078073E0,-8.123385906E-1,3.143337250E0,-1.283895016E0
7.912060729E0,-8.054418564E-1,2.653593063E0,-5.779366493E-1
7.922048437E0,-5.256581306E-1,2.436574936E0,1.451894283E0
7.932043229E0,-8.192834258E-2,2.219325066E0,2.302676678E0
7.942045781E0,1.592921913E-1,2.146233559E0,1.979997158E0
7.952056302E0,5.988669991E-1,2.076277733E0,1.494447231E0
7.962074739E0,1.000527978E0,1.862480164E0,8.535814285E-1
