"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.182214062E0,5.762910843E-1,5.697665215E-1,2.898765504E-1
2.192252552E0,6.167699099E-1,7.774869800E-1,2.312887162E-1
2.202293750E0,4.239627421E-1,7.370080948E-1,1.652442664E-1
2.212336510E0,6.817491353E-2,4.909392595E-1,9.706936032E-2
2.222365000E0,-2.940043211E-1,1.862826198E-1,1.398118306E-2
2.232394114E0,-5.283555984E-1,-1.291595027E-2,-9.467258304E-2
2.242423333E0,-6.274222732E-1,-8.854749799E-2,-2.033263594E-1
2.252443385E0,-7.083799839E-1,3.062544856E-3,-2.938711643E-1
2.262461666E0,-7.861419916E-1,2.374138087E-1,-3.439370990E-1
2.272477760E0,-7.552502155E-1,5.740274191E-1,-3.247629106E-1
2.282493854E0,-5.613778234E-1,9.330109954E-1,-2.267614752E-1
2.292510000E0,-2.684387267E-1,1.172688365E0,-9.467258304E-2
2.302526250E0,-4.047885537E-2,1.282407403E0,4.593817517E-2
2.312542708E0,-2.450035885E-2,1.234471917E0,1.982664913E-1
2.322559323E0,-2.311555594E-1,1.033142924E0,3.676385581E-1
2.332576146E0,-4.527240396E-1,7.732260227E-1,5.252930522E-1
2.342593177E0,-5.262250900E-1,5.069177747E-1,6.712299585E-1
2.352610416E0,-4.942681193E-1,3.332847953E-1,7.692313790E-1
2.362627812E0,-3.898752928E-1,3.354152441E-1,7.969274521E-1
2.372645364E0,-2.418078929E-1,3.769593239E-1,7.798837423E-1
2.382663073E0,-8.734910935E-2,3.588503897E-1,7.159697413E-1
2.392665208E0,8.521864191E-3,2.991973162E-1,6.243597269E-1
2.402668698E0,3.515268862E-2,1.713693589E-1,5.316844583E-1
2.412674010E0,-2.130466048E-3,9.320789250E-4,4.507267177E-1
2.422681562E0,-7.776200771E-2,-1.556571722E-1,3.729647100E-1
2.432691666E0,-1.789591461E-1,-2.802894413E-1,2.920069993E-1
2.442704479E0,-3.153089881E-1,-3.228987455E-1,2.057231218E-1
2.452720104E0,-4.548544884E-1,-3.548557460E-1,1.268958896E-1
2.462738541E0,-5.688344240E-1,-3.814865649E-1,9.067796171E-2
2.472759583E0,-6.231613159E-1,-3.303554058E-1,8.961272985E-2
2.482782968E0,-5.347470045E-1,-1.982664913E-1,1.173087880E-1
2.492808385E0,-2.769605815E-1,-5.019910634E-2,1.663095057E-1
2.502835364E0,8.947957307E-2,8.402025700E-2,2.206363827E-1
2.512863437E0,4.420717061E-1,2.416747361E-1,2.973331809E-1
2.522892135E0,6.647053957E-1,3.556546867E-1,3.537905216E-1
2.532920989E0,7.595111728E-1,4.014596939E-1,3.804213405E-1
2.542942708E0,7.957290411E-1,3.971987665E-1,3.963998258E-1
2.552960781E0,8.170337081E-1,3.567199111E-1,3.995955288E-1
2.562977187E0,8.383383751E-1,2.832188308E-1,3.868127465E-1
2.572993593E0,8.308817744E-1,1.830869317E-1,3.548557460E-1
2.583010052E0,7.595111728E-1,8.188978583E-2,3.111811876E-1
2.592984114E0,6.412702799E-1,-1.331541280E-4,2.579195499E-1
2.602959896E0,5.304860473E-1,-7.469946891E-2,2.035926580E-1
2.612938958E0,4.633763731E-1,-1.279611140E-1,1.450048387E-1
2.622923437E0,4.548544884E-1,-1.641790420E-1,7.789516449E-2
2.632913802E0,4.868114889E-1,-1.545919478E-1,1.717688330E-2
2.642910781E0,5.304860473E-1,-1.258306503E-1,-5.206326395E-2
2.652916718E0,6.093133092E-1,-7.363422960E-2,-1.053249165E-1
2.662931718E0,7.073147297E-1,-1.185071748E-2,-1.500647068E-1
2.672955521E0,8.074466586E-1,4.673709720E-2,-1.841521561E-1
2.682987500E0,8.979914188E-1,1.149120107E-1,-2.001306564E-1
2.693026718E0,9.512531161E-1,1.937392503E-1,-2.182396203E-1
2.703072031E0,9.459269047E-1,2.544575334E-1,-2.235657871E-1
2.713122031E0,8.969262242E-1,2.725664973E-1,-2.193048447E-1
2.723175208E0,8.095771074E-1,2.800231278E-1,-2.107829899E-1
2.733225104E0,6.955971718E-1,3.162410557E-1,-2.097177505E-1
2.743275468E0,6.071828008E-1,3.300890923E-1,-2.225005478E-1
2.753303906E0,5.635082722E-1,2.842840552E-1,-2.310224175E-1
2.763322291E0,5.496602654E-1,1.841521561E-1,-2.171743810E-1
2.773338385E0,5.379426479E-1,9.147688746E-2,-1.820216924E-1
2.783354531E0,5.134423375E-1,-1.717688330E-2,-1.489994675E-1
2.793370729E0,4.601806700E-1,-9.493889660E-2,-1.138467789E-1
2.803387031E0,3.717663288E-1,-1.013302878E-1,-7.230269164E-2
2.813403437E0,2.812215090E-1,-8.428656310E-2,-3.715000302E-2
2.823397708E0,1.960028708E-1,-1.247654185E-1,5.459319334E-3
2.833392864E0,1.086537689E-1,-2.099840641E-1,7.896039635E-2
2.843390833E0,2.236989327E-2,-2.738980353E-1,1.567224115E-1
2.853392291E0,-2.663082629E-2,-3.282249272E-1,2.046578974E-1
2.863397760E0,-1.171756350E-2,-3.729647100E-1,2.131797522E-1
2.873407500E0,5.326165259E-2,-3.665733039E-1,1.876141727E-1
2.883421666E0,1.395455301E-1,-3.729647100E-1,1.492657810E-1
2.893438489E0,1.874810159E-1,-3.527252972E-1,1.162435561E-1
2.903459583E0,1.501978636E-1,-2.760285139E-1,7.469946891E-2
2.913484583E0,2.769605815E-2,-1.758965999E-1,1.291595027E-2
2.923513073E0,-1.565892547E-1,-1.258306503E-1,-5.525896326E-2
2.933543333E0,-3.973319232E-1,-1.237001866E-1,-1.138467789E-1
2.943574791E0,-6.295527220E-1,-1.087869257E-1,-1.703041345E-1
2.953607916E0,-7.616416216E-1,-1.066564545E-1,-2.075872868E-1
2.963641979E0,-7.786853313E-1,-1.588528752E-1,-2.288919389E-1
2.973676302E0,-7.467283607E-1,-2.419410497E-1,-2.416747361E-1
2.983699843E0,-6.945319176E-1,-3.165073693E-1,-2.544575334E-1
2.993717083E0,-6.359441280E-1,-3.761604130E-1,-2.810883522E-1
3.003734323E0,-5.667039752E-1,-4.230306745E-1,-3.098496497E-1
3.013751510E0,-4.910724163E-1,-4.390091598E-1,-3.215672076E-1
3.023768698E0,-4.122451842E-1,-4.209001958E-1,-3.130453527E-1
3.033785885E0,-3.334179223E-1,-3.857475221E-1,-3.045234978E-1
3.043776406E0,-2.801562846E-1,-3.420729637E-1,-2.885449827E-1
3.053769062E0,-2.695039511E-1,-2.717675865E-1,-2.629793882E-1
