"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.734381120E-1,-5.745187402E-1,-1.003957033E0,5.161811411E-2
8.834381120E-1,-5.595525503E-1,-1.261131287E0,1.301143020E-1
8.934381120E-1,-4.940372705E-1,-1.249219418E0,1.473712474E-1
9.034381120E-1,-2.362521291E-1,-5.261076689E-1,3.970624134E-2
9.134381120E-1,-2.362521291E-1,-5.261076689E-1,3.970624134E-2
9.234381120E-1,4.841107130E-2,3.778201640E-1,-1.432479024E-1
9.334381120E-1,1.653917581E-1,6.748533845E-1,-2.098322064E-1
9.434381120E-1,2.548835278E-1,8.258898258E-1,-2.457205504E-1
9.534381120E-1,3.150537610E-1,8.144360781E-1,-2.379320115E-1
9.634381120E-1,3.572034538E-1,3.593414724E-1,-1.336267740E-1
9.734381120E-1,3.521638215E-1,1.435533352E-2,-5.421429127E-2
9.834381120E-1,3.388774991E-1,-3.119994104E-1,3.039054573E-2
9.934381120E-1,3.141374588E-1,-5.742133260E-1,1.003346145E-1
1.003438112E0,2.910772860E-1,-7.356344461E-1,1.398881376E-1
1.013438112E0,2.735149264E-1,-8.034405112E-1,1.360702366E-1
1.023438112E0,1.881465018E-1,-5.742133260E-1,3.802636266E-2
1.033438112E0,1.252273768E-1,-3.168863356E-1,-3.955352306E-2
1.043438112E0,7.590000331E-2,-3.451388702E-2,-1.151480973E-1
1.053438112E0,6.994406879E-2,2.031126916E-1,-1.824959964E-1
1.063438112E0,9.911288321E-2,3.480404615E-1,-2.354885489E-1
1.073438112E0,1.330159009E-1,3.933972120E-1,-2.577851415E-1
1.083438112E0,1.282816976E-1,2.115120888E-1,-2.105957866E-1
1.093438112E0,9.086620808E-2,5.345070735E-2,-1.649336219E-1
1.103438112E0,2.855795063E-2,-1.290452778E-1,-1.075122803E-1
1.113438112E0,-5.955936015E-2,-3.196352422E-1,-3.985895589E-2
1.123438112E0,-1.670716405E-1,-4.697553813E-1,3.084869497E-2
1.133438112E0,-2.864958048E-1,-5.349652171E-1,8.720101416E-2
1.143438112E0,-4.735732675E-1,-3.625485301E-1,1.111774743E-1
1.153438112E0,-5.149593949E-1,-1.750128865E-1,6.963863969E-2
1.163438112E0,-4.955644310E-1,4.871650413E-2,1.084285788E-2
1.173438112E0,-4.005748928E-1,2.394591719E-1,-4.581489414E-2
1.183438112E0,-2.415972054E-1,3.558290005E-1,-8.017606288E-2
1.193438112E0,-4.627304152E-2,4.094324410E-1,-8.445212245E-2
1.203438112E0,2.977968156E-1,4.091269970E-1,-2.977968007E-2
1.213438112E0,4.043927789E-1,3.552181423E-1,1.023199316E-2
1.223438112E0,4.686863720E-1,2.861903608E-1,4.993823543E-2
1.233438112E0,4.876231849E-1,2.079996169E-1,8.735372871E-2
1.243438112E0,4.514294267E-1,1.348485053E-1,1.172861308E-1
1.253438112E0,3.764457107E-1,8.689557761E-2,1.432479024E-1
1.263438112E0,2.874121070E-1,5.314527452E-2,1.614211351E-1
1.273438112E0,3.262020350E-1,3.726277873E-2,1.430951804E-1
1.283438112E0,3.990477324E-1,2.061670274E-2,1.258382350E-1
1.293438112E0,4.941899776E-1,-1.130100712E-2,1.195768714E-1
1.303438112E0,6.139195561E-1,-6.795875728E-2,1.212567538E-1
1.313438112E0,7.522805333E-1,-1.195768714E-1,1.235474944E-1
1.323438112E0,1.004873276E0,-1.073595658E-1,1.062905490E-1
1.333438112E0,1.058323979E0,-5.910121277E-2,1.012509167E-1
1.343438112E0,1.064585447E0,-1.740965992E-2,1.105666086E-1
1.353438112E0,1.036791086E0,-7.177666761E-3,1.169806942E-1
1.363438112E0,9.841039181E-1,-3.573561832E-2,1.189660057E-1
1.373438112E0,8.448266387E-1,-2.557998300E-1,1.554652005E-1
1.383438112E0,8.278751373E-1,-4.066835344E-1,1.631010175E-1
1.393438112E0,8.720101118E-1,-5.218316317E-1,1.353066564E-1
1.403438112E0,9.630290866E-1,-5.616905689E-1,7.574728876E-2
1.413438112E0,1.064279914E0,-5.166392922E-1,4.123340361E-3
