"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.861707816E0,2.470009029E-1,-8.322132826E-1,4.700340629E-1
3.871725160E0,2.086525112E-1,-7.331466079E-1,4.391423166E-1
3.881742503E0,1.777607650E-1,-5.531222224E-1,3.752283454E-1
3.891759847E0,1.117163152E-1,-2.420742065E-1,2.431394309E-1
3.901777191E0,3.608476743E-2,5.086487532E-2,1.025286764E-1
3.911794535E0,2.862813696E-2,2.830856740E-1,-3.382114694E-2
3.921811878E0,9.041165560E-2,4.396749437E-1,-1.350182891E-1
3.931829222E0,1.596518010E-1,5.344806910E-1,-1.904104054E-1
3.941846462E0,1.916087866E-1,5.728290677E-1,-2.063889056E-1
3.951863701E0,1.926740259E-1,5.706986189E-1,-1.904104054E-1
3.961880941E0,1.958697289E-1,5.142412186E-1,-1.499315500E-1
3.971898180E0,2.129134536E-1,3.917394578E-1,-8.282186836E-2
3.981915420E0,2.171743810E-1,2.031932026E-1,-9.320789017E-3
3.991932712E0,1.926740259E-1,2.636451647E-2,5.778888986E-2
4.001949951E0,1.596518010E-1,-6.844121963E-2,1.078548431E-1
4.011967191E0,1.436733007E-1,-1.217028722E-1,1.227681041E-1
4.021984430E0,1.436733007E-1,-9.933298081E-2,1.195724085E-1
4.032001722E0,1.745650619E-1,-2.689713426E-2,1.153114736E-1
4.042019014E0,2.193048447E-1,6.577813625E-2,1.110505462E-1
4.052036149E0,2.619141638E-1,1.179745570E-1,1.003982127E-1
4.062053285E0,2.960016131E-1,1.275616586E-1,7.696308941E-2
4.072070420E0,2.917406857E-1,4.873441160E-2,4.181039706E-2
4.082087555E0,2.555227578E-1,-9.720251709E-2,2.157096937E-2
4.092078389E0,1.916087866E-1,-2.729659677E-1,2.370143496E-2
4.102071358E0,1.244991124E-1,-4.359466136E-1,3.541899845E-2
4.112067295E0,7.336792350E-2,-5.403394699E-1,4.607132822E-2
4.122066930E0,6.271559745E-2,-5.829487443E-1,5.565842614E-2
4.132070889E0,1.010639817E-1,-6.170362234E-1,5.139749497E-2
4.142079483E0,1.745650619E-1,-6.234276295E-1,3.115806542E-2
4.152092868E0,2.544575334E-1,-5.861444473E-1,1.331541222E-3
4.162111045E0,3.311543167E-1,-4.987953603E-1,-2.742975019E-2
4.172133753E0,4.035901725E-1,-3.485974967E-1,-7.003907114E-2
4.182160628E0,5.282224417E-1,-2.133129090E-1,-1.105179265E-1
4.192189326E0,6.817491055E-1,-4.074516147E-2,-1.627143472E-1
4.202221149E0,8.170337081E-1,7.962616533E-2,-1.999974996E-1
4.212255368E0,9.331441522E-1,1.211702600E-1,-2.181064636E-1
4.222291149E0,1.027949810E0,7.962616533E-2,-2.159759998E-1
4.232327712E0,1.060972095E0,-7.270215452E-2,-2.021279633E-1
4.242363753E0,9.970580935E-1,-2.697702646E-1,-2.287587970E-1
4.252380993E0,8.543168902E-1,-3.741630912E-1,-2.479329854E-1
4.262398233E0,6.732272506E-1,-3.304885328E-1,-2.255630940E-1
4.272415472E0,4.238295853E-1,-2.591179311E-1,-1.616491079E-1
4.282432712E0,1.404775977E-1,-2.271609455E-1,-7.856093347E-2
4.292423285E0,-1.300915778E-1,-1.888125539E-1,-2.103835158E-2
4.302415993E0,-3.282249272E-1,-1.121157780E-1,-5.059856921E-3
4.312411774E0,-4.251611233E-1,-2.050573565E-2,2.663082560E-4
4.322411305E0,-4.059869349E-1,7.323476672E-2,1.091863867E-2
4.332415160E0,-3.047898114E-1,1.627143472E-1,2.157096937E-2
4.342423701E0,-1.503310055E-1,2.884118557E-1,3.967992961E-2
4.352437087E0,3.608476743E-2,3.576519787E-1,6.950645149E-2
4.362455264E0,1.713693589E-1,3.459344208E-1,1.121157780E-1
4.372478024E0,1.969349533E-1,3.416734934E-1,1.728340536E-1
4.382504951E0,1.223686412E-1,3.459344208E-1,2.378132790E-1
4.392535472E0,-2.569874749E-2,3.043903410E-1,3.123795986E-1
4.402568910E0,-2.355496585E-1,2.074541301E-1,3.656412363E-1
4.412604483E0,-5.093145370E-1,1.190397888E-1,3.880111277E-1
4.422641410E0,-8.118407130E-1,2.423405088E-2,3.603150845E-1
4.432678910E0,-1.070692301E0,-8.788172156E-3,3.230319023E-1
4.442708649E0,-1.217694521E0,4.127778113E-2,3.049229383E-1
4.452726149E0,-1.219824910E0,7.856093347E-2,2.985315621E-1
4.462743649E0,-1.088801265E0,1.030612960E-1,2.804225981E-1
4.472760368E0,-8.800156116E-1,1.147788614E-1,2.420742065E-1
4.482777087E0,-6.488600373E-1,1.158440933E-1,1.983996481E-1
4.492793858E0,-4.336830080E-1,1.094526947E-1,1.579207927E-1
4.502810680E0,-2.579195499E-1,7.003907114E-2,1.238333359E-1
4.512827608E0,-1.183740199E-1,3.169068322E-2,9.933298081E-2
4.522844587E0,-8.655018173E-3,-9.853405878E-3,7.057169080E-2
4.532861670E0,5.632419512E-2,-6.631075591E-2,4.074516147E-2
4.542878805E0,1.106510833E-1,-1.440727711E-1,1.411433797E-2
4.552895993E0,1.585865617E-1,-1.003982127E-1,-2.956021577E-2
4.562913285E0,2.022611201E-1,-7.589785010E-2,-7.536523789E-2
4.572930628E0,2.491313666E-1,-4.181039706E-2,-1.115831584E-1
4.582948024E0,2.800231278E-1,-2.663082560E-4,-1.435401440E-1
4.592965472E0,2.715012729E-1,3.595161438E-2,-1.754971445E-1
4.602983024E0,2.256962508E-1,3.595161438E-2,-2.159759998E-1
4.613000576E0,1.532603949E-1,3.169068322E-2,-2.703028917E-1
4.623018128E0,7.230269164E-2,2.529928461E-2,-3.246297538E-1
4.633035680E0,-1.331541280E-4,-6.657706574E-3,-3.597824574E-1
4.643053233E0,-6.404713541E-2,-3.222329915E-2,-3.715000153E-1
4.653070837E0,-1.268958896E-1,-3.435376659E-2,-3.597824574E-1
4.663088076E0,-1.854836941E-1,-5.246272683E-2,-3.235645294E-1
4.673105316E0,-2.089188248E-1,-6.311506033E-2,-2.820204496E-1
4.683122555E0,-2.749632597E-1,-9.294158220E-2,-2.500634491E-1
4.693139847E0,-3.633776009E-1,-1.472684592E-1,-2.276935577E-1
4.703157191E0,-5.252930522E-1,-2.761616707E-1,-2.319544852E-1
4.713147399E0,-6.925346255E-1,-4.231638312E-1,-2.340849638E-1
4.723139795E0,-7.862751484E-1,-5.861444473E-1,-2.095845938E-1
4.733135264E0,-7.617747784E-1,-7.171681523E-1,-1.499315500E-1
4.743134535E0,-6.850779653E-1,-7.523208261E-1,-8.282186836E-2
4.753138180E0,-5.849460959E-1,-6.681674123E-1,-7.190322969E-3
4.763146566E0,-4.549876451E-1,-5.957315564E-1,5.778888986E-2
4.773159899E0,-3.271597028E-1,-4.966649115E-1,9.826774895E-2
4.783178076E0,-2.568543255E-1,-3.997286856E-1,7.802832127E-2
4.793200889E0,-2.792242169E-1,-2.995967865E-1,1.411433797E-2
4.803226774E0,-3.942693770E-1,-2.495308369E-1,-4.766917601E-2
4.813256462E0,-6.019898057E-1,-1.675078869E-1,-8.708280325E-2
4.823289274E0,-8.086450100E-1,-6.311506033E-2,-1.616491079E-1
4.833324430E0,-9.300816059E-1,8.814803511E-2,-2.884118557E-1
4.843361097E0,-9.428643584E-1,3.054555655E-1,-4.205007255E-1
4.853398441E0,-8.182321191E-1,5.014584661E-1,-4.897408783E-1
4.863433337E0,-5.849460959E-1,5.941337347E-1,-4.631100595E-1
4.873451670E0,-3.463338912E-1,5.738942623E-1,-3.587172329E-1
4.883468910E0,-2.206363827E-1,4.215659797E-1,-2.394111156E-1
4.893485160E0,-2.888112962E-1,1.350182891E-1,-1.541924775E-1
4.903475368E0,-4.496614933E-1,-1.632469594E-1,-8.282186836E-2
4.913467764E0,-5.295539498E-1,-3.997286856E-1,7.722939365E-3
4.923463180E0,-4.677704573E-1,-6.734935641E-1,8.761541545E-2
4.933462451E0,-2.664414048E-1,-8.684312105E-1,1.451379955E-1
4.943466097E0,-8.428656310E-2,-1.042064190E0,1.760297567E-1
4.953474483E0,-6.524552125E-3,-1.027150989E0,1.802906841E-1
4.963486670E0,8.388710208E-3,-7.800168991E-1,1.643121988E-1
4.973502139E0,-3.102491237E-2,-3.954677582E-1,1.270290315E-1
4.983522503E0,-7.682993263E-2,4.340824485E-2,7.696308941E-2
4.993547451E0,-6.937330216E-2,4.066527188E-1,3.754946589E-2
5.003575420E0,1.264964230E-2,6.228950024E-1,3.328853101E-2
5.013606930E0,8.402025700E-2,6.548519731E-1,4.926702753E-2
5.023641253E0,1.447385401E-1,5.802856684E-1,6.737598777E-2
5.033677608E0,2.448704392E-1,4.726971686E-1,1.099853069E-1
5.043715108E0,3.663070202E-1,3.384777904E-1,1.824211627E-1
5.053752920E0,4.952002168E-1,1.968017966E-1,2.772268951E-1
