"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.977030227E0,-2.568543255E-1,5.259587765E-1,1.632469594E-1
1.987040748E0,-1.237001866E-1,5.206326246E-1,2.324871123E-1
1.997055487E0,9.360735118E-2,5.089150667E-1,2.942706347E-1
2.007074394E0,3.183715343E-1,4.695014656E-1,3.507279754E-1
2.017095435E0,4.898740351E-1,3.917394578E-1,3.858806491E-1
2.027120175E0,6.050523520E-1,2.926727831E-1,3.965329826E-1
2.037148248E0,6.359441280E-1,1.797580719E-1,3.826849759E-1
2.047179081E0,5.175700784E-1,4.766917601E-2,3.464670479E-1
2.057210904E0,2.193048447E-1,-7.696308941E-2,3.027924895E-1
2.067244185E0,-2.014621943E-1,-1.238333359E-1,2.591179311E-1
2.077278248E0,-6.137073636E-1,-1.195724085E-1,1.962691844E-1
2.087312362E0,-8.768199086E-1,-5.459319428E-2,1.312899739E-1
2.097332154E0,-9.087769389E-1,-4.394086078E-2,7.057169080E-2
2.107351008E0,-6.552514434E-1,-3.541899845E-2,1.731003635E-2
2.117367362E0,-1.641790420E-1,-7.722939365E-3,-4.234301299E-2
2.127383717E0,4.355471432E-1,6.045197323E-2,-1.041265279E-1
2.137400123E0,1.001319051E0,1.105179265E-1,-1.446053833E-1
2.147416633E0,1.450847387E0,1.254311949E-1,-1.446053833E-1
2.157433300E0,1.750177860E0,1.307573467E-1,-1.233007237E-1
2.167450175E0,1.872679710E0,1.616491079E-1,-1.158440933E-1
2.177467206E0,1.807700396E0,1.637795717E-1,-1.211702600E-1
2.187484446E0,1.519022346E0,3.033251166E-1,-1.765623689E-1
2.197501946E0,1.042863131E0,3.565867543E-1,-2.138455361E-1
2.207519654E0,4.504604042E-1,4.119788706E-1,-2.703028917E-1
2.217537519E0,-1.524614692E-1,4.300878346E-1,-3.086512685E-1
2.227555539E0,-6.350120306E-1,3.810871243E-1,-3.278254569E-1
2.237573717E0,-9.162335396E-1,3.182383776E-1,-3.011946380E-1
2.247591998E0,-9.748213887E-1,2.809551954E-1,-2.426068187E-1
2.257610331E0,-8.299496770E-1,1.946713328E-1,-1.754971445E-1
2.267588092E0,-5.061188340E-1,1.019960642E-1,-9.453943372E-2
2.277569081E0,-7.789516449E-2,6.790860742E-2,-1.571218669E-2
2.287554654E0,3.503285050E-1,7.110430300E-2,3.328853101E-2
2.297545852E0,6.604444981E-1,1.264964193E-1,3.648423031E-2
2.307543508E0,7.957290411E-1,1.797580719E-1,2.263620123E-2
2.317548196E0,7.989247441E-1,2.063889056E-1,1.411433797E-2
2.327560123E0,7.414022088E-1,1.893451661E-1,1.198387146E-2
2.337579237E0,6.455312371E-1,1.840189993E-1,3.328853101E-2
2.347603508E0,5.452661514E-1,1.552577168E-1,5.991935730E-2
2.357634133E0,4.611127377E-1,2.849498391E-2,5.778888986E-2
2.367670331E0,3.673722446E-1,-1.845516264E-1,1.517957076E-2
2.377711112E0,2.278267145E-1,-3.730978668E-1,-5.086487532E-2
2.387755435E0,4.993279651E-2,-4.689688385E-1,-1.254311949E-1
2.397801998E0,-8.854749799E-2,-4.913387299E-1,-2.202369273E-1
2.407849602E0,-1.354177445E-1,-4.178376496E-1,-3.097164929E-1
2.417891946E0,-8.535179496E-2,-2.687050402E-1,-3.672390878E-1
2.427909446E0,3.075860441E-2,-9.507204592E-2,-3.874785006E-1
2.437926946E0,1.106510833E-1,8.601756394E-2,-3.725652397E-1
2.447902623E0,5.738943070E-2,1.584534049E-1,-3.395430148E-1
2.457881633E0,-2.291582525E-1,9.666989744E-2,-3.310211599E-1
2.467865383E0,-7.671009302E-1,-5.885412544E-2,-3.469996452E-1
2.477855019E0,-1.413697362E0,-2.985315621E-1,-4.098483920E-1
2.487851477E0,-1.943118215E0,-5.680354834E-1,-4.833494723E-1
2.497855331E0,-2.112490177E0,-8.812140226E-1,-4.865451753E-1
2.507866789E0,-1.969748974E0,-1.091064930E0,-3.874785006E-1
2.517884081E0,-1.629939675E0,-1.402112961E0,-2.649767101E-1
2.527908664E0,-1.044061542E0,-1.550180316E0,-1.339530498E-1
2.537939967E0,-7.926664948E-1,-1.372286439E0,3.115806542E-2
2.547976060E0,-1.298652172E0,-9.973244071E-1,8.974587917E-2
2.558017102E0,-2.192382812E0,-4.135767221E-1,-6.790860742E-2
2.568061998E0,-2.947633028E0,1.584534049E-1,-3.267602324E-1
2.578109446E0,-3.321529627E0,5.845466256E-1,-4.854799509E-1
2.588158196E0,-3.285311699E0,8.137048483E-1,-5.163717270E-1
2.598206737E0,-2.860283852E0,7.806826234E-1,-4.673709869E-1
2.608224237E0,-2.171077967E0,5.525896549E-1,-2.905423045E-1
2.618241737E0,-1.469089508E0,2.553896308E-1,4.820179567E-2
2.628259237E0,-9.567124248E-1,-2.263620123E-2,3.869459033E-1
2.638276737E0,-6.275554299E-1,-8.868064731E-2,5.584484339E-1
2.648267206E0,-3.974650800E-1,8.069140464E-2,5.595136285E-1
2.658259862E0,-1.609833390E-1,1.307573467E-1,4.689688385E-1
2.668255592E0,-1.291595027E-2,2.308892608E-1,4.114462435E-1
2.678255123E0,-8.854749799E-2,2.181064636E-1,3.549889028E-1
2.688258977E0,-2.174406946E-1,1.147788614E-1,2.782921195E-1
2.698267571E0,-2.611152530E-1,-2.157096937E-2,2.324871123E-1
2.708281060E0,-1.940055639E-1,-1.760297567E-1,2.133129090E-1
2.718299446E0,-4.274247587E-2,-2.420742065E-1,1.621817350E-1
2.728322467E0,1.489994675E-1,-1.131810099E-1,6.418029219E-2
2.738349706E0,3.822855055E-1,1.190397888E-1,-3.382114694E-2
2.748380592E0,6.476616859E-1,3.640433848E-1,-8.069140464E-2
2.758414446E0,9.331441522E-1,5.035889149E-1,-6.577813625E-2
2.768448821E0,1.217561364E0,5.515244007E-1,1.198387146E-2
2.778484706E0,1.435934067E0,3.832175732E-1,1.121157780E-1
2.788521321E0,1.569088221E0,-8.015878499E-2,2.005301118E-1
2.798556321E0,1.525413632E0,-4.252942801E-1,2.505960763E-1
2.808573769E0,1.268692493E0,-6.021229625E-1,2.601831555E-1
2.818591269E0,9.363398552E-1,-6.702978611E-1,2.154433727E-1
2.828608769E0,6.082480550E-1,-6.500584483E-1,1.568555683E-1
2.838626321E0,3.886769116E-1,-5.232957006E-1,5.991935730E-2
2.848643925E0,3.758940995E-1,-3.049229383E-1,-1.251648832E-2
2.858661529E0,5.954652429E-1,-1.504641622E-1,-3.595161438E-2
2.868678977E0,9.917319417E-1,-2.583190054E-2,-1.997311972E-2
2.878696269E0,1.439129829E0,2.636451647E-2,4.394086078E-2
2.888713560E0,1.762960672E0,7.536523789E-2,1.270290315E-1
2.898730852E0,1.874810100E0,1.499315500E-1,2.037258148E-1
2.908748144E0,1.787461042E0,1.680405140E-1,2.442046702E-1
2.918765435E0,1.526478887E0,1.446053833E-1,2.431394309E-1
2.928782779E0,1.142995000E0,1.478010863E-1,2.271609455E-1
2.938800123E0,6.785534620E-1,2.021279633E-1,2.005301118E-1
2.948817467E0,2.288919389E-1,2.692376375E-1,1.675078869E-1
2.958834862E0,-1.109173894E-1,2.575200796E-1,1.536598653E-1
2.968852310E0,-2.994636297E-1,1.786928326E-1,1.685731262E-1
2.978869810E0,-3.559209704E-1,5.725627393E-2,2.122476846E-1
2.988887362E0,-3.505948186E-1,-9.720251709E-2,2.974663079E-1
2.998904914E0,-3.399424851E-1,-2.505960763E-1,4.029243886E-1
3.008922519E0,-3.718994856E-1,-3.091838956E-1,4.817516208E-1
3.018913873E0,-4.688356817E-1,-2.463351339E-1,4.817516208E-1
3.028907362E0,-6.062507629E-1,-1.121157780E-1,4.029243886E-1
3.038903821E0,-7.053174376E-1,9.027849883E-2,2.804225981E-1
3.048903977E0,-6.818822622E-1,2.873466015E-1,1.291595101E-1
3.058906633E0,-4.762923121E-1,4.013265371E-1,-3.914731368E-2
3.068914081E0,-1.077216864E-1,5.078498721E-1,-1.978670359E-1
3.078926477E0,3.567199111E-1,6.314168572E-1,-3.139774203E-1
3.088943873E0,8.532516360E-1,7.178338766E-1,-3.715000153E-1
3.098966060E0,1.268692493E0,7.945306897E-1,-3.874785006E-1
3.108992675E0,1.513696074E0,8.765535951E-1,-3.640433848E-1
3.119023196E0,1.584001541E0,9.308804870E-1,-2.926727831E-1
3.129056894E0,1.491326213E0,8.893364072E-1,-2.244978547E-1
3.139092987E0,1.235670328E0,7.625737190E-1,-1.861494780E-1
3.149130644E0,8.234251142E-1,5.121107697E-1,-1.201050207E-1
3.159177779E0,3.183715343E-1,1.829537749E-1,-4.234301299E-2
3.169203769E0,-2.387453467E-1,-1.387466043E-1,3.009283356E-2
3.179221269E0,-7.276872993E-1,-3.922720551E-1,1.366161406E-1
3.189238508E0,-1.063235760E0,-4.497946501E-1,2.431394309E-1
3.199255748E0,-1.188933253E0,-3.794892728E-1,3.006620109E-1
3.209272987E0,-1.076018453E0,-3.336842358E-1,3.411408663E-1
3.219290227E0,-7.074478865E-1,-1.962691844E-1,3.741630912E-1
3.229307519E0,-1.652442664E-1,-3.967992961E-2,4.082505703E-1
3.239324862E0,3.844159544E-1,9.773512930E-2,4.444684684E-1
3.249342258E0,8.031857014E-1,2.149107605E-1,4.455337226E-1
3.259334289E0,1.040732622E0,2.820204496E-1,4.082505703E-1
3.269326581E0,1.072689652E0,3.416734934E-1,3.635107577E-1
3.279321998E0,9.288831949E-1,3.629781604E-1,3.145100474E-1
3.289321217E0,6.817491055E-1,3.331516385E-1,2.591179311E-1
3.299324810E0,4.025249183E-1,2.894770801E-1,2.133129090E-1
3.309333196E0,1.734998226E-1,2.319544852E-1,1.611164957E-1
3.319346529E0,7.323476952E-3,1.414096802E-1,1.121157780E-1
3.329364810E0,-9.600412846E-2,2.636451647E-2,5.246272683E-2
3.339387779E0,-1.215697154E-1,-3.648423031E-2,-8.255556226E-3
3.349415019E0,-7.256899774E-2,-8.335448056E-2,-5.193011090E-2
3.359444914E0,3.182383627E-2,-1.962691844E-1,-9.240896255E-2
3.369477987E0,1.798912287E-1,-3.091838956E-1,-1.552577168E-1
3.379513404E0,3.055887222E-1,-3.635107577E-1,-2.255630940E-1
3.389550383E0,3.716331720E-1,-3.965329826E-1,-3.011946380E-1
3.399588092E0,3.343500197E-1,-4.721645415E-1,-3.810871243E-1
3.409623717E0,3.288906813E-2,-5.073172450E-1,-4.492620230E-1
3.419642258E0,-6.126421690E-1,-5.605788827E-1,-4.886756539E-1
3.429658664E0,-1.363631368E0,-5.936011076E-1,-5.185021758E-1
3.439675071E0,-1.905835032E0,-8.215609789E-1,-5.898727775E-1
3.449691529E0,-1.985727549E0,-1.016498566E0,-6.857437491E-1
3.459683925E0,-1.579873681E0,-9.429975152E-1,-6.388735175E-1
3.469678404E0,-8.491238952E-1,-8.258218765E-1,-5.430025458E-1
3.479675852E0,-1.418091506E-1,-6.223623753E-1,-4.620448351E-1
3.489676894E0,1.734998226E-1,-5.232957006E-1,-3.395430148E-1
3.499682050E0,-1.535267085E-1,-5.722964406E-1,-1.893451661E-1
3.509691633E0,-1.062170506E0,-4.327509105E-1,-1.478010863E-1
3.519703977E0,-2.133794785E0,-1.398118287E-1,-2.862813771E-1
3.529721008E0,-3.083982706E0,2.223673910E-1,-4.428706169E-1
3.539742519E0,-3.760405779E0,6.015903354E-1,-4.631100595E-1
3.549768196E0,-3.845624447E0,7.881392837E-1,-3.746957183E-1
3.559797519E0,-3.220332623E0,7.199643850E-1,-2.415415943E-1
3.569829914E0,-2.106098890E0,5.675029159E-1,-1.251648832E-2
3.579864654E0,-8.906679749E-1,3.544562757E-1,3.315537870E-1
