"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.666092750E-1,7.842778414E-2,3.768261895E-2,5.193010904E-3
4.766327120E-1,8.908011019E-2,4.620448127E-2,1.051917579E-2
4.866573470E-1,8.055824786E-2,6.005251035E-2,4.127778113E-3
4.966762020E-1,7.842778414E-2,7.496577501E-2,-1.824211515E-2
5.066960450E-1,9.014534205E-2,1.079879999E-1,-4.167724028E-2
5.167096390E-1,1.252980381E-1,1.037270650E-1,-5.765573680E-2
5.267243790E-1,1.657768935E-1,3.342168778E-2,-6.404713541E-2
5.367392750E-1,1.913424879E-1,-3.049229458E-2,-6.298190355E-2
5.467449520E-1,2.041252851E-1,-9.440627694E-2,-5.232957378E-2
5.567516180E-1,1.881467849E-1,-8.162347972E-2,-4.274247587E-2
5.667607850E-1,1.551245600E-1,-3.581846133E-2,-4.593817517E-2
5.767715140E-1,1.370155960E-1,7.856093347E-3,-5.659050494E-2
5.867850560E-1,1.380808353E-1,6.537867337E-2,-6.191666797E-2
5.968003680E-1,1.540593207E-1,1.431406885E-1,-6.937330216E-2
6.068184930E-1,1.924077123E-1,1.985328048E-1,-8.535179496E-2
6.168381810E-1,2.318213433E-1,1.921414137E-1,-1.055912226E-1
6.268603680E-1,2.477998286E-1,7.070484012E-2,-1.237001866E-1
6.368836500E-1,2.350170314E-1,-1.561897993E-1,-1.354177445E-1
6.469069830E-1,1.796249151E-1,-4.022586346E-1,-1.354177445E-1
6.569258370E-1,9.653674066E-2,-5.183690190E-1,-1.386134475E-1
6.669463580E-1,4.007939249E-2,-5.002600551E-1,-1.545919478E-1
6.769672430E-1,3.901416063E-2,-3.926715255E-1,-1.844184697E-1
6.869893790E-1,8.801487833E-2,-2.243647128E-1,-2.121145278E-1
6.969926600E-1,1.711030602E-1,-1.983996481E-2,-2.323539555E-1
7.069964620E-1,3.010614812E-1,1.303578913E-1,-2.419410497E-1
7.170012540E-1,4.768249393E-1,1.601844132E-1,-2.366148829E-1
7.270092750E-1,6.344794035E-1,2.059894353E-1,-2.057231218E-1
7.370196910E-1,7.282199264E-1,2.869471312E-1,-1.524614692E-1
7.470326080E-1,7.697640061E-1,2.848166823E-1,-8.002562821E-2
7.570480770E-1,7.655031085E-1,1.772281379E-1,-1.198387123E-3
7.670671390E-1,7.037195563E-1,2.063889056E-2,2.117150649E-2
7.770877640E-1,5.141080618E-1,3.555215150E-2,1.478010789E-2
7.871115140E-1,2.840177417E-1,1.143793985E-1,4.673709720E-2
7.971362020E-1,7.949301600E-2,1.559234858E-1,7.549838722E-2
8.071633370E-1,-2.809552103E-2,1.133141592E-1,1.053249165E-1
8.171912540E-1,-2.596505545E-2,6.324820966E-2,1.319557428E-1
8.272205250E-1,1.252980381E-1,-3.688369319E-2,1.468690038E-1
8.372442750E-1,3.873453438E-1,-1.125152409E-1,1.479342431E-1
8.472607330E-1,6.461969614E-1,-1.370155960E-1,1.138467789E-1
8.572599520E-1,8.230256438E-1,-1.071890742E-1,6.697652489E-2
8.672616700E-1,9.082443118E-1,-3.581846133E-2,4.780233279E-2
8.772652640E-1,9.615059495E-1,5.579157919E-2,5.632419512E-2
8.872722430E-1,1.035007000E0,9.307473898E-2,9.680305421E-2
8.972810970E-1,1.111703873E0,9.627043456E-2,1.532603949E-1
9.072938580E-1,1.134073734E0,1.037270650E-1,2.086525112E-1
9.173094310E-1,1.074420691E0,1.399449855E-1,2.331528813E-1
9.273288580E-1,9.114400148E-1,2.656424940E-1,2.193048447E-1
9.373500560E-1,6.547188759E-1,4.158403277E-1,1.447385401E-1
9.473745870E-1,3.713668585E-1,5.042546988E-1,4.673709720E-2
9.574002120E-1,1.135804728E-1,6.235607862E-1,2.117150649E-2
9.674283370E-1,-9.413997084E-2,6.576482654E-1,1.584534161E-2
9.774566180E-1,-2.038589716E-1,5.777557492E-1,-2.037258074E-2
9.874864100E-1,-2.102503628E-1,4.222317338E-1,-5.552527308E-2
9.975115660E-1,-1.569887102E-1,2.432725877E-1,-5.232957378E-2
1.007537452E0,-1.154446304E-1,1.218360290E-1,-1.398118306E-2
1.017545004E0,-1.442059278E-1,7.177007198E-2,3.501953557E-2
1.027552920E0,-2.219679356E-1,5.046541616E-2,8.402025700E-2
1.037560733E0,-3.657743931E-1,1.527277827E-1,1.543256342E-1
1.047570681E0,-5.255593657E-1,2.283593267E-1,2.331528813E-1
1.057581150E0,-5.841471553E-1,3.348826170E-1,2.438052148E-1
1.067594118E0,-5.234288573E-1,2.858819067E-1,2.470009029E-1
1.077607868E0,-4.019923210E-1,2.006632686E-1,2.725664973E-1
1.087624275E0,-2.422073632E-1,1.058575287E-1,2.672403455E-1
1.097641462E0,-6.857437640E-2,3.768261895E-2,1.809564531E-1
1.107661202E0,4.114462435E-2,2.809552103E-2,5.312849581E-2
1.117682139E0,-1.424749196E-2,6.963960826E-2,-6.191666797E-2
1.127705160E0,-3.061213493E-1,9.733566642E-2,-1.727008969E-1
1.137727816E0,-8.910674453E-1,5.153064802E-2,-2.941374779E-1
1.147751983E0,-1.669752717E0,3.555215150E-2,-3.591166735E-1
1.157761254E0,-2.232195854E0,6.537867337E-2,-3.058550358E-1
1.167772556E0,-2.020214319E0,-5.499265343E-2,-2.525933683E-1
1.177784275E0,-1.037004352E0,-3.063876629E-1,-3.282249272E-1
1.187798389E0,-2.730991244E-1,-6.504579186E-1,-4.539224207E-1
1.197813077E0,-7.652367949E-1,-8.421998620E-1,-6.254249215E-1
1.207828441E0,-2.255630970E0,-7.633726001E-1,-8.800156116E-1
1.217844483E0,-3.558410883E0,-6.355446577E-1,-1.068561912E0
1.227862972E0,-3.729913473E0,-5.109124184E-1,-1.032343984E0
1.237881983E0,-2.801030159E0,-6.451317668E-1,-8.129059672E-1
1.247903181E0,-1.359769940E0,-7.985253334E-1,-5.955983996E-1
1.257924535E0,5.392742157E-2,-6.131747365E-1,-5.071840882E-1
1.267947608E0,1.063768387E0,-2.137123793E-1,-5.135754943E-1
1.277961775E0,1.373751163E0,-2.836182900E-2,-4.485962689E-1
1.287977868E0,8.336780071E-1,3.434045017E-1,-1.790923029E-1
1.297993962E0,-2.997299433E-1,6.288869381E-1,3.821523488E-2
1.308011879E0,-1.345921874E0,8.770862222E-1,9.041165560E-2
1.318028597E0,-1.633534789E0,8.941299915E-1,1.371487509E-2
1.328047139E0,-1.037004352E0,5.926690102E-1,-1.077216864E-1
1.338062035E0,1.753639877E-1,6.963960826E-2,-2.131797522E-1
1.348078754E0,1.638994217E0,-4.842815697E-1,-1.769618392E-1
1.358095472E0,3.082384825E0,-1.020093799E0,-1.198387123E-3
1.368113962E0,3.995422840E0,-1.075485945E0,1.521951705E-1
1.378128910E0,4.082771778E0,-7.165023685E-1,2.683055699E-1
1.388145681E0,3.444564104E0,-1.231675670E-1,3.716331720E-1
1.398162295E0,2.377200603E0,5.212984085E-1,4.280905128E-1
1.408180681E0,1.228879452E0,9.953271151E-1,3.854812086E-1
1.418195733E0,4.150414169E-1,1.146590233E0,2.949363887E-1
1.428212608E0,1.370155960E-1,1.106111288E0,2.001306564E-1
1.438229170E0,3.724320829E-1,9.079779983E-1,1.149120107E-1
1.448247504E0,9.433969855E-1,4.957328141E-1,9.999874979E-2
1.458262608E0,1.469622135E0,2.383458801E-2,1.607170254E-1
1.468279587E0,1.579341054E0,-3.330184817E-1,2.129134536E-1
1.478295993E0,1.258705974E0,-5.524564981E-1,2.491313666E-1
1.488314170E0,7.090457082E-1,-6.014571786E-1,3.013277948E-1
1.498344275E0,8.801487833E-2,-4.672378302E-1,3.268933892E-1
1.508375056E0,-5.308855176E-1,-2.115819156E-1,3.034582436E-1
1.518362868E0,-1.111570716E0,7.922670245E-2,2.736317217E-1
1.528353597E0,-1.664426565E0,3.231650591E-1,2.555227578E-1
1.538346358E0,-2.062823772E0,3.529915810E-1,3.055887222E-1
1.548343858E0,-2.209825993E0,2.102503628E-1,4.216991365E-1
1.558344847E0,-2.076671839E0,7.709623873E-2,5.921363831E-1
1.568349952E0,-1.651643753E0,-1.238333434E-2,7.508561015E-1
1.578369014E0,-9.560466409E-1,-5.286218971E-2,8.477923274E-1
1.588393545E0,-1.292926520E-1,-3.581846133E-2,8.744231462E-1
1.598423077E0,5.971962810E-1,4.194355011E-2,7.966611385E-1
1.608456775E0,1.060572624E0,1.175750941E-1,6.326152682E-1
1.618492035E0,1.219292402E0,1.356840581E-1,4.046553969E-1
1.628529847E0,1.141530395E0,1.250317246E-1,1.596518010E-1
1.638563389E0,9.146357179E-1,6.431344151E-2,3.062544856E-3
1.648598025E0,5.929353237E-1,-5.392742157E-2,-1.930734888E-2
1.658596827E0,2.232994735E-1,-2.360822707E-1,4.354140162E-2
1.668596306E0,-1.633801162E-1,-3.617797792E-1,1.266295761E-1
1.678598702E0,-4.829500318E-1,-2.765611112E-1,1.916087866E-1
1.688604691E0,-6.352783442E-1,-3.901416063E-2,2.352833450E-1
1.698612868E0,-5.649729371E-1,1.836195439E-1,2.416747361E-1
1.708623389E0,-3.348826170E-1,3.434045017E-1,1.937392503E-1
1.718636410E0,-8.348763734E-2,4.009270668E-1,9.041165560E-2
1.728653754E0,9.653674066E-2,3.838833570E-1,-2.569874749E-2
1.738673441E0,1.966686398E-1,3.497959077E-1,-9.493889660E-2
1.748697087E0,2.446041405E-1,2.933385372E-1,-1.077216864E-1
1.758722452E0,2.637783289E-1,2.528596818E-1,-8.109086752E-2
1.768749795E0,2.808220685E-1,2.837514579E-1,-3.422060981E-2
1.778778025E0,3.308880031E-1,2.294245660E-1,3.501953557E-2
1.788808389E0,3.905410469E-1,2.134460658E-1,9.786828607E-2
1.798836618E0,4.310199022E-1,2.113156021E-1,1.639127284E-1
1.808865889E0,3.979976773E-1,2.187722325E-1,2.022611201E-1
1.818864275E0,2.563216984E-1,2.517944574E-1,2.054568231E-1
1.828865160E0,4.753602296E-2,2.933385372E-1,1.990654171E-1
1.838867295E0,-1.559234858E-1,2.986647189E-1,1.788259894E-1
1.848872972E0,-3.093170524E-1,2.081198990E-1,1.415428370E-1
1.858880733E0,-3.838833570E-1,5.898727849E-2,1.031944528E-1
1.868891566E0,-3.753614724E-1,-2.516612969E-2,8.508548886E-2
1.878904952E0,-3.050560951E-1,1.318225823E-2,4.673709720E-2
1.888922608E0,-2.240983993E-1,1.633801162E-1,-5.232957378E-2
1.898942660E0,-1.218360290E-1,4.041227698E-1,-2.099840641E-1
1.908966618E0,-1.531272475E-2,7.567148805E-1,-4.177044928E-1
1.918992295E0,3.861469682E-3,1.154046774E0,-5.817503929E-1
1.929020941E0,-2.848166823E-1,1.387332916E0,-6.701647043E-1
1.939050160E0,-9.379376769E-1,1.266961575E0,-6.744256616E-1
1.949081202E0,-1.521685362E0,8.419335485E-1,-6.009245515E-1
1.959098285E0,-1.343791485E0,3.316869438E-1,-5.178363919E-1
1.969116045E0,-7.236927152E-1,4.371449947E-1,-2.845503688E-1
1.979133806E0,-6.789528728E-1,7.481930256E-1,-8.109086752E-2
1.989153181E0,-1.525946259E0,7.545844316E-1,-2.366148829E-1
1.999165108E0,-2.578396559E0,2.656424940E-1,-5.572500229E-1
2.009179014E0,-2.857487679E0,-5.439345837E-1,-7.575138211E-1
2.019193129E0,-2.210891247E0,-1.120225668E0,-7.223611474E-1
2.029207556E0,-1.138201475E0,-1.336467981E0,-5.284887552E-1
2.039222347E0,-2.848166823E-1,-1.236336112E0,-3.452686667E-1
2.049239379E0,-8.921326138E-3,-7.047848105E-1,-2.472672164E-1
2.059256722E0,-1.410102248E-1,-3.155753016E-2,-2.206363827E-1
2.069276202E0,-4.201012850E-1,4.850804806E-1,-1.066564545E-1
2.079295785E0,-6.406044960E-1,6.469959021E-1,5.099803209E-2
2.089317139E0,-7.173013091E-1,4.691019952E-1,1.447385401E-1
2.099332295E0,-5.916038156E-1,1.676410437E-1,1.948044896E-1
2.109349275E0,-1.175750941E-1,-1.583202630E-1,2.715012729E-1
2.119365733E0,7.708292603E-1,-4.416722357E-1,3.577851355E-1
2.129383962E0,1.910628557E0,-5.513912439E-1,3.769593239E-1
2.139399170E0,2.960948229E0,-5.375432372E-1,3.066539466E-1
2.149416254E0,3.528717518E0,-4.981296062E-1,2.299571782E-1
2.159432608E0,3.474390745E0,-4.235632718E-1,2.107829899E-1
2.169450733E0,2.926860809E0,-3.766930401E-1,2.374138087E-1
2.179466045E0,2.095979214E0,-2.296908647E-1,2.267614752E-1
2.189483181E0,1.236336112E0,-5.991935730E-3,1.884130985E-1
2.199499483E0,5.556522012E-1,9.307473898E-2,1.053249165E-1
2.209515785E0,1.913424879E-1,1.761629134E-1,-1.611164957E-2
2.219532087E0,2.158428431E-1,2.006632686E-1,-1.258306503E-1
2.229550264E0,5.268908739E-1,1.644453406E-1,-1.801575422E-1
2.239566358E0,9.828106165E-1,3.448691964E-2,-1.769618392E-1
2.249584222E0,1.400381923E0,-1.402112991E-1,-1.450048387E-1
2.259599795E0,1.543123245E0,-2.659088075E-1,-8.854749799E-2
2.269617191E0,1.298119545E0,-3.053224087E-1,-1.291595027E-2
2.279633233E0,7.889382243E-1,-2.190385461E-1,9.254211932E-2
2.289651045E0,1.870815456E-1,-1.231675670E-1,2.299571782E-1
2.299666670E0,-3.945356905E-1,-1.238333434E-2,3.130453527E-1
2.309684066E0,-8.493902087E-1,-2.516612969E-2,3.929378390E-1
2.319700108E0,-1.106244445E0,-1.231675670E-1,4.355471432E-1
2.329717920E0,-1.132875323E0,-2.328865677E-1,4.461994767E-1
2.339733493E0,-9.880036116E-1,-3.138442934E-1,4.536561072E-1
2.349750941E0,-7.130403519E-1,-3.415403366E-1,4.600475132E-1
2.359766983E0,-3.391435742E-1,-3.138442934E-1,4.451342523E-1
2.369784847E0,5.286218971E-2,-1.774944514E-1,3.982639909E-1
2.379800420E0,3.703016341E-1,1.637795754E-2,3.290238380E-1
2.389817816E0,5.801525116E-1,1.314231306E-1,2.406095117E-1
2.399833858E0,6.547188759E-1,1.974675655E-1,1.756303012E-1
2.409851670E0,6.057181358E-1,1.633801162E-1,1.394123733E-1
2.419867295E0,4.800206423E-1,6.790860556E-3,1.085206121E-1
2.429884743E0,3.106485903E-1,-1.956034154E-1,8.828118443E-2
2.439900733E0,9.653674066E-2,-3.149095178E-1,1.298252791E-1
2.449918545E0,-1.186403260E-1,-4.182371199E-1,1.500647068E-1
2.459934170E0,-2.613815665E-1,-4.139761925E-1,1.127815470E-1
2.469951566E0,-3.039908707E-1,-3.234313726E-1,6.484606117E-2
2.479967608E0,-2.496639937E-1,-1.881467849E-1,2.649767138E-2
2.489985472E0,-1.346188188E-1,-3.155753016E-2,-6.524552125E-3
2.500001045E0,-1.424749196E-2,1.165098622E-1,-3.954677656E-2
2.510018441E0,8.055824786E-2,2.645772398E-1,-6.404713541E-2
2.520034483E0,1.529940963E-1,3.838833570E-1,-7.576470077E-2
2.530052295E0,2.190385461E-1,4.392754734E-1,-7.682993263E-2
2.540067920E0,2.616478503E-1,4.403406978E-1,-7.576470077E-2
2.550085420E0,2.616478503E-1,3.711005449E-1,-6.404713541E-2
2.560101358E0,2.403431982E-1,2.762948275E-1,-8.002562821E-2
2.570119118E0,1.977338791E-1,2.027937323E-1,-1.045259908E-1
2.580134795E0,1.103847697E-1,1.015966013E-1,-1.151783243E-1
2.590150472E0,-1.637795754E-2,-1.131810062E-2,-9.919982404E-2
2.600166202E0,-1.676410437E-1,-9.227581322E-2,-5.126433820E-2
2.610183806E0,-3.231650591E-1,-6.457975507E-2,2.010627277E-2
2.620201410E0,-4.414059222E-1,-4.926702939E-3,6.058513001E-2
2.630220785E0,-4.925371110E-1,3.555215150E-2,4.141093418E-2
2.640235108E0,-4.797543287E-1,8.881380409E-2,4.127778113E-3
2.650251306E0,-4.126446545E-1,1.143793985E-1,-5.232957378E-2
2.660267504E0,-3.103822768E-1,3.555215150E-2,-1.386134475E-1
2.670285525E0,-2.006632686E-1,-1.263632625E-1,-2.547238469E-1
2.680301983E0,-1.932066381E-1,-1.359503716E-1,-3.580514491E-1
2.690318441E0,-3.945356905E-1,3.448691964E-2,-4.464657903E-1
2.700334900E0,-8.825455308E-1,3.796224296E-1,-5.007926822E-1
2.710351358E0,-1.600512624E0,7.194317579E-1,-4.901403487E-1
2.720367816E0,-2.146977186E0,7.279536128E-1,-3.932041526E-1
2.730386097E0,-2.047910452E0,3.348826170E-1,-2.930722237E-1
2.740402295E0,-1.459901810E0,3.157084286E-1,-2.291582525E-1
2.750420264E0,-1.129679680E0,4.073184729E-1,-2.153102309E-1
2.760435733E0,-1.515293956E0,2.368811965E-1,-3.378120363E-1
2.770453025E0,-2.338719130E0,3.022598661E-2,-5.593804717E-1
2.780469222E0,-2.888379335E0,-8.588441461E-2,-6.339467764E-1
2.790486097E0,-2.720072508E0,-1.466026902E-1,-5.103797913E-1
2.800502660E0,-1.939256668E0,-7.842778414E-2,-3.420729637E-1
2.810520993E0,-1.136070967E0,9.520520270E-2,-1.769618392E-1
2.820536097E0,-6.746919751E-1,3.039908707E-1,-8.641702682E-2
2.830553025E0,-5.138418078E-1,4.296883643E-1,-1.215697154E-1
2.840569535E0,-5.436683297E-1,4.126446545E-1,-2.099840641E-1
2.850587868E0,-7.109099030E-1,3.061213493E-1,-2.472672164E-1
2.860602972E0,-9.390029311E-1,4.513924941E-2,-2.270277888E-1
2.870619900E0,-1.197854519E0,-2.733654380E-1,-2.153102309E-1
2.880636410E0,-1.484402180E0,-4.619116783E-1,-2.174406946E-1
2.890653597E0,-1.603708267E0,-5.045210123E-1,-1.567224115E-1
2.900683077E0,-1.309703946E0,-5.204994678E-1,-2.037258074E-2
2.910713337E0,-4.573844373E-1,-4.949339032E-1,1.511299312E-1
2.920703337E0,8.208951950E-1,-3.106485903E-1,3.151758313E-1
2.930696150E0,2.205698013E0,-6.351451576E-2,4.653736651E-1
2.940690837E0,3.231517553E0,1.324883550E-1,5.921363831E-1
2.950690004E0,3.602218628E0,2.464682907E-1,6.496589780E-1
2.960692400E0,3.381715298E0,3.263607621E-1,6.230281591E-1
2.970700264E0,2.872534037E0,4.062532485E-1,5.495271087E-1
2.980711931E0,2.287721157E0,4.808195531E-1,4.366123974E-1
2.990729222E0,1.724212766E0,4.776238501E-1,3.226324618E-1
3.000752608E0,1.270423532E0,3.870790601E-1,2.715012729E-1
3.010780889E0,1.048855066E0,2.155765295E-1,2.821536064E-1
3.020811618E0,1.170291662E0,1.079879999E-1,3.045234978E-1
3.030844118E0,1.667755485E0,8.135717362E-2,3.034582436E-1
3.040877712E0,2.429397106E0,1.197055578E-1,3.151758313E-1
3.050913441E0,3.212343454E0,1.655105799E-1,3.961335421E-1
3.060937452E0,3.780112505E0,1.537930220E-1,5.143743753E-1
3.070962920E0,3.951748133E0,1.921414137E-1,6.187672615E-1
3.080970889E0,3.785571814E0,7.709623873E-2,7.540518045E-1
3.090980993E0,3.393432856E0,-1.519288570E-1,8.595098853E-1
3.100991618E0,2.872534037E0,-4.214328229E-1,9.170324802E-1
3.111004743E0,2.295177698E0,-6.067833900E-1,9.532504082E-1
3.121018650E0,1.747647882E0,-6.387403607E-1,1.016099095E0
3.131035212E0,1.309837103E0,-6.078485847E-1,1.073621750E0
3.141052504E0,1.025419950E0,-5.279561281E-1,1.084274054E0
3.151072295E0,9.306141734E-1,-4.256937504E-1,1.036338568E0
3.161092556E0,9.774844646E-1,-3.244965971E-1,9.255543351E-1
3.171114952E0,1.008376241E0,-2.073209733E-1,7.678998709E-1
3.181137347E0,9.061138630E-1,-2.520607710E-1,5.846797824E-1
3.191161306E0,5.971962810E-1,-1.987991184E-1,3.173062801E-1
3.201171566E0,4.860125855E-2,-7.629731297E-2,5.206326395E-2
3.211182035E0,-6.161041260E-1,1.431406885E-1,-2.003969699E-1
3.221192972E0,-1.194658875E0,3.157084286E-1,-3.942693770E-1
3.231206410E0,-1.597316861E0,4.840152562E-1,-4.688356817E-1
3.241220577E0,-1.760297537E0,5.628424883E-1,-4.549876451E-1
3.251237347E0,-1.628208637E0,4.754934013E-1,-4.081174135E-1
3.261254795E0,-1.248985767E0,2.571206093E-1,-3.271597028E-1
3.271274691E0,-7.386059761E-1,4.940018058E-2,-2.366148829E-1
3.281295004E0,-2.134460658E-1,-7.842778414E-2,-1.758965999E-1
3.291317400E0,3.244965971E-1,-4.327509180E-2,-2.153102309E-1
3.301338806E0,8.315475583E-1,2.276935615E-2,-2.248973250E-1
3.311361775E0,1.202248573E0,6.790860556E-3,-1.705704331E-1
3.321372243E0,1.425947547E0,9.413997084E-2,-8.109086752E-2
3.331384743E0,1.538862228E0,2.677729428E-1,-3.422060981E-2
3.341397556E0,1.460034966E0,4.509930313E-1,-7.469946891E-2
3.351412608E0,1.130877972E0,4.637758136E-1,-1.588528752E-1
3.361428077E0,5.961310267E-1,3.615134656E-1,-2.462019771E-1
3.371445837E0,-1.105179265E-2,2.038589716E-1,-2.845503688E-1
3.381463910E0,-5.511249304E-1,9.307473898E-2,-1.982664913E-1
3.391484066E0,-9.741556048E-1,-4.007939249E-2,-5.446003750E-2
3.401504847E0,-1.258572817E0,-1.785596907E-1,5.951989442E-2
3.411522764E0,-1.308638811E0,-2.211690098E-1,1.447385401E-1
3.421548702E0,-1.101983547E0,-2.051905096E-1,2.214353085E-1
3.431575681E0,-6.928009391E-1,-9.547150880E-2,3.119801283E-1
3.441575941E0,-1.995980442E-1,8.774857223E-2,3.918725848E-1
3.451578493E0,2.509955168E-1,2.368811965E-1,4.302209914E-1
3.461583806E0,5.119776130E-1,3.423392773E-1,4.504604042E-1
3.471592295E0,5.492607951E-1,4.637758136E-1,4.845478833E-1
3.481604118E0,4.374113083E-1,5.585815907E-1,5.005263686E-1
3.491619379E0,2.850829959E-1,5.820167065E-1,4.760259986E-1
3.501636150E0,1.828206182E-1,6.043865681E-1,4.259600639E-1
3.511655108E0,1.966686398E-1,6.150389314E-1,3.726983964E-1
3.521679847E0,3.213009238E-1,5.063851476E-1,3.663070202E-1
3.531707139E0,4.555202723E-1,3.700353205E-1,4.291557670E-1
3.541736462E0,4.097152650E-1,3.220998347E-1,5.079829693E-1
3.551767243E0,-3.555215150E-2,5.628424883E-1,4.611127377E-1
3.561776566E0,-8.589772582E-1,1.066697717E0,2.501966059E-1
3.571787868E0,-1.670817971E0,1.524747968E0,1.584534161E-2
3.581801254E0,-2.074541330E0,1.501312852E0,-1.982664913E-1
3.591816775E0,-2.013823032E0,1.157242537E0,-2.909417748E-1
3.601833285E0,-1.728340626E0,9.186303020E-1,-1.982664913E-1
3.611850056E0,-1.508902550E0,7.045184970E-1,-5.659050494E-2
3.621867191E0,-1.455640912E0,4.691019952E-1,9.320789250E-4
3.631886358E0,-1.509967804E0,3.402087986E-1,-5.446003750E-2
3.641907347E0,-1.538729072E0,1.697715074E-1,-1.482005417E-1
3.651930004E0,-1.464162827E0,-1.025286783E-2,-3.260944486E-1
3.661953962E0,-1.276681781E0,-1.764292270E-1,-5.796199441E-1
3.671978858E0,-9.911993146E-1,-2.456693649E-1,-7.500572205E-1
3.682004327E0,-5.660381913E-1,-1.327546686E-1,-8.097102642E-1
3.692030004E0,1.238333434E-2,8.774857223E-2,-6.690995097E-1
3.702007868E0,5.726959109E-1,1.772281379E-1,-3.228987455E-1
3.711987243E0,8.677654266E-1,3.093170524E-1,-1.078548469E-2
3.721971358E0,8.049166799E-1,4.552539587E-1,2.436720580E-2
3.731961358E0,6.003919840E-1,6.224955320E-1,4.247616604E-2
3.741958025E0,5.087819099E-1,6.384740472E-1,7.230269164E-2
3.751961931E0,6.153052449E-1,4.808195531E-1,5.099803209E-2
3.761973285E0,9.157009125E-1,3.796224296E-1,2.756290510E-2
3.771991983E0,1.382272959E0,3.338173926E-1,5.193010904E-3
3.782017660E0,1.973477364E0,2.432725877E-1,-2.463351376E-2
3.792049691E0,2.640313148E0,1.133141592E-1,-3.209014609E-2
3.802087191E0,3.236843586E0,-1.604507267E-1,-3.209014609E-2
3.812128025E0,3.542565584E0,-5.631088018E-1,-2.356828004E-2
3.822172191E0,3.494630098E0,-9.433969855E-1,1.158440951E-2
3.832218493E0,3.211278200E0,-1.294923902E0,5.845466256E-2
3.842265681E0,2.864012241E0,-1.561232209E0,9.041165560E-2
